recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
152254977,"{'steamid': '76561198042317098', 'num_games_owned': 0, 'num_reviews': 852, 'playtime_forever': 13, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13, 'last_played': 1701102104}",polish,3/10,1701102122,1701102122,False,0,0,0,0,False,False,False,True,
144681780,"{'steamid': '76561198066202521', 'num_games_owned': 3383, 'num_reviews': 674, 'playtime_forever': 57, 'playtime_last_two_weeks': 0, 'playtime_at_review': 57, 'last_played': 1690072482}",brazilian,"[h1][b]Fractal: Make Blooms Not War[/b][/h1]

Um jogo simples, a trilha sonora é boa e relaxante, normalmente seria um jogo que eu recomendaria, mas o jogo é muito aleatório e em diversos momentos tive que reiniciar o nível por que a não dava pra continuar. Poderia ser um bom jogo, mas não vale a pena perder meu tempo com esse jogo.

[b]Nota: [u]5/10[/u][/b]",1692577704,1692577704,False,2,0,0.545454561710357666,0,False,False,False,True,
144277318,"{'steamid': '76561198000998015', 'num_games_owned': 0, 'num_reviews': 1520, 'playtime_forever': 232, 'playtime_last_two_weeks': 0, 'playtime_at_review': 232, 'last_played': 1510283944}",english,"Simple Puzzle Game 
Cab Be Fun
If Your Bored",1692120343,1692120343,True,1,0,0.527559041976928711,0,False,True,False,True,
137027969,"{'steamid': '76561198106656909', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 261, 'playtime_last_two_weeks': 0, 'playtime_at_review': 249, 'last_played': 1709188389}",english,"This game is super zen, relaxing and fun!",1682032754,1682032754,True,0,0,0,0,False,False,False,True,
130421150,"{'steamid': '76561198018059205', 'num_games_owned': 1158, 'num_reviews': 37, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1673174670}",english,"A mobile game port, with a very nice and chilling soundtrack, yet it lacks a proper tutorial for the mechanics (you'd have to trial and error yourself throught the game). And again, I will be harsh towards games that lack Steamworks, where the bare minimum is Steam Cloud saves. Especially for these kind of games, where progression tracking is crucial and you'd be loosing your stuff upon reinstall.",1673174895,1673174895,False,0,0,0.454545468091964722,0,False,False,False,True,
113655240,"{'steamid': '76561198046365359', 'num_games_owned': 163, 'num_reviews': 9, 'playtime_forever': 499, 'playtime_last_two_weeks': 0, 'playtime_at_review': 79, 'last_played': 1685042463}",english,"Simple, casual game to play when you have a break in work and need to reset your brain or travel in a bus and need something to do. Not extremely easy, not really hard. Just poking colourful hexagons around. If you want a challenge, you can try puzzles/push the campaign on. If you just want to chill, re-play some of the start of the campaign.",1649620538,1649620538,True,1,0,0.523809552192687988,0,False,False,False,False,
112490837,"{'steamid': '76561197998455758', 'num_games_owned': 1566, 'num_reviews': 1960, 'playtime_forever': 9, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1556128919}",english,Mobile style puzzle. Better than most of mobile game ports.,1647716191,1647716191,True,0,0,0,0,True,False,False,False,
105739931,"{'steamid': '76561198021869742', 'num_games_owned': 0, 'num_reviews': 61, 'playtime_forever': 181, 'playtime_last_two_weeks': 0, 'playtime_at_review': 181, 'last_played': 1639356948}",english,"If there is a way to control the sound settings, I never found it.",1639356990,1639356990,False,0,0,0,0,False,False,False,False,
103347664,"{'steamid': '76561198010103407', 'num_games_owned': 707, 'num_reviews': 9, 'playtime_forever': 211, 'playtime_last_two_weeks': 0, 'playtime_at_review': 162, 'last_played': 1637702953}",english,"It's RNG on top of RNG on top of RNG

It's a great concept that is hindered by the developer's lack of desire to create an algorithm to handle all of the systems intelligently.

Remember kids - using the Random function does equate good game design. I needs to be tempered!",1637694689,1637694689,False,0,0,0,0,True,False,False,False,
101669182,"{'steamid': '76561197999366289', 'num_games_owned': 0, 'num_reviews': 127, 'playtime_forever': 105, 'playtime_last_two_weeks': 0, 'playtime_at_review': 105, 'last_played': 1635264330}",english,"I don't want it, sir.",1635264354,1635264354,False,0,0,0.471014469861984253,0,False,False,False,False,
