recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
158995495,"{'steamid': '76561198012468146', 'num_games_owned': 0, 'num_reviews': 165, 'playtime_forever': 304, 'playtime_last_two_weeks': 0, 'playtime_at_review': 304, 'last_played': 1708628443}",french,Petit jeu sympa.,1708628664,1708628664,True,0,0,0,0,True,False,False,True,
156553903,"{'steamid': '76561199028979260', 'num_games_owned': 0, 'num_reviews': 67, 'playtime_forever': 1555, 'playtime_last_two_weeks': 0, 'playtime_at_review': 192, 'last_played': 1708824807}",english,They aint getting over the wall this time (loads missiles),1705934907,1705934907,True,0,0,0,0,True,False,False,True,
156264040,"{'steamid': '76561199003700384', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 600, 'playtime_last_two_weeks': 0, 'playtime_at_review': 600, 'last_played': 1705623490}",english,Amazing tower defence game but mars is kinda difficult and saturn I can't get past it.,1705623545,1705623545,True,0,0,0,0,True,True,False,True,
154970840,"{'steamid': '76561198802335966', 'num_games_owned': 64, 'num_reviews': 3, 'playtime_forever': 3701, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3583, 'last_played': 1706969718}",english,"So many people call this game really hard, yet I want a hard mode
Has been one of my favorite games for a very long time.",1704111854,1704111854,True,0,0,0,0,True,False,False,True,
154482024,"{'steamid': '76561197967218454', 'num_games_owned': 0, 'num_reviews': 49, 'playtime_forever': 6444, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6108, 'last_played': 1705051232}",german,"Tolles Game, hoffe seit Jahren auf einen Nachfolger :)",1703623004,1703623004,True,0,0,0,0,False,False,False,True,
153449329,"{'steamid': '76561198049323921', 'num_games_owned': 0, 'num_reviews': 25, 'playtime_forever': 1064, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1064, 'last_played': 1701327387}",russian,"такой  себе tower defence  
лучше уж играть в другие игры от Puppy Games:
Titan Attacks!
Droid Assault
Ultratron",1702394517,1705351315,False,0,0,0,0,True,False,False,True,
152679108,"{'steamid': '76561199143548474', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 86, 'playtime_last_two_weeks': 0, 'playtime_at_review': 52, 'last_played': 1706843057}",english,i cant exit fullscreen?,1701469763,1701469763,True,0,0,0,0,True,False,False,True,
150537674,"{'steamid': '76561197971083186', 'num_games_owned': 0, 'num_reviews': 26, 'playtime_forever': 2566, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2566, 'last_played': 1700556552}",english,Clunky tower defense.    I must have left the game open some time in the past to get the number of hours I have.    Figuring out what to research to get the thing you want is nigh impossible.   Game moves too fast and I can't tell from the graphics what is happening.,1700556714,1700556714,False,2,0,0.520547926425933838,0,True,False,False,True,
150328261,"{'steamid': '76561198086202819', 'num_games_owned': 0, 'num_reviews': 101, 'playtime_forever': 2148, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2148, 'last_played': 1684047936}",english,nope,1700275730,1700275730,False,1,0,0,0,True,False,False,True,
150117084,"{'steamid': '76561198136172377', 'num_games_owned': 503, 'num_reviews': 334, 'playtime_forever': 234, 'playtime_last_two_weeks': 0, 'playtime_at_review': 234, 'last_played': 1624993343}",english,Nostalgic game for me. My brother and I used to suffer through it. Good times.,1699972504,1699972504,True,0,0,0,0,True,False,False,True,
149771624,"{'steamid': '76561198010177709', 'num_games_owned': 0, 'num_reviews': 170, 'playtime_forever': 2241, 'playtime_last_two_weeks': 0, 'playtime_at_review': 492, 'last_played': 1706018566}",english,"This must be one of the worst tower defense games on Steam. This is what Revenge of the Titans is about: player gets punished for playing. 

This game is a great example how not to design a videogame 101.

- Your cash carries to the next mission: Cash saved up a lot? Difficulty spikes hard. Did not save much? Lacks enough to defend all fronts in the next mission.

- Little modules to make towers stronger: Not used? Towers are too weak to kill anyone. Use too much? Expensive and space used too much to build more towers.

- There’s a spec tree: Carefully built to counter next mission? Time to re-spec again every time you start a mission. Well balanced distribution? Mission gets much harder.

It is incredibly difficult to find the fine balance. The developer had this certain numbers in mind that is not revealed to the player on any level. The game just feels like it punishes you either way and you are just barely passing when you “win”. Where exactly is the fun in that?

Enemy spawns are random. They do not follow path the developers drew themselves on the map. They scatter around and there are no elements to reroute these enemies.

There is no right or wrong action. There is only punishable action, and every action is punished.

",1699468820,1699468820,False,6,0,0.581690132617950439,0,False,False,False,True,
149393085,"{'steamid': '76561199094247578', 'num_games_owned': 429, 'num_reviews': 108, 'playtime_forever': 498, 'playtime_last_two_weeks': 0, 'playtime_at_review': 498, 'last_played': 1698447861}",turkish,Anısı var,1698952264,1698952264,True,2,0,0.545454561710357666,0,True,False,False,True,
148947460,"{'steamid': '76561199487030160', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 397, 'playtime_last_two_weeks': 0, 'playtime_at_review': 217, 'last_played': 1698676125}",turkish,fiyatına göre iyi bir oyun ama herkese hitap etmeyebilir. grafikleri ve oynanış tarzı farklı yenilik isteyen alabilir.,1698367895,1698367895,True,1,0,0.523809552192687988,0,True,False,False,True,
147014772,"{'steamid': '76561198142072298', 'num_games_owned': 1190, 'num_reviews': 172, 'playtime_forever': 54, 'playtime_last_two_weeks': 0, 'playtime_at_review': 54, 'last_played': 1508462865}",polish,za ciezkie xd too hard xd,1695664401,1695664401,True,0,0,0,0,True,False,False,True,
146526922,"{'steamid': '76561197971236319', 'num_games_owned': 0, 'num_reviews': 107, 'playtime_forever': 1328, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1281, 'last_played': 1696333825}",french,"17 euros pour un jeu non traduit, je ne peux pas laisser une note positive.",1695035821,1695035821,False,0,0,0,0,True,False,False,True,
145313300,"{'steamid': '76561198322308359', 'num_games_owned': 228, 'num_reviews': 166, 'playtime_forever': 1027, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1011, 'last_played': 1693393075}",english,👍👍👍,1693392398,1693392398,True,0,0,0,0,True,False,False,True,
143386544,"{'steamid': '76561198865445110', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 803, 'playtime_last_two_weeks': 0, 'playtime_at_review': 396, 'last_played': 1691257755}",vietnamese,"Mình chơi trò này từ hồi 2012 tới nay đã 10 năm hơn, và vẫn bị cuốn. Trò chơi rất hay, thú vị và giải trí.",1691153468,1691153468,True,0,0,0,0,True,False,False,True,
142946716,"{'steamid': '76561198081293192', 'num_games_owned': 4729, 'num_reviews': 3838, 'playtime_forever': 198, 'playtime_last_two_weeks': 0, 'playtime_at_review': 198, 'last_played': 1473080350}",russian,нет,1690541386,1690541386,False,0,0,0,0,True,False,False,True,
140914869,"{'steamid': '76561198044623347', 'num_games_owned': 105, 'num_reviews': 10, 'playtime_forever': 909, 'playtime_last_two_weeks': 0, 'playtime_at_review': 760, 'last_played': 1688215160}",english,"its good,",1688058033,1688058033,True,0,0,0,0,True,False,False,True,
138072069,"{'steamid': '76561197975844176', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 537, 'playtime_last_two_weeks': 0, 'playtime_at_review': 468, 'last_played': 1683810957}",english,nice!,1683680277,1683680277,True,0,0,0,0,True,False,False,True,
137734436,"{'steamid': '76561198041760319', 'num_games_owned': 1703, 'num_reviews': 38, 'playtime_forever': 311, 'playtime_last_two_weeks': 0, 'playtime_at_review': 311, 'last_played': 1678815706}",english,"As a distinguished member of the defence force against aliens I cant recommend this game.

Presentation is excellent but the game is massively flawed by bad design choices and random nature of enemies. You can't plan or be strategic as with most tower defence games because you will be punished for it by them chucking more enemies at you in the next level with the only option being build random shit and hope for the best. Play it like a casual clueless person and it can be fun, play with strategy and you will be screwed.

Nah bruv, this aint it.",1683126322,1683130837,False,0,0,0,0,False,False,False,True,
137340953,"{'steamid': '76561198034101325', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 7113, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6794, 'last_played': 1698414765}",english,fun,1682543062,1682543062,True,0,0,0,0,True,False,False,True,
136827566,"{'steamid': '76561197970518729', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 45, 'playtime_last_two_weeks': 0, 'playtime_at_review': 45, 'last_played': 1681679594}",english,"It has an interesting research tree, but I don't like how the next level starts with the previous levels resources.",1681679896,1681679896,False,0,0,0,0,True,False,False,True,
136645509,"{'steamid': '76561197977080062', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 1872, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1872, 'last_played': 1344841200}",english,"Agree with the negative reviews concerning the stupidity of raising the difficulty level if you have more cash (so that you can throw out the idea of strategic spending) and the stupid tech tree design, completely random and from all directions waves of enemies, and other just annoyingly bad design choices. The game looks very cool though. Love the design and the humor, just not the actual game.",1681416675,1681416675,False,0,0,0,0,True,False,False,True,
136557831,"{'steamid': '76561197960783864', 'num_games_owned': 464, 'num_reviews': 130, 'playtime_forever': 249, 'playtime_last_two_weeks': 0, 'playtime_at_review': 249, 'last_played': 1675538432}",english,"I quite enjoy tower defense style games, however this is not really tower defense. Too much on the fly panic building and not enough planning and strategy to be considered a true tower defense game. 

Waves are inconsistent, they appear with random amounts of enemies and at random locations and don't follow any set path. While the art style is very sleek, the enemies all look too similar.

Difficulty scales with cash on hand, and perhaps this feature was added as an anti-cheat, but all it ends up doing is encouraging you to spend frivolously. If you haven't teched into an enemy counter then you just straight lose, and enemies will begin to spawn to counter your tech choices.

In the end, it seems the game seeks to punish you for playing, and that's not fun.
",1681273704,1681273704,False,8,0,0.639459192752838135,0,False,False,False,True,
136501029,"{'steamid': '76561198166223976', 'num_games_owned': 211, 'num_reviews': 72, 'playtime_forever': 2070, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2070, 'last_played': 1681174422}",polish,"Gierka słaba, rozegrana głównie dla osiągnięć.",1681174558,1681174558,False,0,0,0,0,True,False,False,True,
136180841,"{'steamid': '76561198082649849', 'num_games_owned': 3062, 'num_reviews': 256, 'playtime_forever': 90, 'playtime_last_two_weeks': 0, 'playtime_at_review': 90, 'last_played': 1425567711}",english,"[h1]
Watch out, they came in packs!
[/h1]",1680741187,1680741187,True,5,1,0.547933638095855713,2,False,False,False,True,
134668701,"{'steamid': '76561198004585919', 'num_games_owned': 1076, 'num_reviews': 283, 'playtime_forever': 389, 'playtime_last_two_weeks': 0, 'playtime_at_review': 384, 'last_played': 1678869513}",english,"Everything is cool about this tower defense games. It absolutely nails the 50s aliens attack B-movie theme. THe cartoony over the top blahblahblah characters are awesome. Love all the powerups and monsters. The sound effects are the star of this game. Great fun gameplay.

Also: BEST USE OF TOCCATA AND FUGUE EVER!!!!!",1678825992,1678827216,True,0,0,0,0,True,False,False,True,
134437702,"{'steamid': '76561198025020106', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 769, 'playtime_last_two_weeks': 0, 'playtime_at_review': 769, 'last_played': 1678494368}",english,tower defense greatness,1678494705,1678494705,True,0,0,0,0,False,False,False,True,
133781707,"{'steamid': '76561198061177336', 'num_games_owned': 532, 'num_reviews': 251, 'playtime_forever': 16, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16, 'last_played': 1676733259}",english,tower defense game,1677559058,1677559058,True,3,1,0.521472394466400146,0,True,True,False,True,
