recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
160400925,"{'steamid': '76561199052421202', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 1029, 'playtime_last_two_weeks': 1029, 'playtime_at_review': 939, 'last_played': 1710270604}",russian,все так же хороша),1710265231,1710265231,True,0,0,0,0,True,False,False,True,
157599201,"{'steamid': '76561198401616006', 'num_games_owned': 0, 'num_reviews': 20, 'playtime_forever': 2635, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2635, 'last_played': 1707061250}",russian,"Это просто ах*енно
А вот зачем я опять купил эту игру на этот раз в стиме, конечно интересный вопрос",1707073793,1707073793,True,0,1,0,0,True,False,False,True,
157062406,"{'steamid': '76561197987095420', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 1794, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1794, 'last_played': 1706406752}",english,"Slav jank space adventure tactical game. The music is good, and the graphics, while aged, have a distinct and charming style. Voice acting is hardly present, and horrible where it is.

Offers a surprising amount of depth, but often only one right choice. It will be unforgiving if you don't pick the right choice, but once you get the basic understanding of how the game works - you'll enjoy the sight of your plucky band of space mercs putting in line the space navy, space corporates with guns and aliens.

There's a good community guide that will help you dodge some of the wrong choices and set you on a path of witnessing bosses melt to the might of your lasers.

Followed by Star Wolves 2: A horrifying, sticky mess and then subsequently by Star Wolves 3: Oh god why.",1706465952,1706466191,True,0,0,0,0,True,False,False,True,
156425757,"{'steamid': '76561199237890334', 'num_games_owned': 49, 'num_reviews': 1, 'playtime_forever': 5392, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2677, 'last_played': 1706610246}",english,old game... but still love to play..  space universe game,1705800909,1705800909,True,0,0,0,0,True,False,False,True,
156051376,"{'steamid': '76561198067510587', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 616, 'playtime_last_two_weeks': 0, 'playtime_at_review': 614, 'last_played': 1705345492}",english,awesome old school game,1705345293,1705345293,True,0,0,0,0,True,False,False,True,
155003650,"{'steamid': '76561198000405003', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 2612, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2341, 'last_played': 1704903713}",english,"An old but good game. Tactical squad RTS, in space, where your squad is ships. Not bad story, terrible voice acting, good game play. The units some times act a bit weird, a characteristic of out RTS games, but all in all a good game. Especially for just over £3.",1704140310,1704147207,True,1,0,0.516129076480865479,0,True,False,False,True,
154610123,"{'steamid': '76561198867003334', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 4039, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2501, 'last_played': 1705440891}",russian,"Игра из того времени, когда: ""Русские могут"". Отличная космическая стратегия в интересном сетинге отряда наёмников, выполняющих контракты для различных организаций. Да-да ещё до ""Battel Brothers"", правда, игра не песочница, линейная и коротка. Есть свои минусы в плане багов и движка. Но разнообразие кораблей, их классов, прокачки пилотов, неплохой сюжет, для того времени, и сражений в реальном времени с активной паузой - всё это перекрывает недостатки. Раз в год перекрывает этот отечественный шедевр.",1703751552,1703751552,True,3,0,0.546351075172424316,0,True,False,False,True,
154311928,"{'steamid': '76561198046500166', 'num_games_owned': 0, 'num_reviews': 52, 'playtime_forever': 10, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1703439716}",english,"Tried to destray guide, but he was faster and hit harder...",1703439771,1703439771,True,0,0,0,0,False,True,False,True,
153937591,"{'steamid': '76561198029002476', 'num_games_owned': 0, 'num_reviews': 87, 'playtime_forever': 36, 'playtime_last_two_weeks': 0, 'playtime_at_review': 36, 'last_played': 1703012724}",russian,"Впервые запустил ее спустя 19 лет после ее выхода, очень много слышал, но как-то обходил стороной. 
Как-же я теперь жалею об этом!
Это тот случай когда с первых 10 минут, понимаешь насколько это глубокая, интересная и в плане сюжета и геймплея, игра. Как они такое могли сделать в те годы, не представляю. Я вообще ничего подобного не помню, за последние лет 10-15 точно... Говорят даже влиять на сюжет можно!
Гениально!",1703012985,1703013033,True,3,0,0.51890033483505249,3,True,False,False,True,
150837068,"{'steamid': '76561198077558083', 'num_games_owned': 0, 'num_reviews': 26, 'playtime_forever': 324, 'playtime_last_two_weeks': 0, 'playtime_at_review': 50, 'last_played': 1705210169}",russian,"Отличная игра! В своё время много в неё наиграл!!!
10 Красных Корсаров из 10.",1700626973,1700627022,True,0,0,0,0,True,False,False,True,
