recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
158355662,"{'steamid': '76561198139956920', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 186, 'playtime_last_two_weeks': 0, 'playtime_at_review': 186, 'last_played': 1689413767}",english,a good classic game,1707978173,1707978173,True,0,0,0,0,True,False,False,True,
157296895,"{'steamid': '76561198065993350', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2019, 'playtime_last_two_weeks': 605, 'playtime_at_review': 1336, 'last_played': 1710460624}",english,one of the best hidden object games!,1706752135,1706752135,True,0,0,0,0,True,False,False,True,
157146773,"{'steamid': '76561198034273720', 'num_games_owned': 0, 'num_reviews': 158, 'playtime_forever': 518, 'playtime_last_two_weeks': 0, 'playtime_at_review': 518, 'last_played': 1706472633}",english,"[h1]THE QUEEN HAS SENT ME TO INVESTIGATE RAVENHEARST MANOR BUT CAN I SOLVE CHARLES DALIMAR'S TWISTED DOOR PUZZLES?[/h1] 
My Mystery Case Files journey has taken a supernatural twist! Her Majesty The Queen has asked me to investigate the unsettling rumors surrounding Ravenhearst Manor. My mission is to find the missing diary pages of Emma Ravenhearst, but first I'll have to solve a series of bizarre Door Locks placed by Charles Dalimar. Was Charles trying to keep someone from getting in...or out? 
 
Ravenhearst marks the beginning of the Dalimar legacy and Master Detective's nemesis for many future Mystery Case Files games. The most notable difference in Ravenhearst is with the introduction of the infamous Rube Goldberg puzzles.

To date, there are 26 games in the Mystery Case Files franchise. Games 1-9 were developed by Big Fish Studios, Games 10-11 were developed by Elephant Games, Games 12-20 were developed by Eipix Entertainment, and Games 21-26 were developed by Grandma Studios. 

[b]MYSTERY CASE FILES: RAVENHEARST[/b] 
Just as in its predecessors, Huntsville, and Prime Suspects, you are tasked with searching for clues in the form of Hidden Object Scenes, but this time you are searching 32 rooms of Ravenhearst Manor.
 
[b]DIARY PAGE ENTRY PUZZLES[/b] 
The goal is to find all of Emma Ravenhearsts' Diary Entries by finding clues via hidden objects scenes. They have given us a fifth Hint, but I strongly suggest that you save the hints for the Door Puzzles. Each room has 8 objects to find, but you don't need to find every item (the amount required is shown at the bottom of the list) so if you can't find an object, simply click the Map tab and move on to the next room. Once you find the required clues/objects, you must piece together fragments of a diary page by rotating and placing each piece correctly, at which point you can read Emma's entry.
 
[b]DOOR PUZZLES[/b] 
Charles Dalimar may be long gone, but he still haunts you with a series of maddening locks. These are Rube Goldberg puzzles that require thinking & tinkering. Click on anything and everything until you find codes or clues as to how to solve each section. At first glance, it may seem overwhelmingly impossible to figure out, but trust me when I say that if you just tinker around with the crazy gadgets, you will figure them out! If you have saved your hints, they will come in handy now because they can be used to figure out the next step of the puzzle. I have played every game in this series, and it saddens me that no one has been able to recreate the Rube Goldberg door puzzle masterpieces since Big Fish Studios handed over the reins of this series!
 
Up next: Mystery Case Files: Madame Fate to find out who kills the psychopathic fortune teller at the stroke of midnight!

[h2]MYSTERY CASE FILES SERIES ORDER[/h2]
•Huntsville
•Prime Suspects
• Ravenhearst
•Madame Fate
•Return to Ravenhearst
•Dire Grove
•13th Skull
•Escape from Ravenhearst
•Shadow Lake
•Fate's Carnival
•Dire Grove, Sacred Grove
•Key to Ravenhearst
• Ravenhearst Unlocked
•Broken Hour
•The Black Veil
•The Revenant's Hunt
•Rewind
•The Countess
•Moths to a Flame
•Black Crown
•The Harbinger
• Crossfade
•Incident at Pendle Tower
•The Last Resort
•The Dalimar Legacy
•A Crime in Reflection

[quote][quote][h1]MY REVIEWS[/h1]
[url=https://store.steampowered.com/curator/44227659/]Click HERE for more Reviews by Pennmom36[/url]
[url=https://steamcommunity.com/groups/thewoodsforum]Click HERE to check out our Steam Group[/url][/quote][/quote]
[quote][quote][h1]JOIN OUR FORUM[/h1]
[url=https://thewoodsforum.boards.net/]Click HERE to check out The Woods Forum[/url][/quote][/quote]",1706564285,1706564318,True,4,0,0.584086835384368896,0,True,False,False,True,
157086394,"{'steamid': '76561199085364251', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 878, 'playtime_last_two_weeks': 0, 'playtime_at_review': 828, 'last_played': 1706492583}",english,Very fun puzzle game! Can be very time consuming but its super relaxing so I'll take that!,1706489696,1706489696,True,0,0,0,0,True,False,False,True,
156362605,"{'steamid': '76561198116994232', 'num_games_owned': 0, 'num_reviews': 129, 'playtime_forever': 376, 'playtime_last_two_weeks': 0, 'playtime_at_review': 356, 'last_played': 1705813278}",english,))0_0((,1705742457,1705742457,True,0,0,0,0,True,False,False,True,
155096910,"{'steamid': '76561199025338534', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 953, 'playtime_last_two_weeks': 0, 'playtime_at_review': 838, 'last_played': 1704753470}",english,It's very engaging and trains the eyes and the mind.,1704234735,1704234735,True,0,0,0,0,True,False,False,True,
154874477,"{'steamid': '76561198185032547', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 425, 'playtime_last_two_weeks': 22, 'playtime_at_review': 215, 'last_played': 1710515278}",english,I distinctly recall sitting on my couch with my mom as a child playing all of these games. A favorite enough that I repurchased it all these years later!,1704005987,1704005987,True,2,0,0.545454561710357666,0,True,False,False,True,
154843895,"{'steamid': '76561198333999732', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 622, 'playtime_last_two_weeks': 0, 'playtime_at_review': 622, 'last_played': 1703971801}",english,"I played this game as a kid and I enjoyed playing it again all these years later, but there is defiantly a nostalgia factor in why I liked it. 
This game is VERY dated, most of the objects it asks you to find are from the 19th century and the graphics are extremely low. 
This game gave me headaches trying to find items back when I was playing on a CRT screen, and the sheer clutter of the rooms will make you dizzy.
The plot is intriguing if you can bear through the endless hidden object rounds, and the puzzles are amusing though infrequent. 

This game holds a special place in my heart since it triggers so much nostalgia, but if you're only interested in the story I recommend just looking up a summery of the diary pages and skipping this one. 
If you just want a good hidden objects game that makes you think outside the box, and you're maybe over 30, then this game is a nice way to pass time. Just take breaks in between levels to give your eyes a rest.",1703974514,1703974514,True,0,0,0,0,True,False,False,True,
154012675,"{'steamid': '76561199403051415', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 347, 'playtime_last_two_weeks': 0, 'playtime_at_review': 347, 'last_played': 1703097067}",english,"I initially ran into this game when I was a kid, and I remember liking it, and it still holds up to this day. The timer can be stressful, but it's still fun",1703097119,1703097119,True,0,0,0,0,True,False,False,True,
153697067,"{'steamid': '76561198068393171', 'num_games_owned': 0, 'num_reviews': 55, 'playtime_forever': 189, 'playtime_last_two_weeks': 0, 'playtime_at_review': 189, 'last_played': 1702526914}",english,Highly recommend.,1702713300,1702713300,True,0,0,0,0,True,False,False,True,
