recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
132462059,"{'steamid': '76561198002477296', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 115, 'playtime_last_two_weeks': 0, 'playtime_at_review': 115, 'last_played': 1675862758}",english,"I bought this years back and played an hour and appear to have walked away. I couldn't remember why so gave it a go again and instantly remembered why. 
This is not a game for kids, it's not a game for adult, no one should be playing this game. It is one level that has been re-skinned. It's boring, repetitive and actually hard with the mechanics in place. 
I would not recommend.",1675934276,1675934276,False,0,0,0,0,True,False,False,True,
98460820,"{'steamid': '76561198016046767', 'num_games_owned': 0, 'num_reviews': 1614, 'playtime_forever': 138, 'playtime_last_two_weeks': 0, 'playtime_at_review': 138, 'last_played': 1629501933}",english,Basic little wave based shooter feels like it was ported from mobile likely. There really isn't much to it and it got boring very quickly. Beyond that there are many bugs with the scoring system and even the menus were a bit wonky. I did not enjoy this. :-(,1630260055,1630260055,False,13,0,0.575832068920135498,0,False,False,False,False,
95008456,"{'steamid': '76561198038900208', 'num_games_owned': 0, 'num_reviews': 15, 'playtime_forever': 121, 'playtime_last_two_weeks': 0, 'playtime_at_review': 121, 'last_played': 1330329600}",english,fun game,1625375309,1625375309,True,0,0,0,0,True,False,False,False,
89420547,"{'steamid': '76561198186530370', 'num_games_owned': 2631, 'num_reviews': 570, 'playtime_forever': 278, 'playtime_last_two_weeks': 0, 'playtime_at_review': 278, 'last_played': 1617164548}",english,"Before I played this game:
＼＼ ＿
　　 ＼( ͡° ͜ʖ ͡°)
　　　 <　⌒ヽ
　　　/ 　 へ＼
　　 /　　/　＼＼
　　 ﾚ　ノ　　 ヽ_つ
　　/　/
　 /　/|
　(　(ヽ
　|　|、＼
　| 丿 ＼ ⌒)
　| |　　) /
`ノ )　　Lﾉ
After I played this game:

／ﾌﾌ 　　　　　　 　ム｀ヽ
/ ノ) 　 ）　ヽ
/ ｜　　( ͡° ͜ʖ ͡°）ノ⌒（ゝ._,ノ
/　ﾉ⌒7⌒ヽーく　 ＼　／
丶＿ ノ ｡　　 ノ､　｡|/
　　 `ヽ `ー-'_人`ーﾉ
　　　 丶 ￣ _人'彡)",1617182437,1617182437,True,7,1,0.587770998477935791,0,True,False,False,False,
68186445,"{'steamid': '76561198030784015', 'num_games_owned': 0, 'num_reviews': 11093, 'playtime_forever': 11, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11, 'last_played': 1588089827}",english,"This is a wave based shootemup with a cartoony pirate theme.   Shoot waves of incoming enemies to see how long you can survive. 

The game has a Paradox splashscreen but is ""published"" by Nitro Games, which seems a bit suspicious.   Regardless, that's far from the worst problem.  The game is buggy to the point of being unplayable.  While there is a 4K option, the game crashes immediately if you select it.   Running with a lower resolution, at least the game waits until you try to enter the first round before crashing to desktop.   The game doesn't work properly, but they want $7.50 for it.  I say, no.",1588089982,1588089982,False,1,1,0.27328026294708252,0,False,False,False,False,
68045270,"{'steamid': '76561198003965967', 'num_games_owned': 274, 'num_reviews': 4, 'playtime_forever': 3082, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3082, 'last_played': 1527663585}",english,Solid little indie game,1587890030,1587890030,True,0,0,0,0,True,False,False,False,
44765723,"{'steamid': '76561198061543384', 'num_games_owned': 602, 'num_reviews': 7, 'playtime_forever': 43, 'playtime_last_two_weeks': 0, 'playtime_at_review': 43, 'last_played': 1355817600}",english,This is a fantastic game.,1537103311,1537103311,True,0,0,0,0,False,False,False,False,
40800570,"{'steamid': '76561198013349029', 'num_games_owned': 345, 'num_reviews': 40, 'playtime_forever': 52, 'playtime_last_two_weeks': 0, 'playtime_at_review': 52, 'last_played': 1517975694}",english,Surprisingly neat,1520995331,1520995331,True,0,0,0,0,True,False,False,False,
37618453,"{'steamid': '76561197962388092', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 25, 'playtime_last_two_weeks': 0, 'playtime_at_review': 25, 'last_played': 1325145600}",english,PROBABLY THE GREATEST GAME I'VE EVER PLAYED1111111,1511670852,1511670852,True,0,0,0.377638429403305054,0,True,False,False,False,
35931234,"{'steamid': '76561197993589983', 'num_games_owned': 0, 'num_reviews': 358, 'playtime_forever': 53, 'playtime_last_two_weeks': 0, 'playtime_at_review': 53, 'last_played': 1508705320}",english,fun little game,1508705399,1508705399,True,0,0,0.461997032165527344,0,True,False,False,False,
