recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
160782817,"{'steamid': '76561198278703832', 'num_games_owned': 179, 'num_reviews': 26, 'playtime_forever': 5, 'playtime_last_two_weeks': 5, 'playtime_at_review': 5, 'last_played': 1710677852}",english,👎,1710697292,1710697292,False,0,0,0,0,True,False,False,True,
160328526,"{'steamid': '76561198044087492', 'num_games_owned': 630, 'num_reviews': 44, 'playtime_forever': 459, 'playtime_last_two_weeks': 0, 'playtime_at_review': 459, 'last_played': 1666459627}",english,"A weird comfort game for me, reminiscent of stuff I played back in the day. Heck, at this point this game is considered ""back in the day"". I liked it.",1710164820,1710164820,True,0,0,0,0,False,False,False,True,
158452739,"{'steamid': '76561197998492261', 'num_games_owned': 388, 'num_reviews': 23, 'playtime_forever': 555, 'playtime_last_two_weeks': 0, 'playtime_at_review': 555, 'last_played': 1369368222}",english,Just a really fun little puzzle game where most of the challenge is using the intentionally obtuse control scheme,1708096305,1708096305,True,0,0,0,0,True,False,False,True,
158009158,"{'steamid': '76561198012529708', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 511, 'playtime_last_two_weeks': 0, 'playtime_at_review': 492, 'last_played': 1707668816}",english,"Great puzzler, requires skill and reflexes",1707581612,1707581612,True,0,0,0,0,False,False,False,True,
154254401,"{'steamid': '76561197996143905', 'num_games_owned': 609, 'num_reviews': 24, 'playtime_forever': 24, 'playtime_last_two_weeks': 0, 'playtime_at_review': 24, 'last_played': 1703377160}",english,Relative controls is just bad. Never do it in such games.,1703377241,1703377241,False,0,0,0.45267486572265625,0,True,False,False,True,
145996433,"{'steamid': '76561197976538413', 'num_games_owned': 0, 'num_reviews': 147, 'playtime_forever': 63, 'playtime_last_two_weeks': 0, 'playtime_at_review': 32, 'last_played': 1694326278}",english,very fun,1694279659,1694280927,True,0,0,0,0,False,False,False,True,
142938486,"{'steamid': '76561198030784015', 'num_games_owned': 0, 'num_reviews': 11093, 'playtime_forever': 253, 'playtime_last_two_weeks': 0, 'playtime_at_review': 253, 'last_played': 1690526671}",english,"Nimbus is an ancient game from 2010.  It's a whopping 13 years old at the time of this review.  It's a 3D rendered low(ish) poly puzzle action game where you control a little rocket ship and must make your way to the ""finish"" zone to clear each puzzle level.  The trick is, your floaty little ship has no propulsion, while you can turn around in little loops to slow down your descent, you won't be able to make it to the exit unless you use the various cannons and other environmental gimmicks to propel yourself.  It's a simple and somewhat shallow premise for a game, but it does ""work"" in terms of ""is this a game that can be played"". 

Despite the age, some effort went into the game design such that the game has customisable controls and even 4K support, although video tweaking options are lacking.  Regardless, meeting some of the basic minimum requirements for a PC game is unusual for indie/amateur developers, so this is an achievement. 

The game features lazy low-polygon ""retro"" assets, making this look like a barely functional 3D game from the mid 2000s.  They're not completely bad due to some degree of overall polish on the game, and if there was more to the gameplay this might even get a pass for visuals.  Very close to line on what's ok and what's not in 2023. 

While this is on PC, it has all the hallmarks and deficiencies of a console game, from the clunkier than needed control scheme to the less than cutting edge graphics.  There's 10's of thousands of PC games on Steam, and PC gamers deserve only the best.  This might not appeal to many gamers due to the lack of PC-centric design.  It's unclear why this game was never accepted on the video game console appliances it seems to have been designed for, and in some ways that's a shame because the game would have had considerably more success on the consoles and mobile phones it's more suited to. 

Nimbus didn't appeal much to the people who own a copy of the game, either.  It has achievements, and they show us a very clear picture that the game didn't really capture any interest from gamers.  The most commonly and easily attained achievement is for bumping meat onto a bbq in world 2-4, trivial to get if you play the game for more than half an hour, but less than 29 percent of players bothered to get that far before uninstalling the game.  Hardly a success story, gamers just weren't all that interested in the game... which goes back to my point about this simply being on the wrong platform.

Nimbus is massively overpriced for a 13 year old console-esque game, at $10 USD, it's not worth it.",1690528368,1690528368,False,5,1,0.287306278944015503,0,False,False,False,True,
139660667,"{'steamid': '76561197983743812', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 257, 'playtime_last_two_weeks': 0, 'playtime_at_review': 257, 'last_played': 1508102267}",english,Absolutely fantastic game.,1686089586,1686089586,True,0,0,0,0,True,False,False,True,
139578393,"{'steamid': '76561198125040769', 'num_games_owned': 34, 'num_reviews': 2, 'playtime_forever': 7407, 'playtime_last_two_weeks': 96, 'playtime_at_review': 5517, 'last_played': 1710308399}",english,"Nimbus gets a lot of mileage out of its simple game mechanics. Despite the limited number of inputs, it can be challenging at first to get your head around controlling your ship as its orientation changes. The first levels do a good job of easing you in, but ultimately i had to struggle for a while with right and left on the D-pad representing clockwise and counter-clockwise before it started to click in my brain. The game controls fine with a gamepad, though in retrospect i think i'd have been better off using a keyboard for a bit more precision in quick direction changes.

The levels are a mix of puzzle and execution, and both of those elements ramp up considerably in difficulty if you want to go for optional goals like time attacks or getting all the coins. That gives the levels a lot of replay value, and while i didn't intend to chase after good times when i started playing, i eventually found myself getting sucked into trying to find optimal routes through each stage and complete clean runs. There are a handful of levels i felt were a bit too demanding for the limited amount of control you have over your momentum (the levels designed around white holes in particular tended to be the most frustrating, along with some of the optional scrapyard levels), but that is mostly an issue with trying to speed run or complete hard mode, which disables checkpoints, and was probably exacerbated by not using a keyboard.

The game is fun to play casually, but if you get into the more demanding optional aspects, it can end up being really engaging.",1685947080,1685948059,True,0,0,0,0,False,False,False,True,
136388790,"{'steamid': '76561197960783864', 'num_games_owned': 464, 'num_reviews': 130, 'playtime_forever': 197, 'playtime_last_two_weeks': 0, 'playtime_at_review': 197, 'last_played': 1681013574}",english,"A well designed glider puzzle game. Reach the end, collect coins, and find secret alternative paths. There is a time component but it's not required. Levels start off easy and get progressively harder, eventually forcing you to thread the needle to make it through.

The controls can be frustrating and the sheer amount of levels gets tedious after a time. I wouldn't recommend for $10 but if there is a good sale then this can easily be worth a few dollars, depending on if you like this sort of thing.",1681014057,1681014057,True,0,0,0,0,False,False,False,True,
