recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
160884277,"{'steamid': '76561198014139540', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 3236, 'playtime_last_two_weeks': 242, 'playtime_at_review': 3017, 'last_played': 1710900474}",english,It's fun and chill. Nice game to play without feeling like you have to be competitive.,1710810313,1710810313,True,0,0,0,0,True,False,False,True,
160877023,"{'steamid': '76561198308539277', 'num_games_owned': 174, 'num_reviews': 12, 'playtime_forever': 594, 'playtime_last_two_weeks': 341, 'playtime_at_review': 588, 'last_played': 1710801954}",german,Floor Scorcher op,1710801284,1710801284,True,0,0,0,0,True,False,False,True,
160866116,"{'steamid': '76561198110731067', 'num_games_owned': 85, 'num_reviews': 7, 'playtime_forever': 466, 'playtime_last_two_weeks': 12, 'playtime_at_review': 453, 'last_played': 1710892753}",german,top,1710789990,1710789990,True,0,0,0,0,False,False,False,True,
160805384,"{'steamid': '76561197965361788', 'num_games_owned': 70, 'num_reviews': 2, 'playtime_forever': 1629, 'playtime_last_two_weeks': 162, 'playtime_at_review': 1538, 'last_played': 1710874151}",danish,its realy fun killing orcs good game not much else to say,1710716317,1710716317,True,0,0,0,0,True,False,False,True,
160354885,"{'steamid': '76561198812695657', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 1580, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1580, 'last_played': 1705544190}",english,I prefer Maximus’s voice and lines (which weren’t just kill streak) from this one over the 2nd,1710196178,1710196178,True,0,0,0,0,True,False,False,True,
160344959,"{'steamid': '76561198319942305', 'num_games_owned': 0, 'num_reviews': 55, 'playtime_forever': 611, 'playtime_last_two_weeks': 0, 'playtime_at_review': 611, 'last_played': 1594676793}",english,Fun but the sequel improves almost everything.,1710183983,1710183983,True,0,0,0,0,True,False,False,True,
160289637,"{'steamid': '76561198017244567', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 2162, 'playtime_last_two_weeks': 836, 'playtime_at_review': 2162, 'last_played': 1710102736}",russian,"Улетный тауэр дефенс - как и все части в серии. 
На все ачивки конечно пришлось попотеть но это того стоило. 
Любителям жанра крайне рекомендую ознакомится с игрой.
На Стим Дек игра идет прекрасно.
",1710103265,1710103265,True,0,0,0,0,False,False,False,True,
160027652,"{'steamid': '76561198079838001', 'num_games_owned': 520, 'num_reviews': 46, 'playtime_forever': 554, 'playtime_last_two_weeks': 294, 'playtime_at_review': 554, 'last_played': 1709807318}",turkish,TPS ve Tower Defense türünü birleştiren en iyi oyunlardan biri.,1709807398,1709807398,True,1,0,0.523809552192687988,0,True,False,False,True,
159816411,"{'steamid': '76561198052647049', 'num_games_owned': 1020, 'num_reviews': 163, 'playtime_forever': 616, 'playtime_last_two_weeks': 63, 'playtime_at_review': 541, 'last_played': 1709955282}",english,Those orcs are a pain my ass.,1709518215,1709518215,True,0,0,0,0,True,False,False,True,
159766589,"{'steamid': '76561198028402104', 'num_games_owned': 318, 'num_reviews': 8, 'playtime_forever': 1700, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1700, 'last_played': 1709467106}",russian,"Tower Defence + Action, классный сеттинг и юмор. По паре часов вечером уделить в самый раз.",1709468652,1709468652,True,0,0,0,0,True,False,False,True,
159479289,"{'steamid': '76561198079367215', 'num_games_owned': 222, 'num_reviews': 2, 'playtime_forever': 1802, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1802, 'last_played': 1709137056}",english,"Orcs Best be dying
",1709137349,1709137349,True,0,0,0,0,True,False,False,True,
159475075,"{'steamid': '76561198039972386', 'num_games_owned': 482, 'num_reviews': 99, 'playtime_forever': 1562, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1562, 'last_played': 1492943448}",english,A good beginning of a great series.,1709133100,1709133100,True,0,0,0,0,True,False,False,True,
159460564,"{'steamid': '76561197996456885', 'num_games_owned': 0, 'num_reviews': 45, 'playtime_forever': 1304, 'playtime_last_two_weeks': 287, 'playtime_at_review': 660, 'last_played': 1710686597}",english,"A nice balance between fighting and trap placement places this game above many other tower defence games for me. Upgrades feel meaningful. You're rewarded for doing well. The game feels fun even when it's easy but the challenge the later levels [spoiler](at and past the bridge level)[/spoiler] were the high point for me. 

If you play this game I don't recommend doing any research online, I think a lot of fun comes from trying to figure out what does and doesn't work yourself.

Game completion time: [spoiler](War mage / Normal) Six hours[/spoiler]",1709116367,1709116367,True,0,0,0,0,True,False,False,True,
159204875,"{'steamid': '76561198155750851', 'num_games_owned': 635, 'num_reviews': 162, 'playtime_forever': 1780, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1780, 'last_played': 1708827808}",brazilian,"A dificuldade do jogo é boa, o primeiro jogo só tem a campanha solo se quiser jogar multiplayer recomendo o segundo.
Esse jogo é um excelente jogo de tower defense 10/10 RECOMENDO.",1708828666,1708828666,True,1,0,0.52173912525177002,0,True,False,False,True,
159203714,"{'steamid': '76561197986243034', 'num_games_owned': 200, 'num_reviews': 22, 'playtime_forever': 5794, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3255, 'last_played': 1709683584}",english,fun game!!!  worth the money,1708827354,1708827354,True,0,0,0,0,True,False,False,True,
159118000,"{'steamid': '76561199093064935', 'num_games_owned': 6, 'num_reviews': 1, 'playtime_forever': 1765, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1355, 'last_played': 1709197384}",schinese,游戏会出现怪物死了 地图依然显示有怪,1708750474,1708750474,False,0,1,0,0,True,False,False,True,
158960400,"{'steamid': '76561198043990017', 'num_games_owned': 1006, 'num_reviews': 229, 'playtime_forever': 753, 'playtime_last_two_weeks': 0, 'playtime_at_review': 685, 'last_played': 1709054698}",russian,"[h1]""Ну почему я не стал сантехником?""[/h1]

Я, если честно, про франшизу слышал, но сами игры пропустил. Поиграв в первую часть сейчас, могу отметить торчащее то тут, то там наследие Варкрафта: Альянс людей и эльфов против Орды орков, огров и прочих, даже знамя похожее. Забавная деталь, однако, в целом, сеттинг здесь не самый выдающийся, без особой изюминки.

Tower defense с элементами экшна от третьего лица. Вместо башен - ловушки для пола, стен и потолка. Арсенал при этом еще предлагает несколько видов обычного оружия и магических тринкетов для уничтожения врагов пачками (но ценой траты маны). А еще есть апгрейды и бонусы от Хранительниц, но это тонкости.

Дизайн уровней я бы охарактеризовал как изобретательный, ибо он постоянно заставляет тасовать различные комбинации снаряжения, делая на первых порах почти невозможной какую-то одну универсальную тактику для прохождения вот прямо всех 30 уровней. 

Единственные очевидные минусы - особенно в контексте нынешнего времени - это крайне медленная прогрессия, завязанная на идеальном прохождении уровней и получении черепов (местной валюты) и... тотальное одиночество игрока в борьбе с зеленокожими. Мультиплеера в первой части нет. Интересного открываемого контента - тоже. Можно, конечно, посидеть и погриндить немногочисленные достижения, но мне уже не 15 лет, чтобы находить интерес в комбинировании разных тактик для прохождения уровня на ачивку.

В целом же - вполне неплохо. Забавно, первые часов 10\уровней 20 - даже весело. Но, судя по рекордам друзей, часть отвалились после первого акта, а еще больше даже не дошли до третьего. Уж слишком на голову лучше в первые часы ощущается сиквел.",1708597172,1708597215,True,2,0,0.546341478824615479,0,True,False,False,True,
158826610,"{'steamid': '76561198134890947', 'num_games_owned': 170, 'num_reviews': 16, 'playtime_forever': 489, 'playtime_last_two_weeks': 0, 'playtime_at_review': 489, 'last_played': 1708454705}",russian,"Orcs Must Die! - классическая игра в жанре Tower Defense, которая навсегда останется в памяти как захватывающее приключение. Эта игра заставляет вас постоянно двигаться и держит в напряжении с первых минут. Однако, по мере продвижения в середине игры, появляется возможность найти самые оптимальные комбинации ловушек, что немного уменьшает динамичность и приносит некоторую монотонность.
Несмотря на малое разнообразие орков, игра все равно увлекает своим атмосферным миром и захватывающим игровым процессом. Графика, хоть и не новейшая, до сих пор приятна для глаз, что подчеркивает качество и долговечность игры.
В целом, проведенное в Orcs Must Die! время оказалось приятным и захватывающим. Это отличный выбор для любителей Tower Defense, хотя некоторые моменты могли бы быть более разнообразными. Оценка - 4 из 5.",1708456227,1708458755,True,0,0,0,0,True,False,False,True,
158735790,"{'steamid': '76561198171211154', 'num_games_owned': 1323, 'num_reviews': 25, 'playtime_forever': 364, 'playtime_last_two_weeks': 0, 'playtime_at_review': 364, 'last_played': 1708358668}",english,"Who knew that slaying orcs could be this fun? For some reason I played the second one first a long time ago, and I rememeber getting stuck at many levels, as they felt too co-op oriented in their design. As this one is single-player only the issue is pretty much non-existent. I also remember a lot of overly tanky enemies, and some of these are present in this entry as well. The only thing that differentiates them from regular ""bigger"" enemies is the big-ass health bar which can take up to a minute of constant shooting to disappear. It's really annoying and it cocklobcks you from actually managing the enemy horde (so pretty much the fun part of the game) as you have to focus on this one singular guy. It's especially bad when you run out of mana and have to hit him with the basic crossbow, which is a rather shitty deafult weapon. I wish there were more options in that aspect, as every other weapon (aside from the sword, but that one is even worse) uses mana. If it comes to the traps though, there is a pretty big variety of them, and I think everyone can find something they'll like. Not sure if I like the approach of giving the player 1 new thing every level instead of having like a shop where they would unlock whatever they wanted, but as it was the first game in the franchise I'll let it slide.

What else is there to say? It's pretty much a classic at this point, so if you don't have it - buy it. Despite it's shortcomings it probably has one of the best price to fun ratios out there, especiaclly if you consider the on-sale price.",1708366837,1708366837,True,1,0,0.523809552192687988,0,True,False,False,True,
158721144,"{'steamid': '76561198045993649', 'num_games_owned': 310, 'num_reviews': 61, 'playtime_forever': 714, 'playtime_last_two_weeks': 0, 'playtime_at_review': 642, 'last_played': 1708715118}",russian,"Всё ещё весело в 2024 и не слишком напряжно. Кроме того необычный и шикарный саундтрек, в основном то ли симфо-метал, то ли симфо-рок, очень мощно, плюс есть эмбиент-темы (слушайте OST второй части, там есть треки из первой+новые, только знайте что в первой другая тема меню, плюс ""Win"" тоже имеет две версии). Хорошая русская озвучка, отдельный привет Деррику Пфайлю.

Из минусов: очень тихие диалоги с антагонистом, из-за чего буквально непонятно что говорят (я даже пытался паузить игру и уменьшать громкость музыки, и всё равно почти всё пропустил, даже проходя те же уровни несколько раз; на английском похоже та же проблема), причём в остальных местах с озвучкой всё нормально (Хранительницы так вообще слишком громкие). Также то что нельзя менять наполнение книги заклинаний после того как поставил первую ловушку\стража (вот почему нельзя было дать заменять в паузах между волнами? Во второй части тоже не исправили). Плюс будет скучновато пока не откроете больше возможностей, да и с апгрейдами может быть туговато, возвратов нет, надо улучшать то чем действительно будете пользоваться. Ну и ещё одна неприятная вещь в том что не работают мультимедийные клавиши, нельзя с клавиатуры звук регулировать например (во второй части поправили). Но всё это терпимо.

А вот вторая часть мне не зашла. Может там и станет весело после ещё пары часов гринда, но...",1708353421,1708354142,True,0,0,0,1,True,False,False,True,
158641411,"{'steamid': '76561198061145502', 'num_games_owned': 51, 'num_reviews': 4, 'playtime_forever': 1483, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1483, 'last_played': 1708264223}",german,"Really great Tower Defence game. The story is good and fun to play. A great variety of traps and spells and wapons makes the level worth playing again.
The Downside is, it´s short and doens´t have a coop.",1708274550,1708274550,True,0,0,0,0,True,False,False,True,
158637893,"{'steamid': '76561198052358315', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 198, 'playtime_last_two_weeks': 0, 'playtime_at_review': 198, 'last_played': 1708271816}",english,Was fun up until the fliers. Thanks for not giving me anything to deal with them.,1708271844,1708271844,False,0,0,0,0,True,False,False,True,
