recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
160387113,"{'steamid': '76561198868631711', 'num_games_owned': 660, 'num_reviews': 2457, 'playtime_forever': 133, 'playtime_last_two_weeks': 0, 'playtime_at_review': 133, 'last_played': 1680166284}",russian,"Мужики, спасайте, если наберём 10 лайков и 5 наград, то жена подарит ящик пива",1710250361,1710250361,True,4,0,0.551921963691711426,0,False,False,True,True,,,
157344370,"{'steamid': '76561198086000429', 'num_games_owned': 393, 'num_reviews': 8409, 'playtime_forever': 21, 'playtime_last_two_weeks': 0, 'playtime_at_review': 21, 'last_played': 1706804794}",turkish,"Fantastik ve rekabetçi bir çevrimiçi oyun olan Jeklynn Heights, yozlaşmış ve tuhaf bir kasabanın ilginç ortamıdır. Bölünmüş kişiliğe ve esrarengiz geçmişe sahip bir belediye başkanı tarafından yönetilen kasabada bir büyü musallat olur. Oyuncular kasabayı kazanmak ve kaçmak için Belediye Başkanının yönlendirdiği hedefleri tamamlamalıdır.",1706805766,1706805766,True,2,0,0.545454561710357666,0,False,False,True,True,,,
145125004,"{'steamid': '76561199001855764', 'num_games_owned': 915, 'num_reviews': 89, 'playtime_forever': 10, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1693137547}",hungarian,"A szerverek nem elérhetőek, egyjátékos mód pedig nincs.",1693137634,1693137881,False,8,0,0.641693830490112305,0,False,False,True,True,,,
94560643,"{'steamid': '76561198022342949', 'num_games_owned': 1738, 'num_reviews': 66, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1624860980}",english,"It's has potentials and was hope to see this game to back up. But sadly It's been DEAD since 2016.

So, I am not going thumb down due it's early access I stick thumb up for opportunity to play.

Good luck!",1624861072,1624861072,True,0,0,0,0,False,False,True,False,,,
64589848,"{'steamid': '76561197968265611', 'num_games_owned': 281, 'num_reviews': 298, 'playtime_forever': 7, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1583490051}",english,"[strike]Perfect
Great
Decent
Painfully Average[/strike]
[h1]☑☑☑ Garbage ☑☑☑[/h1]

[h1] Steam needs to remove dead games from store...[/h1]",1583490102,1583490102,False,12,4,0.62647479772567749,0,False,False,True,False,,,
61822290,"{'steamid': '76561198055119582', 'num_games_owned': 323, 'num_reviews': 2060, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1609209343}",english,"---{Graphics}---
☐ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☑ Gnome.
☐ Don‘t look too long at it
☐ Paint.exe

---{Gameplay}---
☐ Very good
☑ Gnome.
☐ It‘s just gameplay
☐ Mehh
☐ Starring at walls is better
☐ Just don‘t

---{Audio}---
☑ Gnome.
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ Earrape

---{Audience}---
☐ Kids
☐ Teens
☐ Adults
☑ Gnome.
☐ Lizards

---{PC Requirements}---
☐ Check if you can run paint
☐ Potato
☐ Decent
☐ Fast
☑ Gnome.
☐ Ask NASA if they have a spare computer

---{Difficulity}---
☐ Just press ‚A‘
☐ Easy
☐ Significant brain usage
☑ Gnome.
☐ Difficult
☐ Dark Souls

---{Grind}---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☐ Isnt necessary to progress
☐ Average grind level
☐ Too much grind
☑ Gnome.

---{Story}---
☐ Story?
☐ Text or Audio floating around
☐ Average
☐ Good
☐ Lovely
☑ Gnome.

---{Game Time}---
☐ Long enough for a cup of coffee
☐ Short
☐ Average
☐ Long
☑ Gnome.

---{Price}---
☐ It’s free!
☐ Worth the price
☑ Gnome.
☐ Not recommended
☐ You could also just burn your money

---{Bugs}---
☑ Gnome.
☐ Minor bugs
☐ Can get annoying
☐ ARK: Survival Evolved
☐ The game itself is a big terrarium for bugs
",1578966796,1578966796,True,1,2,0.502824842929840088,0,False,False,True,False,,,
47657093,"{'steamid': '76561198125392509', 'num_games_owned': 710, 'num_reviews': 5239, 'playtime_forever': 17, 'playtime_last_two_weeks': 0, 'playtime_at_review': 17, 'last_played': 1545332859}",english,gamesense,1545332973,1545332973,True,0,0,0.0106689948588609695,0,False,False,True,False,,,
43450584,"{'steamid': '76561198116879965', 'num_games_owned': 1283, 'num_reviews': 6886, 'playtime_forever': 16, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12, 'last_played': 1621776876}",russian,"Jeklynn Heights
10 из 10",1531249940,1531249940,True,5,0,0.122883439064025879,0,False,False,True,False,,,
42434018,"{'steamid': '76561198135438892', 'num_games_owned': 4732, 'num_reviews': 5177, 'playtime_forever': 1878, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1054, 'last_played': 1528070453}",romanian,Very nice game,1527891357,1527891357,True,0,0,0.431632965803146362,0,False,False,True,False,,,
37420726,"{'steamid': '76561198020598556', 'num_games_owned': 0, 'num_reviews': 49, 'playtime_forever': 11, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1515011568}",english,Ryan Wenke <3,1511559259,1511559259,True,0,0,0.497175157070159912,0,False,False,True,False,,,
