recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
148558852,"{'steamid': '76561198145195041', 'num_games_owned': 323, 'num_reviews': 118, 'playtime_forever': 600, 'playtime_last_two_weeks': 0, 'playtime_at_review': 600, 'last_played': 1694611879}",russian,-,1697829412,1697829412,False,1,0,0.523809552192687988,0,True,False,False,True,
142289604,"{'steamid': '76561198026919890', 'num_games_owned': 0, 'num_reviews': 74, 'playtime_forever': 13, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13, 'last_played': 1689625817}",danish,game crash if you tab out,1689625845,1689625845,False,0,0,0,0,True,False,False,True,
133935104,"{'steamid': '76561198052348106', 'num_games_owned': 342, 'num_reviews': 13, 'playtime_forever': 329, 'playtime_last_two_weeks': 0, 'playtime_at_review': 329, 'last_played': 1677786688}",swedish,"Not so much of an expansion pack as a mission pack. ""Ranger"" brings yet another new campaign (Human focused this time but couldn't really follow it to be honest due it being so dull, something about starting a rebellion and restoring the rightful king to the throne) and a few more units so if you enjoyed Fantasy Wars/Elven Legacy this is just more of the same.

Should note though that (for better or worse) voice acting has been nixed completely this time and i did notice quite a few more bugs compared to the main game (music cut out several times most notably). The campaign itself also do play around with the formula a little. instead of just playing each map in order you can now chose your own path through the campaign as you usually have several missions available to you at the same time. There are several ones where you play as the MC alone - using stealth to avoid enemies rather than confronting them directly. 

Like i said, more of the same. Will take you around 5 hours to go through the campaign. Think also its a bit easier than the last two games as i didn't really loose as much units this time. Think the AI is a bit ""dummer"" this time as it will often straight up assault units that it has no chance of winning against.",1677787483,1677787483,True,0,0,0,0,False,False,False,True,
124756382,"{'steamid': '76561198031994610', 'num_games_owned': 0, 'num_reviews': 44, 'playtime_forever': 4374, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4108, 'last_played': 1688776011}",english,"It's Fantasy General 1.72... 
It's very much in the family, in a Russian version sort of way.
Time limits are more strict than in FG, and some folks dislike it for that, but it's cheap as chips. Looks nice. (Go in the options and turn units to ""always small"", so it doesn't do that absurd shift as you zoom, did wonders for my enjoyment of these games)",1667279095,1667279095,True,0,0,0,0,True,False,False,True,
121771418,"{'steamid': '76561198863756214', 'num_games_owned': 431, 'num_reviews': 322, 'playtime_forever': 628, 'playtime_last_two_weeks': 0, 'playtime_at_review': 392, 'last_played': 1662586403}",russian,"Кодекс войны «Рейнджеры» - очередное дополение из 16 миссий !
Главный герой,агент ордена Тиксуса-Корнелиус,которому поручена важная миссия-расширить влияние ордена на материке!Будем помогать Королю Пфайлу(гг оригинала) в борьбе против герцога Алевареса,также курировать народное восстание на земле герцога вместе с единомышленниками !
Из нововедений пожалуй только парочка новых заклинаний,один новый отряд (не очень сильный ) ну и все по итогу",1662355103,1662355103,True,4,0,0.451319009065628052,0,True,False,False,True,
119519726,"{'steamid': '76561198024120757', 'num_games_owned': 0, 'num_reviews': 110, 'playtime_forever': 1623, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1623, 'last_played': 1658334298}",french,"Voir mon commentaire sur elven legacy, c'est le même principe et aussi bien. Bien faire attention a ne pas perdre trop d'unités dans les premières missions sinon ça devient rapidement difficile.",1658855226,1658855226,True,0,0,0,0,True,False,False,False,
118588066,"{'steamid': '76561199225168402', 'num_games_owned': 146, 'num_reviews': 56, 'playtime_forever': 398, 'playtime_last_two_weeks': 0, 'playtime_at_review': 398, 'last_played': 1657122709}",russian,"Отличное дополнение в серии игр Кодекс Войны. Включает в себя компанию за агента ордена с острова Тискус, на котором некогда хранилась легендарная святыня – Меч Маркуса, убийцы демона и спасителя мира.
Данное дополнение не приносит в игру чего-то нового в плане механик (за одним единственным незначительным исключением). По большей части игра ориентирована на тех, кто просто хочет новых миссий для оригинального Кодекса Войны, в игру добавили один единственный новый отряд храмовников, который открывается почти под самый конец компании, и в целом просто не нужен, из-за существования более эффективных аналогов. Однако меня очень порадовало разнообразие миссий и условия, в которые меня ставила кампания.
В самом начале мы скорее выполняем роль шпиона, чуть ли не в одиночку совершая диверсии на вражеских землях, потом со времен все это перерастает в сценарии с небольшими отрядами, а под конец нас ждут масштабные баталии, на картах с очень интересным ландшафтом и условиями для победы. Мне лично очень понравилась осада приморского форта и финальный штурм замка, охраняемого магическим защитным куполом. И плюс ко всему первые две трети игры мы вынуждены справляться со всеми противниками имея в специфический набор войск, полагаясь в основном на мобильность скаутов, нежели на броню рыцарей и прочих тяжелых отрядов. Но никто не мешает пользоваться спецификой некоторых миссий, открывающих нам уникальные отряды. Например, есть миссия, где можно воровать осадные машины гоблинов, и пользоваться ими до конца компании. В общем, приходится с умом подходить к формированию своей армии (мой личный совет будьте предельно осторожны со своими воздушными отрядами, их нельзя приобрести в свободном режиме, а польза от них в некоторых ситуациях не может быть скомпенсирована большинством, имеющимся в распоряжении войск). 
Ещё в игре присутствуют опциональные миссии, которые не обязательны для выполнения. Но в отличие от компании Elven Legacy, добавляющей нововведение в виде необязательных миссий, выполнение опциональных миссий в Кодекс Войны: Рейнджеры, не просто дает нам различные артефакты, а на прямую влияет на сложность прохождения всей компании и условия прохождения некоторых миссий. Например, если не выполнить задание на убийство мага перед штурмом морской крепости, то нам придется столкнуться с ним во время штурма, что усложнит нашу и без того нелегкую жизнь. Дополнительные миссии, можно определить по их описанию, если они представлены в виде писем с просьбами от других персонажей, то это необязательный сценарий. Однако если предпочесть основной сюжет опциональным миссиям, то возможность их пройти пропадает. Так что не пренебрегайте возможностью, облегчить себе прохождение.
В общем, Кодекс Войны: Рейнджеры – это отличное дополнение, раскрывающее потенциал оригинала, позволившее мне взглянуть на любимую мной игру в новой перспективе.",1657478821,1657478821,True,3,0,0.54224860668182373,0,True,False,False,False,
82087661,"{'steamid': '76561198174229817', 'num_games_owned': 0, 'num_reviews': 27, 'playtime_forever': 2162, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2162, 'last_played': 1588244057}",english,"This expansion is about rangers: stealth and surprise attacks are the key, don't try to stand toe to toe or you won't stand at all. Like all EL expansions, there's a unique style and mood, and playing accordingly is necessary. Nice story, likable characters.",1607703584,1607703641,True,0,0,0,0,False,False,False,False,
73822120,"{'steamid': '76561198077841462', 'num_games_owned': 1446, 'num_reviews': 313, 'playtime_forever': 103, 'playtime_last_two_weeks': 0, 'playtime_at_review': 103, 'last_played': 1595963033}",russian,Довольно неплохо,1596645555,1596645555,True,1,0,0.462774872779846191,0,True,False,False,False,
71303322,"{'steamid': '76561198016046767', 'num_games_owned': 0, 'num_reviews': 1614, 'playtime_forever': 144, 'playtime_last_two_weeks': 0, 'playtime_at_review': 144, 'last_played': 1593057062}",english,­­,1593057066,1593057066,True,7,0,0.607222914695739746,0,True,False,False,False,
69353364,"{'steamid': '76561198063767665', 'num_games_owned': 549, 'num_reviews': 58, 'playtime_forever': 432, 'playtime_last_two_weeks': 0, 'playtime_at_review': 432, 'last_played': 1589739369}",english,"The first add-on to Elven Legacy. This is the easiest one of the three DLCs, but some quests could be harder. I really missed the  voiceover, but several missions truly have a good mood. Castle siege, fortress defending, scouting, villages protection, you'll get what you want. And it's cheap.",1589789970,1589789970,True,4,0,0.583333313465118408,0,False,False,False,False,
