recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
156705858,"{'steamid': '76561199104890802', 'num_games_owned': 1851, 'num_reviews': 360, 'playtime_forever': 267, 'playtime_last_two_weeks': 0, 'playtime_at_review': 267, 'last_played': 1704642584}",schinese,不好玩,1706108762,1706108762,False,0,0,0,0,False,False,False,True,
156309612,"{'steamid': '76561197960783864', 'num_games_owned': 464, 'num_reviews': 130, 'playtime_forever': 16, 'playtime_last_two_weeks': 0, 'playtime_at_review': 16, 'last_played': 1705681924}",english,"An amateur attempt to copy Advance Wars. Core gameplay is identical but badly executed. 

[list]
[*]Action is extremely slow and cumbersome. You must wait for the previous action to resolve before queuing the next one which takes upwards of 4 seconds each time.
[*]Maximum resolution is 1680x1050
[*]Zero customization options - Scroll speed, graphic options, button mapping, text speed, action speed - nothing.
[/list]

I skipped most of the dialogue so I can't say from first hand experience, but several other reviews criticize the bad/bland writing. From the lazy way the rest of the game is thrown together, I have no reason to think otherwise. Don't waste your time with this.",1705685172,1705685172,False,2,0,0.523809552192687988,0,False,False,False,True,
152350286,"{'steamid': '76561198080785091', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 131, 'playtime_last_two_weeks': 0, 'playtime_at_review': 85, 'last_played': 1707410210}",english,"I find this game ok. Maybe the AI is not great, but then it feels like a casual game, which is nice IMO.
One thing is that the explosions, sfx and music are quite good for a low-budget game.",1701153692,1701153692,True,0,0,0,0,True,False,False,True,
142622416,"{'steamid': '76561198018246949', 'num_games_owned': 1965, 'num_reviews': 1200, 'playtime_forever': 34, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34, 'last_played': 1467208693}",english,Advanced wars if you prefer the game to be broken and terrible.,1690086307,1690086307,False,0,0,0,0,False,False,False,True,
140752537,"{'steamid': '76561198199331935', 'num_games_owned': 1369, 'num_reviews': 1079, 'playtime_forever': 10, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1687810027}",russian,Я когда запустил игру мой экран этому явно был не рад,1687810061,1687810061,False,4,0,0.561776340007781982,0,False,False,False,True,
140252390,"{'steamid': '76561198995387103', 'num_games_owned': 6360, 'num_reviews': 3330, 'playtime_forever': 11, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11, 'last_played': 1687054541}",schinese,"A：这游戏好玩吗？
B：如玩。

we need chinese, Ach, drop card, make good for now pc. 我们需要中文，成就，掉卡，适配现今电脑。
马虎像的游戏，对现今电脑适配不好。纯支持老游戏上steam，不推荐；希望更多的老游戏上steam。
we need all old game sell on steam.

202304，steam，steam掉卡抵扣，t a o宝，支付宝红包，humble，indie gala，daily indie game，fanatical，杉果，它处自定义包入的本体约4元。爱人如己，目前就这，看以后追评。有中文的游戏请耐心自研体验乐趣，攻略指南尽量不用。不建议使用外挂，插件，作弊之类的，游戏都要这样搞，那现实里那更是如此了。宝子们，强烈建议不要第三方平台的小店买y u额，通过饰品等挂steam市场转的，高概率red信乃至封号，且行且珍惜。",1687054759,1687054910,True,0,0,0,0,True,False,False,True,
136320050,"{'steamid': '76561197966210954', 'num_games_owned': 362, 'num_reviews': 173, 'playtime_forever': 534, 'playtime_last_two_weeks': 0, 'playtime_at_review': 534, 'last_played': 1531677867}",english,"Picked this up because it was less than 1$ on sale and was hungry for something like advance wars. While it does have some similarities, the braindead AI, awful presentation and terrible writing just ruins it. There isn't much content in it either. Avoid and pick up wargroove or tiny metal.",1680934149,1680934149,False,2,0,0.532447338104248047,0,False,False,False,True,
128893999,"{'steamid': '76561198006505288', 'num_games_owned': 690, 'num_reviews': 133, 'playtime_forever': 180, 'playtime_last_two_weeks': 0, 'playtime_at_review': 180, 'last_played': 1510684010}",german,5/10,1671516907,1671516907,True,0,0,0,0,True,False,False,True,
119323255,"{'steamid': '76561197968630995', 'num_games_owned': 0, 'num_reviews': 72, 'playtime_forever': 11, 'playtime_last_two_weeks': 0, 'playtime_at_review': 11, 'last_played': 1658578641}",english,Broken. And will forever remain broken.,1658584428,1658584428,False,3,0,0.519432127475738525,0,True,False,False,False,
112584458,"{'steamid': '76561198010085489', 'num_games_owned': 1494, 'num_reviews': 34, 'playtime_forever': 51, 'playtime_last_two_weeks': 0, 'playtime_at_review': 51, 'last_played': 1647851766}",english,"Future Wars feels like an advanced war style game. You can see the similarities right from the beginning. However Future wars falls short with the lack of proper UI design and really bad story. During combat the UI makes it tough to understand what sorts of tactic a player should use to take victory and the first few missions of the campaign hardly explain what there is to expect in the game. 
There also seems to be a disconnect with the game play itself feeling like it's made for an adult audience but the story is filled with childish humor. There is no focus on any particular audience and it seems to have short wide and missed every target.
Pros:
-Simple game play
-Low cost

Cons:
- Bad UI and UX
- Mix of Adult game play with childish humor
- Slow game play with waiting for animations between actions
- no quick actions (cant just select what you want to attack, has to move then select attack)

TLDR: a game with UI, Story, and target audience issues. Not worth the money, should have been a game on itch.IO",1647852656,1673483274,False,0,0,0,0,True,False,False,False,
110775548,"{'steamid': '76561198177301143', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 3519, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2851, 'last_played': 1702243471}",german,chillig für nebenbei,1645545996,1645545996,True,0,0,0.47550433874130249,0,True,False,False,False,
110064204,"{'steamid': '76561198030831017', 'num_games_owned': 0, 'num_reviews': 551, 'playtime_forever': 230, 'playtime_last_two_weeks': 0, 'playtime_at_review': 230, 'last_played': 1641235348}",english,"Can't say anything positive about it, even the price tag is too high for it's quality",1644676843,1644676843,False,0,0,0.47550433874130249,0,False,False,False,False,
109675855,"{'steamid': '76561198077153956', 'num_games_owned': 4278, 'num_reviews': 472, 'playtime_forever': 23, 'playtime_last_two_weeks': 0, 'playtime_at_review': 23, 'last_played': 1644179974}",russian,"В творческом минимализме нет совершенно ничего плохого. Люди из десятка пикселей умеют создавать шедевры и выбивать слезу. Однако, что мешает современным разработчикам пройти нормальное обучение и сконструировать рабочий билд мне не понятно. Тем более удивительно, как HeadUp Games неплохой в общем то издатель связался с терпящими бедствие Radon Labs. Наверное хотели поддержать соотечественников, а вот на игроков им по ходу дела было наплевать. Future Wars отвратна просто по всем параметрам, в ней нет ничего, абсолютно ничего интересного. Сюжет, графика, анимация всё в топку. Простейшая концепция, слизанная в чистую у  Massive Assault реализована настолько плохо, что даже удивительно как так могло получиться. Я героически промучился до 14 уровня, а следующий просто отказался запускаться. Не помогли переустановки, загрузки пираток и танцы с бубнами. Потом пошарил по сети и так не нашёл прошедшего. Видимо баг там фатальный. Оценю в 3.0 из 10 и естественно не рекомендую даже бесплатно.",1644182815,1644182815,False,0,0,0,0,True,False,False,False,
107775073,"{'steamid': '76561197962976687', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 370, 'playtime_last_two_weeks': 0, 'playtime_at_review': 370, 'last_played': 1641866375}",english,"This feels like a weaker version of either [i]Advance Wars[/i] GBA series, or the flash game series [i]Battalion[/i] . Both of them felt like there's higher stakes than what appears to be some students/teachers being upset about someone having a winning streak (as opposed to trying to help the other recruits catch up). 

Also, the expensive units seem to be the ones pushing for victory, outside the tactic of a unit drop on the enemy HQ.",1641880099,1641880099,False,0,0,0,0,True,False,False,False,
106613706,"{'steamid': '76561198146076589', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 2283, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2283, 'last_played': 1407965132}",english,"Boring missions and story, no real substance to game other than ""its kinda like advanced wars""",1640558695,1640558695,False,1,0,0,0,True,False,False,False,
100919436,"{'steamid': '76561198079838437', 'num_games_owned': 0, 'num_reviews': 69, 'playtime_forever': 59, 'playtime_last_two_weeks': 0, 'playtime_at_review': 59, 'last_played': 1399746649}",english,no complaints,1633998336,1633998336,True,0,0,0.472689062356948853,0,False,False,False,False,
98796086,"{'steamid': '76561198032210982', 'num_games_owned': 6730, 'num_reviews': 108, 'playtime_forever': 9, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1467200340}",italian,C'è davvero di meglio.,1630795685,1630795685,False,0,0,0,0,False,False,False,False,
97657137,"{'steamid': '76561197971230898', 'num_games_owned': 0, 'num_reviews': 50, 'playtime_forever': 1186, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1072, 'last_played': 1629171090}",english,"I mean, it's not exactly a groundbreaking AAA game, but it still works in 2021 on Windows 10. It doesn't innovate on the genre, doesn't try to one-up Advance Wars (quite the contrary as it bows down to AW as the inferior clone), but it still provides that tactical gameplay I crave. I just wish the AI is a little smarter and the story longer.

Even without a discount, the price is reasonable for the hours I've sunk into it. Buy it at a discount if you don't feel the same, but buy it anyway.",1629089611,1629089611,True,0,0,0,0,True,False,False,False,
97274320,"{'steamid': '76561197971046908', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 2540, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2540, 'last_played': 1465093658}",english,"I honestly don't get all the bad reviews. I genuinely enjoyed this game. Played it through a couple of times. Didn't notice any bugs, gameplay was solid, and presentation, although not high budget stuff, was well done. Would certainly recommend it.",1628572847,1628572847,True,0,0,0,0,True,False,False,False,
76379949,"{'steamid': '76561197981072533', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 1548, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1548, 'last_played': 1547867648}",english,"It's so basic that this is enough of a review.

For those who would like a more in depth review: Impossible to lose any match if you can breathe and chew at the same time.",1600784162,1600784162,False,3,1,0.493843168020248413,0,True,False,False,False,
75818462,"{'steamid': '76561198009505260', 'num_games_owned': 0, 'num_reviews': 96, 'playtime_forever': 714, 'playtime_last_two_weeks': 0, 'playtime_at_review': 714, 'last_played': 1406403008}",english,is an ok little indie game,1599863825,1599863825,True,0,0,0.460704594850540161,0,True,False,False,False,
73284846,"{'steamid': '76561198805495888', 'num_games_owned': 360, 'num_reviews': 68, 'playtime_forever': 465, 'playtime_last_two_weeks': 0, 'playtime_at_review': 465, 'last_played': 1539869032}",russian,Редкостное дерьмо.,1595722439,1595722439,False,1,1,0.496489465236663818,0,False,True,False,False,
68500849,"{'steamid': '76561198030784015', 'num_games_owned': 0, 'num_reviews': 11093, 'playtime_forever': 48, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1706059503}",english,"As the hundreds of other negative reviews for this game show, this is a really poor turn based strategy game with cartoony graphics.   Control a selection of samey units on a bland, uninspired square grid map. 

Despite being released in 2010, this feels like it was released in 2000.   The graphics are awful.  There's no support for proper widescreen/high resolutions.  It's clunky as.  This is quite simply a very badly conceptualised and very badly implemented game, one that I can't recommend, especially not for $7.50.",1588519716,1588519716,False,5,1,0.3670024573802948,0,False,False,False,False,
68036974,"{'steamid': '76561198024162709', 'num_games_owned': 815, 'num_reviews': 148, 'playtime_forever': 191, 'playtime_last_two_weeks': 0, 'playtime_at_review': 191, 'last_played': 1587875669}",english,"I made it to mission 8 before quitting. I found that the game really doesn't have much depth. The story is bland and serves little to no purpose. The campaigns are so long and drawn out you might fall asleep... I wasn't even sure if there was hotkeys as I was clicking a lot over and over... The game could've used way points for future captures, movement and attacks. There isn't a sleep option for units.

So far you have some units that go over terrain and others cannot go over or through rocks like tanks for example. The first two units you get can capture cities. Then you have a ranged unit which honestly is useless unless you're camping a city. I found the APC to be a waste of money. I don't really understand the attack values here because everything seems to do almost the same damage, outside of using terrain to your advantage. Almost like Rock, Paper, Scissors.

You can cheese every mission by pumping out tanks or the strongest unit you can muster, and placing it on-top of their factory. It will prevent them from building and you'll win easily. The AI is beyond horrid.

2/10 - Only because it does have a foundation that could be built upon better.",1587876235,1587876235,False,5,0,0.540824234485626221,0,True,False,False,False,
68008387,"{'steamid': '76561198042407064', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 21, 'playtime_last_two_weeks': 0, 'playtime_at_review': 21, 'last_played': 1392863930}",english,pretty childish,1587835617,1587835617,False,0,0,0.46875,0,True,False,False,False,
67191845,"{'steamid': '76561197998431813', 'num_games_owned': 110, 'num_reviews': 67, 'playtime_forever': 398, 'playtime_last_two_weeks': 0, 'playtime_at_review': 350, 'last_played': 1694559788}",english,Fun.,1586731325,1586731325,True,0,0,0.46875,0,True,False,False,False,
60440119,"{'steamid': '76561198012473463', 'num_games_owned': 4062, 'num_reviews': 417, 'playtime_forever': 225, 'playtime_last_two_weeks': 0, 'playtime_at_review': 225, 'last_played': 1577032680}",english,"[h1]Follow our [url=https://store.steampowered.com/curator/36214917/]Curator Group for more reviews[/url][/h1]

Future Wars is a shockingly bad attempt at copying the Advance Wars formula. It takes nearly 10 times as long to finish a game. The traditional rock paper scissors combat system has been generalized so much that it is nonexistent. Every unit sucks at killing other units, increasing the playtime even more than it already is. This game has 0 redeeming qualities.",1577171385,1577171385,False,5,1,0.50654447078704834,0,True,False,False,False,
58486205,"{'steamid': '76561198098400194', 'num_games_owned': 0, 'num_reviews': 460, 'playtime_forever': 628, 'playtime_last_two_weeks': 0, 'playtime_at_review': 600, 'last_played': 1575049380}",spanish,"No entiendo las críticas tan negativas que tiene este juego.
¿Es un clon de Advance Wars? Si, hasta el nombre es parecido.
¿Es peor que Advance Wars? SI. Los (pocos) cambios que le han hecho, lo hacen bastante más lento que el original.
¿Es Future Wars un mal juego? No, ni mucho menos.
El problema de Future Wars es que todo el mundo lo compara con Advance Wars, y eso no es justo. Estamos comparándolo con el que, para mí, es uno de los mejores juegos de la historia, y claro, Future Wars sale perdiendo.
Pero si tenemos en cuenta que Advance Wars no se puede jugar en PC (aunque sí con emulador), y los pocos juegos en PC del estilo, esta no es una mala opción.
Es un juego de estrategia por turnos entretenido, fácil de jugar, y profundo (aunque no tanto como AW).
Además, no es caro. 
Recomendable, sin duda",1574977961,1574977961,True,4,1,0.526622772216796875,0,True,False,False,False,
54180576,"{'steamid': '76561198023666926', 'num_games_owned': 0, 'num_reviews': 1772, 'playtime_forever': 5, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1374014792}",english,"ugly, slow, clunky and teadious",1563550350,1563550350,False,0,1,0,0,False,False,False,False,
54035606,"{'steamid': '76561198044354740', 'num_games_owned': 609, 'num_reviews': 1, 'playtime_forever': 57, 'playtime_last_two_weeks': 0, 'playtime_at_review': 57, 'last_played': 1562858132}",russian,"Игра которая могла бы быть вполне интересной, если бы между ходами не приходилось по полчаса смотреть анимации движения танчиков по карте, 0/10, симулятор Хатико.",1562858197,1562858197,False,0,1,0,0,False,False,False,False,
50632502,"{'steamid': '76561198022039830', 'num_games_owned': 0, 'num_reviews': 92, 'playtime_forever': 653, 'playtime_last_two_weeks': 0, 'playtime_at_review': 188, 'last_played': 1557960393}",english,"This is a bit of a mercy thumbs up. Is the game great? No. But it is stable and playable. I alt tab a lot and didn't have any crashes and thus far it's not crashed and at the time of this posting I'm 1/3rd through it. You do have to run it in Xp SP3 or Win 7 mode. I did XP SP3. 

Apparently there's multiple player but you won't find anyone to play with and I can't really comment on that. The single player thus far follows a student learning to be a commander in kind of a starfleet environment. For some reason you attach yourself to a mutant ugly kid and have awkward high school adventurers in the cut scenes. It's a pretty bland storyline but the campaign is supposedly just getting you ready for multiple player action. Since it's a bit of a simulated battle it feels like there aren't any real things at risk as you're just fighting other students or the teacher in mock battles.

The game play is too slow, the early maps are the right size even though they feel small. The problem is the units just don't move very fast and you can't do any waypoints or stacking of units that would speed it up. But, if you can have a bit of patience with that the gameplay is a bit fun. Different units are better in different uses and terrain plays a big role. I haven't figured everything out yet but after a while you get to learn what unit combinations work for fighting enemy tanks, artillery, and weaker units.",1557787387,1557787387,True,5,0,0.569245994091033936,0,True,False,False,False,
