recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
122936772,"{'steamid': '76561198012262764', 'num_games_owned': 1194, 'num_reviews': 217, 'playtime_forever': 632, 'playtime_last_two_weeks': 0, 'playtime_at_review': 282, 'last_played': 1688429992}",english,"Not as good as Heroes Rise, but still good enough.",1664316836,1664316836,True,0,0,0.483870983123779297,0,True,False,False,True,,,
69436223,"{'steamid': '76561198054047902', 'num_games_owned': 214, 'num_reviews': 59, 'playtime_forever': 930, 'playtime_last_two_weeks': 0, 'playtime_at_review': 930, 'last_played': 1532106477}",english,It's a good game and a fantastic sequel.,1589914557,1589914557,True,0,1,0.483870983123779297,0,True,False,False,False,,,
62404551,"{'steamid': '76561198350599584', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 357, 'playtime_last_two_weeks': 0, 'playtime_at_review': 268, 'last_played': 1581554623}",english,MeChip prodigal. enough said.,1579983314,1579983314,True,0,0,0.483870983123779297,0,True,False,False,False,,,
59101431,"{'steamid': '76561198049118964', 'num_games_owned': 0, 'num_reviews': 31, 'playtime_forever': 286, 'playtime_last_two_weeks': 0, 'playtime_at_review': 286, 'last_played': 1575352361}",english,"It's very difficult for me to write this review. On one hand, a large portion of the audience hates this game for being political, specifically with it's ""left-leaning"" message. To hate the game for that is utterly absurd, and these people clearly haven't played the previous games in the series if they weren't expecting politics. Not to mention there's no such thing as apolitical media.

That being said, this is a bad game/story, period. It's bloated, poorly-written, choices don't matter or are forced on you, and the premise is silly anyway. I didn't like the reality TV show idea in the original trilogy all that much, but it being back after what happened in the first season is just laughable. It's a shame this game turned out so poorly, I have no idea how it happened after the excellent original trilogy written by the same author, but here we are.",1575352831,1575352831,False,2,0,0.459659069776535034,0,True,False,False,False,,,
47283790,"{'steamid': '76561198099607520', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 281, 'playtime_last_two_weeks': 0, 'playtime_at_review': 281, 'last_played': 1485993085}",english,"If you want to feel like you can actually do something about the political climate, then by all means go ahead and play (read?)
But if you already feel bad for not being able to do anything, then this'll just make you feel worse",1543882850,1543882850,False,3,0,0.436681240797042847,0,True,False,False,False,,,
45283278,"{'steamid': '76561198052742329', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 246, 'playtime_last_two_weeks': 0, 'playtime_at_review': 183, 'last_played': 1540506386}",english,"Redemption season is brave and changes things up- sometimes an unpopular move, as you can tell by the reviews. However, I feel in introducing a new player character, with a new background and new struggles, and letting you shape them from that and driving them forward, as either a cold-blooded opportunist fame hungry hero, or an advocate for justice for the less fortunate powered. This change is drastic, but welcome, and a new lens into the world. It still keeps the wonderful Golden Age tone, sliding between silly, sweet, and serious as the story demands, giving it a very human feel. It keeps what makes the series great - the casual queerness, the sense of humour, never taking itself too seriously (Remember Prodigal, chickens?) and making your decisions weighty with long term consequences. Highly recommended.",1539619700,1539619700,True,0,2,0.464840471744537354,0,True,False,False,False,,,
44065329,"{'steamid': '76561198007591540', 'num_games_owned': 0, 'num_reviews': 82, 'playtime_forever': 38, 'playtime_last_two_weeks': 0, 'playtime_at_review': 38, 'last_played': 1490412155}",english,The original trilogy was great but this my god it's cancer god damn terrible so preachy and overly politcal and filled with so much SJW cancer it makes me want to drink bleach.,1533983945,1533984047,False,7,1,0.402844607830047607,3,True,False,False,False,,,
42228120,"{'steamid': '76561198103497349', 'num_games_owned': 0, 'num_reviews': 80, 'playtime_forever': 182, 'playtime_last_two_weeks': 0, 'playtime_at_review': 182, 'last_played': 1527137309}",english,"-I really wanted to like this. Heroes Rise is one of my favorite CYOA games, but I couldn't bring myself to finish Redemption Season. It's just so boring. 

The Good
-Interesting premise. You play as a new character, who is ani-powered. Fans of the first trilogy will remember these are the outcast powereds. Deals with the social issues of being ani-powered. Has the makings of a Magneto-like character.  
-You're trying to win the favor of this mysterous healer-type character to help your sister. For unknown reasons, the healer wants you to do well in the Hero Project. Healer will provide secrets to aid you in the competition.  
-You usually have 3-6 good options, makes it hard to decide what to choose. 
-There are references to your decisions from the 1st trilogy, and the consequences of those decisions. 

The Bad 
-The mechip warning system. It's so annoying and unnecessary. In the first trilogy you could customize it with a unique personality. It would fill you in on the lore and immerse you in the story. In this game it just makes wisecracks that aren't even funny. 
-So much text and fewer choices than in previous trilogy. You have to get through walls of text, then when you finally get to make a choice it has no effect on the game. 
-Story can get depressing, and coupled with fewer choices it can feel like you're not doing anything to change that. 
-Surprised by how slow paced this was compared to the author's other works. Reads like a first draft. 
-I quit when I ""unlocked a new character"". Suddenly you're playing this other character, who makes decisions that affect your character's stats. It was just so jarring, weird, confusing, unnecessary, and didn't work for me. 

Final Verdict
-I would not recommend this. Although it references the 1st trilogy, it does not continue the story. It's a new story set in the same universe, you don't need to play it.",1527212275,1527212275,False,5,0,0.518127620220184326,0,True,False,False,False,,,
41741328,"{'steamid': '76561198045301435', 'num_games_owned': 2017, 'num_reviews': 697, 'playtime_forever': 1001, 'playtime_last_two_weeks': 0, 'playtime_at_review': 260, 'last_played': 1483832059}",english,Yet another brilliant entry in the entire series. I seriously couldn't get enough of these. I was actually really thrilled to create a second character and run through a similar storyline. Can't wait to read the rest! 8/10,1524943471,1524943471,True,0,2,0,1,True,False,False,False,,,
41409835,"{'steamid': '76561197996483600', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 996, 'playtime_last_two_weeks': 0, 'playtime_at_review': 996, 'last_played': 1460237725}",english,"Having played countless hours of the Heroes Rise series, Redemption Season came as somewhat of a tonal shock. The second game of the series was fantastic, and the reality show design works wonderfully with the choice-of-games format. However, this addition to the series feels like a weird copy-paste of that game with some strange political spin. The previous series tackled standing up for your poor neighborhood and the misunderstood anipowered as a side-plot, where this game has this weird message about how media underrepresentation leads to terrorism, and that the media is truly at fault. I'm serious, it's not subtext either, it is spelled out over and over again. We're not even given many examples -of- the prejudice, just told it exists. Besides the ani-powered prejudice, none of the other prejudices were ever even mentioned in the previous three games.

If fans of Heroes Rise chose not to play this game, they would not be missing anything they haven't seen before beyond some truly strange political allegory that even supporters of said viewpoints will find tackily presented.",1523417887,1523417887,False,7,0,0.521203875541687012,0,True,False,False,False,,,
