recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
135839906,"{'steamid': '76561198176641699', 'num_games_owned': 4701, 'num_reviews': 451, 'playtime_forever': 533, 'playtime_last_two_weeks': 0, 'playtime_at_review': 85, 'last_played': 1680384754}",polish,6.5 / 10,1680308329,1680436018,True,1,0,0.507936537265777588,0,False,False,False,True,,,
135517390,"{'steamid': '76561198091283574', 'num_games_owned': 2325, 'num_reviews': 17, 'playtime_forever': 71, 'playtime_last_two_weeks': 0, 'playtime_at_review': 71, 'last_played': 1469160413}",english,"**The community I originally had the full review posted on back in July of 2016 no longer exists, so I have copied the important parts of that post here from my saved google document, deleting anything not needed for a Steam review. This review reflects when it was written and has not been updated beyond removing anything from the original review that's not needed for the Steam review.**

--- 

Bird of Light has a very mobile games look to it when you look at the game play videos, and that’s because it was originally going to be a mobile game, but they released it on PC first because apparently the PC gaming market is much friendlier and easier to find a publisher than the mobile gaming market. Despite this, it actually fits the PC gaming world better, through keyboard or controller, because it does get more complex with the controls and gameplay as you progress. The graphics are simple and cute. I got a little giggle at the animals, especially the shape of the cows and how cute the little piggies were. The art and graphics are spot on; they’re cheerful, cute, and allow you to enjoy the game and not take focus away from what you are trying to do. The goal of the game is simple enough: you play a little girl whose family just moved to a farm, you are running around and have to find the key and get to the castle at the end of each level. Don’t let that fool you though, it does get trickier and more complex the deeper you go into the game. You have to work your way through a maze of paths, while dodging and leaping over the farm animals and other obstacles, while also collecting the coins and eggs. Coins can be used between levels to find out where the level key is on the map and even the eggs. The eggs? Those are to be collected for the bird that guides you through the tutorial. They’re not needed to finish levels, BUT they do add an extra bit of complexity to the game, making it a bit more challenging if you do want to try to collect them and get achievements. The eggs unlock achievements within the game. You can also get achievements for speed running levels or completing levels without using the checkpoints. The further you progress into the game, the more obstacles and tricks they throw your way! Seriously, head on over to the developer’s site and read the “Dev Diary”... things sound like they a bit more hairy deeper into the game! I am only at level 6 or 7 so far. I will be coming back to the game from time to time, trying to get further. Not sure if I will ever get any of those speedrun achievements though! Which is okay, because I would rather just sit and enjoy a casual play through than frustrate myself trying to speedrun a level while dodging and jumping over animals and other things. A great game for just casual gaming but also has that added perk for those that like to get achievements for speed runs and other things.

Bird of Light is a cute little puzzle-platformer of an indie game that released a week ago onto Steam for PC. The game features Steam Achievements and is currently only available for PC on Steam; it supports keyboard and controller. Created by the small team of Roach Interactive, this game was born out of an idea that slowly grew but finally started to fruition when the lead designer’s own daughter is born. You see, Rahul Sehgal, founder and lead of the Roach Interactive team, is from India, a place where violence towards women is sadly “just a part of life”. Thanks to the internet and many proactive groups in recent years, including the women themselves standing up and fighting back, things are starting to change, but only slowly… and only in some areas. Other areas, the violence sadly occurs daily. Rahul wanted to make a game that was fun but without the violence so common in his home country and in a lot of video games nowadays. He wanted to make a game where the lead was not only female, but one that was not overly sexualized. He stood firm on these two ideals and it has paid off. When the game was finished and his team was trying to find a publisher, many turned him down or he turned them down, because they wanted a male lead or asked he change it so the player could decide on the gender of their character. If he’d given in, it would have destroyed the soul of this game, of his baby, because part of what gave birth to this game WAS the idea of having a NORMAL female lead. I admire the man and team for sticking to their guns.
",1679878802,1679878802,True,0,0,0,0,False,False,False,True,,,
56931332,"{'steamid': '76561198025197811', 'num_games_owned': 1754, 'num_reviews': 46, 'playtime_forever': 18, 'playtime_last_two_weeks': 0, 'playtime_at_review': 18, 'last_played': 1562790217}",english,"Harder than its kid-friendly aesthetic suggests. This is not a game for children.

The movement is pretty fluid and it's definitely doing something different. But things can feel frantic too quickly, and doing parts over and over can get dull and frustrating quickly.

There's also a mechanic of placing blocks of land to move across before you start a level. But you won't know where to place them until you play that level, and the UI doesn't make it clear how block placement works. So lots of trial and error.

If you like a challenge, enjoy games in the runner genre, and are willing to invest some time learning and planning routes, it's worth a look.

But I didn't find it fun.",1573400378,1573400658,False,2,0,0.555940032005310059,0,False,False,False,False,,,
51149924,"{'steamid': '76561198021422660', 'num_games_owned': 3620, 'num_reviews': 1228, 'playtime_forever': 438, 'playtime_last_two_weeks': 0, 'playtime_at_review': 438, 'last_played': 1560139163}",russian,"[h1] Неплохая идея с посредственной технической реализацией [/h1]

Вроде так смотришь на этот проект и опять же видишь нечто казуальное, которое вполне могло занять нишу детских игр и стать даже играбельным. 

Здесь управляем девочкой, которой снятся сны про животных и синюю птицу счастья. Сначала нужно составить карту оптимальнее всего и потом пробежать по ней, собирая необходимые предметы.

Графика хоть и простая, но приятная. Всё портит немного корявая поддержка. Во-первых, тут очень плохая поддержка контроллера. Он то работает, то не работает. Также нет русского перевода, а это опять отсекает русскоговорящих. Облачного сохранения также нет. Но хотя бы есть карточки.

Так что ввиду этих огрехов к приобретению пока не рекомендует. Надеюсь, что разработчики доведут проект до ума...",1560139501,1560139501,False,5,0,0.49625927209854126,0,False,False,False,False,,,
33547485,"{'steamid': '76561198260257665', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 220, 'playtime_last_two_weeks': 0, 'playtime_at_review': 218, 'last_played': 1513843708}",english,Fun game to play even after a year of its release.,1500076070,1500076070,True,0,0,0,0,False,False,False,False,,,
33329233,"{'steamid': '76561198065856925', 'num_games_owned': 205, 'num_reviews': 4, 'playtime_forever': 12, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12, 'last_played': 1499445418}",english,This is technically a video game. 10/10 - IGN,1499389631,1499389631,True,0,3,0.372395813465118408,0,False,False,False,False,,,
32906359,"{'steamid': '76561198110980139', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 21, 'playtime_last_two_weeks': 0, 'playtime_at_review': 20, 'last_played': 1514154638}",english,It's a collectors dream,1498617803,1498617803,True,0,0,0.441372811794281006,0,False,True,False,False,,,
29730089,"{'steamid': '76561198286017559', 'num_games_owned': 2641, 'num_reviews': 416, 'playtime_forever': 355, 'playtime_last_two_weeks': 0, 'playtime_at_review': 355, 'last_played': 1486340902}",english,"Bird of Light is a cute looking little platformer with some puzzle elements to go alongside of it, don't let the bright, colorful theme fool you, this game is tricky and difficult, even though it looks like a child's game. You play as a little girl named Tara, not used to the farm life after moving from the city, she gets familiar with a couple of animals, that until they all get lost, and she goes on a journey trying to figure out where they are, and save them. That's where you come to help, will you be able to go on an adventure with Tara and save her animals?",1486332275,1486332275,True,1,0,0.480138689279556274,0,False,False,False,False,,,
24936488,"{'steamid': '76561198018820777', 'num_games_owned': 0, 'num_reviews': 30, 'playtime_forever': 434, 'playtime_last_two_weeks': 0, 'playtime_at_review': 431, 'last_played': 1470698685}",english,"The story of the game revolves around a young girl named Tara, who moves from the city to the farm because she has asthma and is generally a sickly girl. It’s a promising start, right? It gives you a sense of where the character is coming from, where the story can possibly go from there. The story the game tries to tell is interesting and, by going to the steam page and looking at the description for the game, you can tell that the developers had an idea of what this game could be going into it.

Herein lies one of the many problems with Bird of Light.

https://www.youtube.com/watch?v=eFR_y0v1oHk

The game itself is an endless runner-style, speed run-encouraged game with maze-like elements. Each story moment is told by a pause and a cut scene where you press a button to go through the dialogue of these incredibly atrocious looking animals. These poor things look like they’re waiting for death to take them, or that they’ve seen some serious trouble in their life.  It tries to convey a story, but it doesn’t. Not only because of how they chose to make this story come across graphics-wise and gameplay-wise, but also because of this line they say:

“The gameplay is an abstract representation of Tara's search for The Truth.”

It isn’t portrayed by these scenes between the animals or between Tara. It also isn’t touched on in the gameplay, because by this strain of logic, being in a maze, finding the key and finding the exit, means that the mazes on the back of cereal boxes are also an abstract representation of a search for the truth.  

[url=http://www.gameskinny.com/kgnm8/bird-of-light-sometimes-the-light-doesnt-burn-bright-enough]Read More At GameSkinny[/url]",1471276591,1471280149,False,5,1,0.42551034688949585,0,False,True,False,False,,,
24922796,"{'steamid': '76561197994889458', 'num_games_owned': 0, 'num_reviews': 57, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1471216832}",english,"Pretty cool game, at first more intuitive approach needed, though could be fun for youth",1471216916,1471216916,True,0,0,0.430326670408248901,0,False,True,False,False,,,
