recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
162203026,"{'steamid': '76561199233147938', 'num_games_owned': 55, 'num_reviews': 16, 'playtime_forever': 161, 'playtime_last_two_weeks': 0, 'playtime_at_review': 161, 'last_played': 1703285235}",english,anlamadım ki amk napcamızı,1712253556,1712253556,False,0,0,0,0,False,False,False,True,,,
162183293,"{'steamid': '76561199178569328', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2575, 'playtime_last_two_weeks': 2612, 'playtime_at_review': 1954, 'last_played': 1712325876}",english,,1712235172,1712235172,True,0,0,0,0,False,False,False,True,,,
162145223,"{'steamid': '76561198439237764', 'num_games_owned': 81, 'num_reviews': 10, 'playtime_forever': 55193, 'playtime_last_two_weeks': 7852, 'playtime_at_review': 54107, 'last_played': 1712450374}",english,its ok,1712183535,1712183535,True,0,0,0,0,False,False,False,True,,,
161948530,"{'steamid': '76561199241574743', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 531, 'playtime_last_two_weeks': 18, 'playtime_at_review': 528, 'last_played': 1711975833}",english,,1711975669,1711975669,True,0,0,0,0,False,True,False,True,,,
161840872,"{'steamid': '76561198165333612', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 13861, 'playtime_last_two_weeks': 709, 'playtime_at_review': 13353, 'last_played': 1712441310}",english,Enriched gameplay considering the elongated storyline relating to the fighting of different gods throughout,1711840781,1711840781,True,0,0,0,0,False,False,False,True,,,
161807276,"{'steamid': '76561198068370015', 'num_games_owned': 0, 'num_reviews': 23, 'playtime_forever': 70133, 'playtime_last_two_weeks': 18408, 'playtime_at_review': 61059, 'last_played': 1712352504}",english,"The best long-term idler I've played thus far, and lord knows I've been through a lot of them. Its been around for years and has tons of content and challenges to get through. There's a pretty complete wiki, which you'll need.

A particularly nice feature of the game is that both quick and slow resets are actually useful at any given time. There is always progress being made.

One negative I can see is that it will take you a very very long time IRL to unlock a lot of this content. This is only a negative if you're looking for an idle game that has an end / finish to it. If you're looking for something that perpetually has more and more things for you to do

Another negative is that with so much content you'll get confused even with the reasonably complete wiki. Certain helpful things that can speed you up a lot may get missed. In my case, it took me a long time to realize just how powerful training your pets could be. Im sure there are other inefficiencies I'm overlooking as well. But thankfully you can have a good time with this game even blundering about like I am.

Actually there is one more negative that I almost forgot. Because of the long term time scale this game works at, some of the challenges are.... rough. Specifically I mean your first Ultimate Baal Challenge. Its recommended as one of the first challenges you can do and its quite unforgiving. Resets everything back to start and you have to fight through the gods again. Wiki says it'll take a week, it took me two. It's way beyond what you might be expecting from a ""prestige"" reset. Is it worth it? Yes, Crystal Factory will quickly become absurdly powerful. Do I wish the game and/or wiki was more explicit in saying ""prepare your anus""? Yes. The only reason I stuck with it is because I had other negative reviews complaining about it so I was expecting it.

Overall this is the best idler I've played, for the sort of idler I'm interested in. Long term, happily hands off, with lots of content and complicated systems. Just remember that JFC the UBC is a PITA, SMH.",1711809060,1711809060,True,0,0,0,0,False,False,False,True,,,
161747141,"{'steamid': '76561197976550985', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 2439, 'playtime_last_two_weeks': 3, 'playtime_at_review': 2439, 'last_played': 1711652092}",english,ehhhhhhhhhhhhhhhhhhhh,1711738005,1711738005,False,1,1,0.523809552192687988,0,False,False,False,True,,,
161454440,"{'steamid': '76561198871514239', 'num_games_owned': 109, 'num_reviews': 14, 'playtime_forever': 782, 'playtime_last_two_weeks': 782, 'playtime_at_review': 782, 'last_played': 1711394693}",english,"Played for 13 hours, my save reset, would not allow me to load a backup. Grrrrr",1711394733,1711394733,False,0,0,0,0,False,False,False,True,,,
161327437,"{'steamid': '76561198070139450', 'num_games_owned': 899, 'num_reviews': 96, 'playtime_forever': 4209, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4209, 'last_played': 1666763156}",english,power of god,1711263182,1711263182,True,0,0,0,0,False,False,False,True,,,
161315165,"{'steamid': '76561199208583161', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 209, 'playtime_last_two_weeks': 23, 'playtime_at_review': 186, 'last_played': 1711311364}",english,good,1711249664,1711249664,True,0,0,0,0,False,False,False,True,,,
161308206,"{'steamid': '76561199228276873', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 7059, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7051, 'last_played': 1711242822}",english,Good game if you have a but of spare time everyday,1711242337,1711242337,True,0,0,0,0,False,False,False,True,,,
161037217,"{'steamid': '76561198039808402', 'num_games_owned': 3712, 'num_reviews': 182, 'playtime_forever': 332, 'playtime_last_two_weeks': 0, 'playtime_at_review': 332, 'last_played': 1710985950}",english,"Too many real cash things and too much in your face with them, ads you can only watch on android so useless for the pc version and more that just don't make it feel like a friendly experience.",1710986127,1710986127,False,5,0,0.560876727104187012,0,False,False,False,True,,,
160942868,"{'steamid': '76561198044557266', 'num_games_owned': 745, 'num_reviews': 24, 'playtime_forever': 261485, 'playtime_last_two_weeks': 0, 'playtime_at_review': 261467, 'last_played': 1710881108}",english,"Disclaimer: I played this a lot +5 years ago, it was a different game, tried to pick up again, but ended remembered why I droped it in a single day

The most important thing to understand is that this game was pratically finished a long ago, but it got extended with new mechanics over the time once the dev noticed that launching new games is a risky endeavour (see their next game: cooking game)

If you only play the original, now called the early game - about P.Baal and some challange runs -  where focus is more on your character itself getting stronger and learning god powers - then you will be for a really fun and imaginative idler.

But latter content diverts from the theme and power scale... you get pets (and waifus)  that train, get classes, go in dungeons, and build a city; you get a planetary factory that need to be defended by your clones and not yourself; those doesn't make sense when you are a god creating stars and finger flicking entire phanteons.

Also a lot of those latter mechanics exacerbate the game's main flaw - and probably the reason people say this games requires too much active play - rebirth requires too much agenda and forward planning. Let me describe some things that you need to consider:

- from a normal rebirth to a somewhat decent pace is not a fast process because you need to recreate and alocate your shadow clones (can be some minutes to some hours depending on how you spent your gp)
- not all mechanics/clone assigment unlock instally depending on your power at the moment, you may need to wait to build the div. generator for example
- if you get pets in dungeons or campains, its best to wait these to finish (and remember to pick the rewards!) before even rebirthing - and those can be really major problems as you need to set beforehand their duration (as know as guess when you will come back) in hours, up to 12. You can easly be blocked from rebirthing for hours.
- you may soon have to defend your factory from some ultimate beings - this gives a good reward... wait some extra minutes
- you may also need to wait your pets to be at the right hunger threshold so they grow stronger faster

This shows that game's definition of hardcore is less in form of complex mechanics interacting withother and finding the optimal investiment; and more in from of timing your activities so you get the best rewards.

This all makes for idler that you don't play when you get a opportunity, but a game that gives you opportunities to play it from time to time... and this is not what most people expect from a idler...",1710880342,1710884562,False,8,0,0.580334484577178955,3,False,False,False,True,,,
160940893,"{'steamid': '76561198294078462', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 6078, 'playtime_last_two_weeks': 1039, 'playtime_at_review': 4451, 'last_played': 1711431778}",english,"Very good idle game, deep",1710878411,1710878411,True,0,0,0,0,False,False,False,True,,,
160816549,"{'steamid': '76561198260117761', 'num_games_owned': 254, 'num_reviews': 731, 'playtime_forever': 1087, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1087, 'last_played': 1710729435}",russian,"Очередная игра из раздела мы немного потужились, а вы дайте нам денег за это непотребство.",1710729521,1710729521,False,2,0,0.545454561710357666,0,False,True,False,True,,,
160650478,"{'steamid': '76561198868631711', 'num_games_owned': 664, 'num_reviews': 2462, 'playtime_forever': 83, 'playtime_last_two_weeks': 0, 'playtime_at_review': 83, 'last_played': 1680553578}",russian,"Жена сказала, что если на этом обзоре наберётся 10 лайков и 5 наград, то она подарит ящик пива. Мужики, выручайте!",1710578856,1710578856,True,2,0,0.501701414585113525,0,False,False,False,True,,,
160629634,"{'steamid': '76561199082205890', 'num_games_owned': 31, 'num_reviews': 4, 'playtime_forever': 37162, 'playtime_last_two_weeks': 3916, 'playtime_at_review': 32137, 'last_played': 1712442308}",english,Short game.,1710553958,1710553958,True,0,0,0,0,False,False,False,True,,,
160537206,"{'steamid': '76561198843166270', 'num_games_owned': 8, 'num_reviews': 1, 'playtime_forever': 15038, 'playtime_last_two_weeks': 0, 'playtime_at_review': 15038, 'last_played': 1667223980}",english,best game,1710448498,1710448498,True,1,0,0.523809552192687988,0,False,False,False,True,,,
160474453,"{'steamid': '76561198106486838', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 616693, 'playtime_last_two_weeks': 11896, 'playtime_at_review': 600579, 'last_played': 1712441603}",spanish,si lo recomiendo ...,1710366693,1710366693,True,0,0,0,0,False,False,False,True,,,
160376458,"{'steamid': '76561198808343986', 'num_games_owned': 73, 'num_reviews': 3, 'playtime_forever': 465367, 'playtime_last_two_weeks': 10038, 'playtime_at_review': 445516, 'last_played': 1712438823}",french,"Eh, it's alright.",1710233094,1710233094,True,0,0,0,0,False,False,False,True,,,
160214056,"{'steamid': '76561199446125838', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1910, 'playtime_last_two_weeks': 707, 'playtime_at_review': 434, 'last_played': 1712415996}",english,very good,1710019978,1710019978,True,0,0,0,0,False,False,False,True,,,
159889928,"{'steamid': '76561198008110372', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 19258, 'playtime_last_two_weeks': 4971, 'playtime_at_review': 1269, 'last_played': 1711662132}",german,Das Spiel begleitet mich jetzt schon seit über 6 Jahren und es motiviert immer noch!,1709623516,1709623516,True,0,0,0,0,False,False,False,True,,,
159807434,"{'steamid': '76561198947619130', 'num_games_owned': 96, 'num_reviews': 48, 'playtime_forever': 4239, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3985, 'last_played': 1709519928}",english,fun fact: this game crashes roblox,1709506468,1709506468,True,0,0,0,0,False,False,False,True,,,
159554900,"{'steamid': '76561198124692789', 'num_games_owned': 241, 'num_reviews': 235, 'playtime_forever': 104, 'playtime_last_two_weeks': 0, 'playtime_at_review': 104, 'last_played': 1619985754}",english,"[h1] Idling to Rule the Gods [/h1] 
Idling to Rule the Gods offers a casual and incremental gaming experience centered around deity simulation. While its idle gameplay mechanics and progression systems may appeal to fans of the genre seeking a relaxing and long-term gaming experience, others may find its slow pace and reliance on waiting to be less engaging. Overall, the game provides a neutral experience that may entertain players looking for a low-effort and long-term idle game, but may not offer enough depth or variety to hold the interest of all players.",1709230734,1709230734,True,0,0,0.476190477609634399,0,False,False,False,True,,,
159208671,"{'steamid': '76561198025188831', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 355529, 'playtime_last_two_weeks': 8067, 'playtime_at_review': 327890, 'last_played': 1712455344}",english,"One of the best idle games out there. Up there with Realm Grinder and Cookie Clicker, but with more mechanics, and honestly more engaging than either of them ever were. Rebirths need to be short to be effective, so it can be a bit fast paced (for an idle game) but it's both a creative and (relatively) exiting take on my favorite genre.",1708832950,1708832950,True,2,0,0.502487540245056152,0,False,False,False,True,,,
159202805,"{'steamid': '76561198085463421', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 883133, 'playtime_last_two_weeks': 17125, 'playtime_at_review': 827456, 'last_played': 1712354526}",english,Build your power and unlock brand new abilities,1708826370,1708826370,True,0,0,0,0,False,False,False,True,,,
158873493,"{'steamid': '76561198045480611', 'num_games_owned': 757, 'num_reviews': 5, 'playtime_forever': 68409, 'playtime_last_two_weeks': 19004, 'playtime_at_review': 6320, 'last_played': 1712455112}",english,"I cannot recommend this game. The UI is extremely convoluted, there's grammatical errors all over the place, and the game systems / features are not explained very well. Toss in the dev's responses to some of the other reviews (like shinami's), and you have the makings of a very bad ""idle"" game which is anything but idle.

It should not be considered ""the right strategy"" to look things up and spoil the game for yourself.

And there's bugs galore. Sometimes the game ignores numbers you put in.",1708502264,1708646455,False,4,1,0.509895563125610352,0,False,False,False,True,,,
158778434,"{'steamid': '76561198107235236', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 852662, 'playtime_last_two_weeks': 14629, 'playtime_at_review': 796475, 'last_played': 1712454640}",english,"My play time should say more to endorse the game than just about anything I could write.  Never found a better idle game, no matter if I wanted to find something to replace this for the future or even play something for only a couple days.

Ryu, I know you have to show all the features the game has to offer in the screenshots, but it might help with starting players expectations if you don't show screens with 75million clones or more.",1708402685,1708402685,True,1,0,0.502487540245056152,0,False,False,False,True,,,
158775647,"{'steamid': '76561199261966631', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 70707, 'playtime_last_two_weeks': 20026, 'playtime_at_review': 9982, 'last_played': 1712454636}",english, i played this for the lore,1708400502,1708400502,True,4,0,0.539308845996856689,0,False,False,False,True,,,
158756237,"{'steamid': '76561197972020792', 'num_games_owned': 0, 'num_reviews': 270, 'playtime_forever': 269, 'playtime_last_two_weeks': 0, 'playtime_at_review': 269, 'last_played': 1708383508}",english,Too many paywalls not enough fun.,1708384173,1708384173,False,1,1,0.45772707462310791,0,False,False,False,True,,,
158579677,"{'steamid': '76561198170106146', 'num_games_owned': 74, 'num_reviews': 6, 'playtime_forever': 12, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12, 'last_played': 1708216195}",english,"nah,",1708216222,1708216222,False,0,0,0.473933637142181396,0,False,False,False,True,,,
158532234,"{'steamid': '76561199159898737', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 13788, 'playtime_last_two_weeks': 1428, 'playtime_at_review': 1930, 'last_played': 1712453602}",english,good idle game,1708178793,1708178793,True,5,0,0.567756116390228271,0,False,False,False,True,,,
158458219,"{'steamid': '76561198090412921', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 47140, 'playtime_last_two_weeks': 6104, 'playtime_at_review': 24565, 'last_played': 1712447301}",english,Make number go up,1708101359,1708101359,True,0,0,0,0,False,False,False,True,,,
