recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
49894144,"{'steamid': '76561198391736283', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 139, 'playtime_last_two_weeks': 0, 'playtime_at_review': 139, 'last_played': 1498223817}",schinese,期望很高，但是真的极端失望,1554128722,1554128722,False,0,0,0,0,True,False,False,False,,,
48643830,"{'steamid': '76561197964466717', 'num_games_owned': 0, 'num_reviews': 109, 'playtime_forever': 26, 'playtime_last_two_weeks': 0, 'playtime_at_review': 26, 'last_played': 1548845795}",english,It's tedious.,1548845849,1548845849,False,0,0,0,0,True,False,False,False,,,
39762668,"{'steamid': '76561198055830933', 'num_games_owned': 0, 'num_reviews': 113, 'playtime_forever': 56, 'playtime_last_two_weeks': 0, 'playtime_at_review': 56, 'last_played': 1517468303}",english,"Playing this game of which, I forgot I even owend it is like, taping a toy plane on the end of a popsicle stick and running the house making shooting noises with your mouth. There's absolutely no flying feel at all when piloting the ship. 

Get it if you want to, I'm not reccomending it to anyone.

It's cheap and has achievements if you feel like grinding to get 'em.",1517468508,1576591191,False,7,2,0.563785970211029053,3,False,True,False,False,,,
37922335,"{'steamid': '76561198157293736', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 31, 'playtime_last_two_weeks': 0, 'playtime_at_review': 31, 'last_played': 1511942661}",schinese,完全不能躲避敌方攻击，，，，除了提前打爆敌机，，，不然就是被对方干掉自己,1511942816,1511942816,False,0,0,0,0,True,False,False,False,,,
37586060,"{'steamid': '76561198321112805', 'num_games_owned': 0, 'num_reviews': 51, 'playtime_forever': 7, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1511644975}",schinese, 那个什么。。。。这游戏我真的不知道怎么评价了，，，，我就当支持一下国产的游戏事业了吧。至少你们吧这游戏做出来了不是，，，但是我真的不能昧着良心给你们个推荐了，，，，手感和操作一塌糊涂，画面和你们的宣传完全不符合，，，打开游戏就有一种贴图组成的粗略感觉，我知道你们可能是经费不足，但是咱们能不能稍微用点心，，，，感觉上就跟吧玩家当陀螺仪用一样，，，谢谢你们的付出吧，，，，你们让我在steam上留下了第一个不推荐，，，,1511645309,1511645309,False,3,0,0.559748470783233643,0,True,False,False,False,,,
36133863,"{'steamid': '76561198092820570', 'num_games_owned': 97, 'num_reviews': 4, 'playtime_forever': 9, 'playtime_last_two_weeks': 0, 'playtime_at_review': 9, 'last_played': 1561982628}",schinese,石乐志的操作体验，我真是疯了才买这游戏。,1509347887,1509347887,False,0,0,0.49773755669593811,0,True,False,False,False,,,
32738999,"{'steamid': '76561198028307114', 'num_games_owned': 0, 'num_reviews': 42, 'playtime_forever': 7, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1498329776}",english,"I just bought this during the Steam sale for 50 cents.

I love Space Sims, and this one is nicely designed.

Though, you cannot invert the mouse during flight, and the X and Z buttons on the keyboard to control the ship don't work.

Looks like there hasn't been any updates or anything.

This appears to be ""Abandonware""... :(

Too bad - it is a nice Space Sim...",1498330234,1498330234,True,2,0,0.528009533882141113,0,True,False,False,False,,,
32355433,"{'steamid': '76561198196799061', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 28, 'playtime_last_two_weeks': 0, 'playtime_at_review': 26, 'last_played': 1497228390}",schinese,"10块钱的游戏
画面我给好评，估计制作组把绝大部分精力拿去做这个了……
音效应该能治我的失眠，好评
游戏可玩性该去回炉重造。",1497228691,1497228691,True,2,0,0.54356849193572998,0,True,False,False,False,,,
29401777,"{'steamid': '76561198120423353', 'num_games_owned': 139, 'num_reviews': 94, 'playtime_forever': 49, 'playtime_last_two_weeks': 0, 'playtime_at_review': 49, 'last_played': 1463582449}",japanese,"ﾐｯｼｮﾝをｸﾘｱｰして機体をｸﾞﾚｰﾄﾞｱｯﾌﾟしていくみたいです
金？が溜まるまで永遠と同じ事の繰り返し
まーなんつうか代り映えの無いﾐｯｼｮﾝを繰り返す

見た目がいいだけに残念な気持ちになる
値段相応ですね
ｽﾙｰ推奨",1485016725,1485016725,False,2,0,0.409552127122879028,0,True,False,False,False,,,
29104239,"{'steamid': '76561198125031303', 'num_games_owned': 309, 'num_reviews': 36, 'playtime_forever': 170, 'playtime_last_two_weeks': 0, 'last_played': 1463633511}",schinese,当初可以说是为了支持国产才会买下的，买的时候价格很高，但是看了宣传视频，想说支持国产精品，心甘情愿。结果，这个画质，这个可玩性，让我觉得你们这些打着国产名号宣传的人，真的是在丢脸！做不好可以众筹，学着其他游戏做久一点，但是你就做成这样放上来，真的太过分了,1483839918,1483839918,False,1,0,0.527363181114196777,0,True,False,False,False,,,
23078109,"{'steamid': '76561198274126943', 'num_games_owned': 625, 'num_reviews': 545, 'playtime_forever': 26, 'playtime_last_two_weeks': 0, 'playtime_at_review': 26, 'last_played': 1463573389}",schinese,"一开始我是满怀希望买的这个游戏，但是终究还是让我失望了，游戏画面我设置到最高都没视频中的画面来的绚烂。游戏性很枯燥，毫无趣味，只有biubiubiu，我觉得这种宇宙游戏，沙盒+开放世界才是归宿吧。
作为EVE的老玩家游戏上手并不难，但是真的毫无趣味性。",1463648375,1463648375,False,4,1,0.536346495151519775,3,True,False,False,False,,,
23062557,"{'steamid': '76561197997727675', 'num_games_owned': 0, 'num_reviews': 42, 'playtime_forever': 372, 'playtime_last_two_weeks': 0, 'playtime_at_review': 366, 'last_played': 1464450494}",english,"For what this game is, which is just a mission to mission and no way open world game  i must admit I like it alot. There are hardly any options for setup and I believe the price is to high even with the 20% discount but other than that it works well.  It looks good but not great I get a constant 60 fps with an amd 7870 it looks kinda washed like most unity games. The combat is fun the mechanics are great. I wish other space shooters worked like this, I believe thats why I like it so much. Nothing complicated like alot of the use the whole dam keyboard space games.     .EDIT: While I enjoyed it up to a certain point after getting to A certain point the game now suffers from massive frame drops and Im playing it on 2 pc's so with no cloud saving I had to do it all twice just to see if it was my setup or their problem..It's their problem..later in the game as difficulty amps up many ships  start to come into play during combat and this game just tanks..I have tried to reach out to them and have received no answer.

A 15.9 mb patch was put out with 0 patch notes ..After asking what it was my answer from im guessing a dev was something at the end of the game...wtf  thats it???It's a shame as I was enjoying the simple but very entertaining game (to me anyway) But having ample time to answer a simple question about game breaking bugs and no attempt to either fix it or communicate I can't reccomend this game...it's a shame",1463611007,1464310859,False,11,0,0.611948966979980469,2,True,False,False,False,,,
23061957,"{'steamid': '76561197987284111', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1463606943}",english,"Game is OK but could be better, I hope they add joystick support and improve the graphices, this game does not need the recomended graphics hardware as it does not use it. I am undecided if I would recomed this game at this time but I will definately check back soon.",1463607822,1463607822,True,8,1,0.541517317295074463,0,True,False,False,False,,,
