recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
160957248,"{'steamid': '76561197969680120', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 5, 'playtime_last_two_weeks': 5, 'playtime_at_review': 5, 'last_played': 1710896401}",german,"Gekauft, um den Singleplayer spielen zu können. Deinstalliert, weil man für ein uraltes Game einen unnötigen EA Account anlegen und nutzen muss. Spiel im aktuellen Zustand also nicht spielbar. Typisch EA ...",1710896695,1710896695,False,0,0,0,0,True,False,False,True,
160946407,"{'steamid': '76561198033302833', 'num_games_owned': 168, 'num_reviews': 2, 'playtime_forever': 7, 'playtime_last_two_weeks': 7, 'playtime_at_review': 7, 'last_played': 1710883777}",english,Doesnt work. Creating new account or using existing and trying to play leads to the same outcome - general error.,1710883882,1710883882,False,1,0,0.505494534969329834,0,True,False,False,True,
160929752,"{'steamid': '76561199089643092', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 168, 'playtime_last_two_weeks': 168, 'playtime_at_review': 168, 'last_played': 1710791756}",polish,nawet dobra gra może fabuła się kończy nudno to jednak fajne mechaniki i jednostki szkoda że fajnie oceniana,1710867946,1710867946,True,0,0,0,0,True,False,False,True,
160928982,"{'steamid': '76561198258715862', 'num_games_owned': 111, 'num_reviews': 9, 'playtime_forever': 25, 'playtime_last_two_weeks': 25, 'playtime_at_review': 25, 'last_played': 1710867365}",schinese,登不进去，浪费时间，玩蛇-S-B EA,1710867225,1710867459,False,0,0,0,0,True,False,False,True,
160907214,"{'steamid': '76561198105755809', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 23, 'playtime_last_two_weeks': 23, 'playtime_at_review': 23, 'last_played': 1710845263}",english,I regret buying this game.,1710845467,1710845467,False,0,0,0,0,True,False,False,True,
160903704,"{'steamid': '76561197989887253', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 19, 'playtime_last_two_weeks': 19, 'playtime_at_review': 19, 'last_played': 1710840131}",german,"bin einmal ins spiel gekommen,danach nie wieder.beim anmelden immer System Fehler. Falsches PW erkennt er aber :D  ihr seit ein System Fehler EA.
warum muss man sich für dieses Game anmelden und für die anderen nicht? die seiten sind auch alle down.

dann lieber wieder die klassiker spielen. Generals oder  Alarmstufe rot.",1710840508,1710840508,False,0,0,0,0,True,False,False,True,
160891022,"{'steamid': '76561198281360497', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 9, 'playtime_last_two_weeks': 9, 'playtime_at_review': 6, 'last_played': 1710822596}",english,"Non-functional, do NOT buy.",1710819363,1710819363,False,1,0,0.505494534969329834,0,True,False,False,True,
160889024,"{'steamid': '76561198063626335', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 15, 'playtime_last_two_weeks': 15, 'playtime_at_review': 15, 'last_played': 1710816321}",english,All of thees years later and still can't login to play (general system error) after creating or using existing EA account. LOL!,1710816525,1710816525,False,0,0,0,0,True,False,False,True,
160872212,"{'steamid': '76561199199262171', 'num_games_owned': 246, 'num_reviews': 123, 'playtime_forever': 12, 'playtime_last_two_weeks': 12, 'playtime_at_review': 12, 'last_played': 1710795564}",turkish,"[h1][b]MERHABALAR[/b][/h1]
Anlamıyorum, nasıl güzel bir oyun serisi yaratarak, iyi bir iş çıkarıp sonra bu kadar kötü bir şey üretebiliyorsunuz, AE firması iyi şeyleri yok edip parçalama konusunda gerçekten bir harikan.
[h1][b]HELLO[/b][/h1]
The AE company seems unable to refrain from burning down and destroying the good work they've done for some reason.",1710796050,1710796050,False,3,0,0.560000002384185791,0,True,False,False,True,
160871097,"{'steamid': '76561197996889175', 'num_games_owned': 1163, 'num_reviews': 6, 'playtime_forever': 995, 'playtime_last_two_weeks': 4, 'playtime_at_review': 995, 'last_played': 1710789451}",english,"To all of the ones leaving negative reviews, all you have to do is make an EA account & it lets you login to play the game. I had no trouble loading a new solo game earlier today(March 18, 2024).

It is very different from all other C&C games but I like it, I played through the campaign several years ago. I'll try another play through soon if my schedule allows it.",1710794931,1710794931,True,3,0,0.523383796215057373,0,True,False,False,True,
160870174,"{'steamid': '76561198151255381', 'num_games_owned': 145, 'num_reviews': 8, 'playtime_forever': 25, 'playtime_last_two_weeks': 25, 'playtime_at_review': 25, 'last_played': 1710374263}",english,"i really HATE to do this, i LOVE command and conquer and always will.  as far as i can tell, every single one of these ""Network"" or battles that youll play with other ppl are broken.  somehow they broke ALL their games.  i bought three copies.  one for me, and one for each of my kids PCs.  and i cant share my old memories and gaming experiences with them and they REALLY want to play it, too.  as much as i hate it, do NOT buy the franchise unless you only will be playing single player.  :(  sorry Guys, i love yall bunches.",1710793971,1710793971,False,1,0,0.511278212070465088,0,True,False,False,True,
160856114,"{'steamid': '76561198193062407', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 192, 'playtime_last_two_weeks': 192, 'playtime_at_review': 192, 'last_played': 1710780335}",schinese,RTS游戏要求全程联网就算了，EA的服务器开加速器都稳定不了，20内分钟必掉线，一掉线就不累计经验，白打了，真的不给差评我浑身难受！,1710780506,1710780506,False,0,0,0,0,True,False,False,True,
