recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
161092161,"{'steamid': '76561199382636875', 'num_games_owned': 605, 'num_reviews': 87, 'playtime_forever': 1296, 'playtime_last_two_weeks': 0, 'playtime_at_review': 669, 'last_played': 1711209285}",japanese,"魔神少女は前作をSwitch版で購入済み、PCでのゲーム環境が出来た事でsteamで2を購入。
前作のレビューはSwitch購入の為書けませんが、2と同様に私の中では良好です。

前作の押しが何とプレイアブルになったのは嬉しい。
プレイアブルってだけで凄いテンション上がるんですよ、おかげ様でルナティックにも挑戦したくなるってものです。
さてアクション初心者層への配慮ですが、難易度選択があるのは◎。
一番下の難易度でもラスボス辺りはそこそこ強いかもしれませんが、ショップ利用の強化やその他の強化手段もありますので、アクション初心者層でも粘れば完走出来ると思います。
そのような意味でアクション初心者にもオススメしたいゲーム。
純粋なアクションではなくSTGアクションな感じなので、ロックマンやメタスラみたいな「撃って敵を倒せ！」なアクションが好きだと尚相性◎。
不慣れなうちはインストール（パワーアップ）も難しい事考えず、完全オートでベリーベリーイージーで脳死プレイでOKだと思います。
慣れてきたらセミオートなりマニュアルなり、難易度を上げたりと自由にやってみましょう。

ある程度アクションは慣れてますが、ルナティックを初めてプレイしましたらボスが撃破出来ずあまりに硬すぎて笑いました……。
ファミコンロックマンみたいなボスの体力を想定しますと、比べ物にならない程硬すぎます。
各ボスに弱点があると言えども、1ボスも撃破出来ないうちは通常攻撃で遣り合うしかありません。
どうしても駄目でしたらショップや「その他の手段」で色々と底上げするしかなさそうなので、現在底上げを試みてルナティック完走に頑張ってます。
このように完全無理ゲーではなく、底上げ手段による救済処置が設けられているのは好印象。

ミニゲームのルディミカルは実績やアイテム収集でお世話になると思うのですが、BEMANIみたいな音ゲー経験者からみますと正直これは「音ゲーではない」と思いました。
ただ曲が流れているだけの目押しゲー、むしろ曲が無い方が集中しやすいまである……率直な感想です。
ボタンタイミングが音ゲーとして考慮されているものではなく、更に私のやり方が悪いのか仕様なのかシビアなのか、短間隔での3～4連打辺りが来ると高確率で最後の1打が反応せずミスになります。
空打ちするときちんと連打でも入るっぽいですが、いざ実践となると何故か連打で斬れません……私のやり方が悪いのでしょうか。

アクションゲームとしては比較的自由度も高く、初心者から熟練者まで楽しめそうで、前作ファンにはキャラ的な意味で嬉しい要素もあり、アフタートークも楽しめ、値段を考えましても十分な程の作品です。
もっと早くこのシリーズを知りたかったです、その部分だけが若干の後悔。",1711052751,1711052751,True,0,0,0,0,True,False,False,True,,,
158542354,"{'steamid': '76561199074801448', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 3315, 'playtime_last_two_weeks': 10, 'playtime_at_review': 3219, 'last_played': 1711547348}",japanese,価格に対してクオリティとやりごたえがあまりにも素晴らしい。幅広い難易度選択により初心者でも楽しむことができる。そしてブラッドさんがとてつもなくあまりにもとんでもなく可愛い。,1708187079,1708188364,True,0,0,0,0,True,False,False,True,,,
154883011,"{'steamid': '76561199092915139', 'num_games_owned': 0, 'num_reviews': 41, 'playtime_forever': 294, 'playtime_last_two_weeks': 0, 'playtime_at_review': 294, 'last_played': 1703825852}",english,"demo'ed on the 3ds. thankfully a port was made for pc and i wish i could say the same for other games that ive loved the demo for on that console. 

anyway truly a game, dark witch was present",1704016286,1704016286,True,0,0,0,0,True,False,False,True,,,
153887918,"{'steamid': '76561199147605347', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 1755, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1028, 'last_played': 1710783313}",english,"The updated mechanics like having two attacks slots is a neat change for anyone who struggles with quick swapping like me, the bosses were fun and it feels rewarding to figure out how to manoeuvre around the attacks. Plus the optional talking cut scenes after beating stages adds a lot to the story and characters.",1702944340,1702944340,True,0,0,0,0,True,False,False,True,,,
152817011,"{'steamid': '76561197998844959', 'num_games_owned': 0, 'num_reviews': 28, 'playtime_forever': 310, 'playtime_last_two_weeks': 0, 'playtime_at_review': 310, 'last_played': 1508132251}",english,good game,1701623967,1701623967,True,0,0,0,0,True,False,False,True,,,
146063485,"{'steamid': '76561198272910691', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 4619, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4619, 'last_played': 1694353598}",german,"Es war eine wunderbare und fantastische Reise in die Welt von Zizou Olympia abgetaucht zu sein.

Das Charakterdesign ist großartig und wunderbar. 
Das Spielsystem ist super Hammer.
Der Soundtrack ist unglaublich göttlich.
Die Levels sind fantastisch.

Zizou & Sola lassen sich großartig spielen.^^

Ein mega starkes und niedliches 2D Abenteuer.",1694361009,1694361009,True,0,0,0,0,True,False,False,True,,,
142195659,"{'steamid': '76561199526700885', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 536, 'playtime_last_two_weeks': 0, 'playtime_at_review': 536, 'last_played': 1689383659}",japanese,cute and good,1689509737,1689509737,True,0,0,0,0,True,False,False,True,,,
141850232,"{'steamid': '76561198064758614', 'num_games_owned': 537, 'num_reviews': 28, 'playtime_forever': 186, 'playtime_last_two_weeks': 0, 'playtime_at_review': 186, 'last_played': 1486231057}",english,gradius and mega man had a  very cute child,1689099711,1689099711,True,0,0,0,0,True,False,False,True,,,
138012032,"{'steamid': '76561199501608135', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 435, 'playtime_last_two_weeks': 0, 'playtime_at_review': 435, 'last_played': 1683526641}",japanese,間違いなくシリーズ最高傑作！！！,1683571594,1683571594,True,0,0,0,0,True,False,False,True,,,
135736630,"{'steamid': '76561198313385846', 'num_games_owned': 0, 'num_reviews': 23, 'playtime_forever': 240, 'playtime_last_two_weeks': 0, 'playtime_at_review': 240, 'last_played': 1680179365}",japanese,色んな要素を考えなく入れたゲーム,1680180502,1680180502,False,0,0,0.434782594442367554,0,True,False,False,True,,,
