recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
162308886,"{'steamid': '76561199531152284', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 328, 'playtime_last_two_weeks': 94, 'playtime_at_review': 328, 'last_played': 1711460865}",schinese,"萌萌萌！打折买才几块钱，内容比我想象中要丰富得多，物超所值！
对我来说唯一不好的点就是引导太少了，老是卡关orz（来自菜鸡的怨念",1712377147,1712377147,True,0,0,0,0,True,False,False,True,,,
162106536,"{'steamid': '76561199018482484', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 80, 'playtime_last_two_weeks': 0, 'playtime_at_review': 80, 'last_played': 1694787358}",schinese,剧情挺好的价格也不错,1712147842,1712147842,True,0,0,0,0,True,False,False,True,,,
162033049,"{'steamid': '76561198974751792', 'num_games_owned': 162, 'num_reviews': 27, 'playtime_forever': 404, 'playtime_last_two_weeks': 404, 'playtime_at_review': 398, 'last_played': 1712324204}",schinese,"不管后面剧情怎么样都得先点个推荐了。他实在是太可爱了~~
（话说早了。。。后面这张大脸是哪位制作的恶趣味？？",1712070257,1712206434,True,0,0,0,0,True,False,False,True,,,
162026475,"{'steamid': '76561198332428092', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 423, 'playtime_last_two_weeks': 423, 'playtime_at_review': 423, 'last_played': 1712064706}",koreana,스토리가 그먼씹임 아니 너무그먼씹이에요,1712064728,1712064728,False,0,0,0,0,True,False,False,True,,,
161944271,"{'steamid': '76561198832797518', 'num_games_owned': 0, 'num_reviews': 35, 'playtime_forever': 459, 'playtime_last_two_weeks': 410, 'playtime_at_review': 233, 'last_played': 1712244110}",koreana,,1711970180,1711970180,True,0,0,0,0,True,False,False,True,,,
161805000,"{'steamid': '76561199066357335', 'num_games_owned': 35, 'num_reviews': 1, 'playtime_forever': 377, 'playtime_last_two_weeks': 119, 'playtime_at_review': 289, 'last_played': 1711879532}",schinese,我喜欢这个,1711806957,1711806957,True,0,0,0,0,True,False,False,True,,,
161735911,"{'steamid': '76561199202652368', 'num_games_owned': 0, 'num_reviews': 34, 'playtime_forever': 1844, 'playtime_last_two_weeks': 1844, 'playtime_at_review': 1631, 'last_played': 1711779211}",schinese,"第一个想用“Awesome”这个单词评论的游戏，awe是字面意思：可怕。一开始那个鸟说“保存壶是什么原理，说来话长”还以为就是逗乐，毕竟这还要什么原理？章鱼说“我是见光死”那里也一样，以为“说来话长”就是个托词，没想到追问下去它真给你搬出一套理论体系，这脑洞也太细了。
章鱼特别好学，自学成才，拥有海量知识，却无人分享，所以追求永生，觉得只有延长生命才有机会把知识保留下来。它领悟了每个生命体都是物质、能量、意识这三者构建成的，每个生命体都是一个实验体，死后能量将携带意识去一个异世界，异世界的造物主（？）通过读取意识可以了解到该生命体生前的一切经历。异世界造物主做这个实验的目的是想做出一个尽善尽美的生命体，能在地球生活、同时又不破坏地球，因此需要大量实验（trial and error)，并通过研究返回的数据来改进自己对“生命体意识”的设计。
章鱼研究出了用能量伪装形体作为意识的载体，但也因此失去肉体死亡，死后能量构成的伪形体能自由在多个维度穿梭。它死后也领悟到了怎样把自己的知识传播出去——创造方块人（方块人在全知翁口中是智慧的种族）。
方块人很久之前灭绝了，原因在剧情中有交待。
人物刻画很出色，担心主角太懒于是硬把它赶出去闯荡的楼管大叔的父爱，不会预言的预言家的小心翼翼，想当司机却因为精神不正常而被拒绝的钓鱼乌姆的郁郁寡欢，这些人物都很打动我。
每个种族都很有特色：智慧的隐士，接地气的商人，好斗、头脑简单的莽夫。
这是一款非常高质量的游戏，可惜不太适合目前的我，玩起来太累人了，累人的地方如下：
1. 跳跃很容易落空。
2. 由于主要城市是在地底，太多的场景都是黑漆漆一片。
3.  大城市、扶梯、火车、电车都是对现实的高仿，这是这个游戏的特色和优点，但对现实的高仿也让人感受到现实的压力。比如大城市熙熙攘攘人来人往的场景，不仅看得人眼花缭乱，也让人联想到现实中的rapid pace of life，这并不美好。
4. 在游戏里等车时间比在现实世界等地铁时间还长，而且玩个过山车要排那么长时间的队。没法瞬间往返两地，最后好不容易出了传送功能，还要设法自杀才能传送。
5. 不好定位，boss战经常找不到主角，非战斗模式下主角和其他乌姆长得都一样，还得把那只鸟切换出来才能定位。",1711727800,1711765450,True,0,0,0,0,True,False,False,True,,,
161735551,"{'steamid': '76561198088398830', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 787, 'playtime_last_two_weeks': 224, 'playtime_at_review': 787, 'last_played': 1711727067}",english,"Wonderful, whimsical, unique and extremely charming. I highly recommend this game to anyone who likes it when games break conventions.",1711727496,1711727496,True,2,0,0.525862038135528564,0,True,False,False,True,,,
161648895,"{'steamid': '76561199120175736', 'num_games_owned': 91, 'num_reviews': 59, 'playtime_forever': 88, 'playtime_last_two_weeks': 88, 'playtime_at_review': 52, 'last_played': 1711641673}",english,"beat this game twice on my ps4 and once on the school computer, only brought this game so i could give it a good review cuz its good",1711630478,1711630781,True,0,0,0,0,True,False,False,True,,,
161632735,"{'steamid': '76561199104644654', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 525, 'playtime_last_two_weeks': 477, 'playtime_at_review': 375, 'last_played': 1711882891}",schinese,好欸,1711606159,1711606159,True,0,0,0,0,True,False,False,True,,,
