recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
153603767,"{'steamid': '76561198043425156', 'num_games_owned': 845, 'num_reviews': 394, 'playtime_forever': 10, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1702592447}",russian,Найс‍,1702593548,1702593548,True,0,0,0,0,False,False,False,True,
131142063,"{'steamid': '76561198067298289', 'num_games_owned': 268, 'num_reviews': 5935, 'playtime_forever': 10, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1673950879}",english,"[h1]Before I played ProtoGalaxy, I had a small pp, no friends, no gf, depression, and no life. These things havent changed, but the game is pretty good[/h1]",1674130392,1677334140,True,0,0,0,0,False,True,False,True,
81696980,"{'steamid': '76561198097123877', 'num_games_owned': 0, 'num_reviews': 961, 'playtime_forever': 7, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1607220862}",english,"replica game, like this (99%) has x99999 games on steam
BUT !!!
free game!!!
free shit!!!
",1607220912,1607220912,True,0,0,0,0,False,False,False,False,
75275511,"{'steamid': '76561198030784015', 'num_games_owned': 0, 'num_reviews': 11093, 'playtime_forever': 7, 'playtime_last_two_weeks': 0, 'playtime_at_review': 7, 'last_played': 1598969848}",english,"This is a 2D retro pixel ripoff of Spacewar (yes, from 1962).  There's some kind of level system that doesn't make a lot of sense and progression, but really it's hard to tell because the game design and interface here is so bad that just getting far enough to tell what's going on is more of a challenge than makes downloading the game worthwhile. 

Let's just assess this as a PC game... 2D graphics, retro pixel ""art"" used instead of contemporary PC graphics, terrible control scheme.  4:3 aspect ratio, no widescreen.  Multiplayer only, but there's nobody playing, so it's unplayable.   Despite ripping off a game from 1962 in 2010, a whole 48 years later, 58 now that it's 2020, it's not better than the original.  58 years, let that sink in. 

I feel like this game fell through the tree of ""Things that could be bad about a video game"" and hit every branch on the way down.",1598970828,1598970828,False,0,1,0.180803492665290833,0,False,False,False,False,
74468352,"{'steamid': '76561198096046302', 'num_games_owned': 894, 'num_reviews': 443, 'playtime_forever': 14, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14, 'last_played': 1597686887}",schinese,玩的云里雾里，而且也不好玩。,1597686908,1597686908,False,0,0,0,0,False,False,False,False,
67680666,"{'steamid': '76561198061649012', 'num_games_owned': 840, 'num_reviews': 484, 'playtime_forever': 10, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1587381130}",russian,"Аркадный шлак, я в такое на телефоне если захочу поиграю.

Мой итог 2/10",1587381198,1587381198,False,5,0,0.520138025283813477,0,False,True,False,False,
61820160,"{'steamid': '76561198055119582', 'num_games_owned': 323, 'num_reviews': 2060, 'playtime_forever': 5, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1578905132}",english,"---{Graphics}---
☐ You forget what reality is
☐ Beautiful
☐ Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☑ Gnome.

---{Gameplay}---
☐ Very good
☐ Good
☑ Gnome.
☐ Mehh
☐ Starring at walls is better
☐ Just don‘t

---{Audio}---
☐ Eargasm
☐ Very good
☐ Good
☐ Not too bad
☐ Bad
☑ Gnome.

---{Audience}---
☐ Kids
☐ Teens
☐ Adults
☐ Human
☑ Gnome.

---{PC Requirements}---
☐ Check if you can run paint
☐ Potato
☐ Decent
☑ Gnome.
☐ Rich boiiiiii
☐ Ask NASA if they have a spare computer

---{Difficulity}---
☑ Gnome.
☐ Easy
☐ Significant brain usage
☐ Easy to learn / Hard to master
☐ Difficult
☐ Dark Souls

---{Grind}---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Gnome.
☐ Average grind level
☐ Too much grind
☐ You‘ll need a second live for grinding

---{Story}---
☐ Story?
☑ Gnome.
☐ Average
☐ Good
☐ Lovely
☐ It‘ll replace your life

---{Game Time}---
☑ Gnome.
☐ Short
☐ Average
☐ Long
☐ To infinity and beyond

---{Price}---
☑ Gnome.
☐ Worth the price
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money

---{Bugs}---
☐ Never heard of
☐ Minor bugs
☐ Can get annoying
☑ Gnome.
☐ The game itself is a big terrarium for bugs
",1578964419,1578964419,True,1,0,0.477574974298477173,0,False,False,False,False,
55548085,"{'steamid': '76561197985327715', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 297, 'playtime_last_two_weeks': 0, 'playtime_at_review': 293, 'last_played': 1570782093}",english,wasted almost 5 hours trying to enjoy this game and trying to get the achievements.  it's not a good game.  it's worse than free flash games on newgrounds.,1570778120,1570778120,False,1,0,0.507042229175567627,0,True,False,False,False,
54042116,"{'steamid': '76561198027973295', 'num_games_owned': 1820, 'num_reviews': 1844, 'playtime_forever': 13, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13, 'last_played': 1655157776}",russian,Можно проходить мимо.,1562881889,1562881889,False,2,0,0.512244641780853271,0,False,False,False,False,
49280015,"{'steamid': '76561198056406299', 'num_games_owned': 847, 'num_reviews': 457, 'playtime_forever': 30, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30, 'last_played': 1551366982}",turkish,GG,1551367016,1551367016,True,0,0,0.47999998927116394,0,False,False,False,False,
