recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
115499234,"{'steamid': '76561198263744532', 'num_games_owned': 68, 'num_reviews': 43, 'playtime_forever': 1287, 'playtime_last_two_weeks': 0, 'playtime_at_review': 923, 'last_played': 1701118908}",english,"Great game, fun solo and local with friends, however the editor itself has good options and is great to use but the issue with it is that I will crash withing 5 seconds of opening up and will render the game unuseable with is greatly disappointing.",1652622486,1652622486,True,1,0,0.523809552192687988,0,True,False,False,False,
99794270,"{'steamid': '76561197984601595', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 605, 'playtime_last_two_weeks': 0, 'playtime_at_review': 605, 'last_played': 1392571972}",english,It was fun,1632326914,1632326914,True,0,0,0,0,True,False,False,False,
88688834,"{'steamid': '76561197966788390', 'num_games_owned': 0, 'num_reviews': 271, 'playtime_forever': 5, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 86400}",english,"Modern make of the old school top down racer genre. It's fun but too dated for my liking.

Do me a favor, do it, do it.",1616133134,1616133134,True,0,0,0,0,True,False,False,False,
78620634,"{'steamid': '76561198186530370', 'num_games_owned': 2630, 'num_reviews': 570, 'playtime_forever': 1241, 'playtime_last_two_weeks': 0, 'playtime_at_review': 605, 'last_played': 1604395857}",english,Never,1604359202,1604359202,False,7,0,0.494051814079284668,0,True,False,False,False,
74734325,"{'steamid': '76561197993678527', 'num_games_owned': 487, 'num_reviews': 392, 'playtime_forever': 564, 'playtime_last_two_weeks': 0, 'playtime_at_review': 418, 'last_played': 1598241220}",english,"★★☆☆☆ Okay!

[h1]Fun[/h1]

It's sort of a cross between Geometry Wars, F-Zero, and Mario Kart. It's got some good music, non-stop chaotic action, a good variety of well balanced ships and the AI provides a decent challenge in case you can't find anyone to play with: seriously, this game has multiplayer. There's also a track editor if you get bored with the 24 included tracks.

Even if this isn't on sale I recommend it, it's can offer a lot of fun if you accept it for what it is.",1598116697,1598116697,True,0,0,0,0,False,False,False,False,
73799878,"{'steamid': '76561197991000445', 'num_games_owned': 0, 'num_reviews': 23, 'playtime_forever': 1391, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1391, 'last_played': 86400}",english,"Cool racing game with a very distinct and appealing aesthetic and polished, fun gameplay.",1596610044,1596610044,True,0,0,0,0,True,False,False,False,
72236150,"{'steamid': '76561197970602587', 'num_games_owned': 6364, 'num_reviews': 3660, 'playtime_forever': 14, 'playtime_last_two_weeks': 0, 'playtime_at_review': 14, 'last_played': 1593901443}",english,"https://youtu.be/bcUYMmD-t08

Using an overhead camera with abstract geometric shapes for racers combine to make a detached player experience. Balance also suffers due to items not being quite disruptive enough to shake up play.",1594134817,1594134817,False,3,0,0.488042533397674561,0,True,False,False,False,
68931019,"{'steamid': '76561198004702081', 'num_games_owned': 0, 'num_reviews': 30, 'playtime_forever': 1212, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1206, 'last_played': 1589436047}",english,Simple fun battle-racing game,1589157363,1589157363,True,0,0,0,0,True,False,False,False,
67501237,"{'steamid': '76561197998375532', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 47, 'playtime_last_two_weeks': 0, 'playtime_at_review': 40, 'last_played': 1687718238}",finnish,Hyvä retro peli,1587136652,1587136652,True,0,0,0,0,True,False,False,False,
52675439,"{'steamid': '76561197972676072', 'num_games_owned': 312, 'num_reviews': 5, 'playtime_forever': 5, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5, 'last_played': 1561941144}",english,review for this dumb sale clap clap,1561941210,1561941210,True,0,0,0.453172177076339722,0,True,False,False,False,
47549913,"{'steamid': '76561197993503552', 'num_games_owned': 0, 'num_reviews': 67, 'playtime_forever': 24, 'playtime_last_two_weeks': 0, 'playtime_at_review': 24, 'last_played': 1544889772}",russian,"Очень хотелось бы похвалить “Super Laser Racer” за стилизацию под старые векторные аркадные игры. К сожалению, всё остальное сделано плохо. Начиная с не самого отзывчивого управления и неполной поддержки геймпадов, и заканчивая тормозящей на современном железе картинкой.

Игра по ощущениям выдаёт около 15-20 fps, и грузит 2 ядра восьмиядерного Core i7 почти на 100%. Остальные ядра не задействуются, хотя даже такая нагрузка на процессор выглядит для этой игры нелепо. Возможно, это только на моём компьютере так, но с оптимизацией явно какая-то беда.",1544893587,1544893587,False,0,0,0,0,True,False,False,False,
46157769,"{'steamid': '76561198031545292', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 754, 'playtime_last_two_weeks': 0, 'playtime_at_review': 752, 'last_played': 1577560911}",english,"SMOrc'ed all the achievements in the game, it's good for sure",1542861773,1542861773,True,1,0,0.513888895511627197,0,False,False,False,False,
45111139,"{'steamid': '76561198028135622', 'num_games_owned': 26, 'num_reviews': 11, 'playtime_forever': 580, 'playtime_last_two_weeks': 0, 'playtime_at_review': 469, 'last_played': 1547167509}",brazilian,"Muito legal jogo super viciante 

JOGÃO",1538713494,1538876603,True,0,0,0,0,True,False,False,False,
42241892,"{'steamid': '76561198000004769', 'num_games_owned': 197, 'num_reviews': 18, 'playtime_forever': 28, 'playtime_last_two_weeks': 0, 'playtime_at_review': 28, 'last_played': 1527250649}",japanese,キーボードの←↑→↓を主に使用するので、この手の2Dゲームに慣れていないとEASYモードさえも最下位になってしまうほど激ムズ萎え…,1527250142,1527250142,False,0,0,0,0,True,False,False,False,
41839523,"{'steamid': '76561198716580753', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 526, 'playtime_last_two_weeks': 0, 'playtime_at_review': 117, 'last_played': 1538054444}",english,"Pretty much worth the money you want out of it. Super Laser racer is a combination of Wipeout and F-Zero (which I haven't really played of) with the twist of Geometry Wars. This generally fun top down racing game with a unique track editor that includes a YouTube video for beginners is actually not too bad. Though it is a considerably old game like Audiosurf, it actually is pretty good to play. I strongly recommend playing this at a cheap price.",1525403162,1525403162,True,0,0,0,0,True,False,False,False,
