recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
160933334,"{'steamid': '76561198813135874', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 245773, 'playtime_last_two_weeks': 2568, 'playtime_at_review': 245773, 'last_played': 1710870998}",english,This is an old school game that I've been enjoying for 25 years. it is grid based strategic and has enough different levels and variety to be like a chess game with thousands of spaces and some low level graphics and animations that were amazing when they came out but don't compare to skyrim or other rrpg immersion games.,1710871263,1710871263,True,0,0,0,0,True,False,False,True,
160916109,"{'steamid': '76561198825035121', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 548, 'playtime_last_two_weeks': 548, 'playtime_at_review': 548, 'last_played': 1710855358}",english,civ III is better than Persona 5 Tactica and that's facts,1710855425,1710855425,True,0,0,0,0,True,False,False,True,
160915947,"{'steamid': '76561198151007717', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 80612, 'playtime_last_two_weeks': 385, 'playtime_at_review': 80612, 'last_played': 1710768471}",english,"It's good for when I want to waste an hour thinking i'm only going to play about ten minutes.

I enjoy exploring the randomly generated world, which parameters you can predetermine. And then I enjoy dominating other nations while I secure my own nation. Or die trying.

I gradually increase the difficulty level (i'm at reagent +3) as I get better, no wait, more aggressive.

I prefer this to all of the other latest Civ games, except Civ four, with Leonard Nimoy saying ""Beep, Beep, Beep, Beep"" when you achieve space travel :D 

I wish Civ 4 was still available.",1710855282,1710855282,True,0,0,0,0,True,False,False,True,
160828908,"{'steamid': '76561199566743038', 'num_games_owned': 0, 'num_reviews': 12, 'playtime_forever': 1888, 'playtime_last_two_weeks': 1260, 'playtime_at_review': 1888, 'last_played': 1710282745}",russian,"Все гуд, як в старі добрі часи!)))",1710749150,1710749150,True,0,0,0,0,True,False,False,True,
160827188,"{'steamid': '76561198381136912', 'num_games_owned': 107, 'num_reviews': 17, 'playtime_forever': 676, 'playtime_last_two_weeks': 676, 'playtime_at_review': 416, 'last_played': 1710847469}",english,"Grew up playing this. Still a great, unique, and budget option in the Civ franchise.",1710746104,1710746104,True,0,0,0,0,True,False,False,True,
160813083,"{'steamid': '76561198026962778', 'num_games_owned': 191, 'num_reviews': 53, 'playtime_forever': 176, 'playtime_last_two_weeks': 0, 'playtime_at_review': 176, 'last_played': 1684365962}",english,"This company silences consumers who complain about their game.

Avoid, at all costs.",1710725182,1710725182,False,0,0,0.47826087474822998,0,True,False,False,True,
160802299,"{'steamid': '76561198330908272', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 2781, 'playtime_last_two_weeks': 1873, 'playtime_at_review': 2781, 'last_played': 1710712176}",russian,"Цивилизация 3 была одной из любимых игр детства. Да, она была не без огрехов, боёвка всегда оставляла желать лучшего, а мемы с Ганди который настолько миролюбив, что начинает мировую войну, давно стали классикой.

Но получите ли вы эти ощущения из прошлого купив версию в Стим? Нет.

Я крайне не рекомендую брать Цивилизацию 3 в Стим, где угодно, но не тут, и вот почему.

Я не знаю, это у Стима тенденция такая или что, но абсолютно ВСЕ старые игры которые я беру тут являются искусственно сломанными в плане баланса просто напрочь.
Так что же не так с Цивилизацией 3? Читерские боты. Абсолютно. Наглухо. Отбитые. Читерские боты. К слову не я первый про них упоминаю, возможно не я последний. 
Что же именно в них сломано?
1) Развитие их империи. Их жители в городах по умолчанию всегда счастливы, города мощны, денег хватает и так далее далее далее. Хотя на деле города просто пустые, что отлично видно при шпионаже или захвате. Но ничего не мешает им иметь армию выше вашей, как и науку, хотя это физически НЕВОЗМОЖНО. 
Ну и что, спросите вы, так было на самых высоких сложностях и так. Да. Только тут такие читы у Ботов начинаются буквально с уровня для новичков! Делаю акцент, самый слабый бот тут на уровне 5-6 по сложности ( то есть ближе в финальным самым мощным ) ботов на нормальный дисковой версии. 
2) Бои сломаны окончательно. Подсчёты успехов и раньше хромали в боя. Но тут их сломали окончательно. Забудьте про нормальные бои, даже в защите города. Вы должны иметь всегда преимущество в 2-3 раза по количеству юнитов чтобы победить. Удачи в этом с учётом пункта один.

Играть просто не-ре-аль-но. Не берите Цивилизацию 3 тут. И почитайте иные комментарии. Не помню насколько далеко, но был комментарий буквально титана данной игры, который расписал всё много грамотнее.",1710712971,1710712971,False,0,0,0,0,False,False,False,True,
160781539,"{'steamid': '76561197995205126', 'num_games_owned': 631, 'num_reviews': 738, 'playtime_forever': 262, 'playtime_last_two_weeks': 262, 'playtime_at_review': 262, 'last_played': 1710538168}",polish,"[b]Sid Meier's Civilization III Complete[/b] to bez cienia wątpliwości rewelacyjny klasyczny tytuł z gatunku gier strategiczno-ekonomicznych (turowy) w której to gracz wciela się w wielkich światowych przywódców, zadaniem których będzie rozwój podległej im nacji - przeprowadzenie jej od samej kolebki poprzez wielki bujnego rozkwitu, aż po współczesność. Rozwijając dana nację wedle własnego uznania, w kierunku w jakim uznacie za słuszny, opracowując ówczesne technologie, odkrywając czy tez wznosząc ku świetności cuda i monumenty realnego świata – jest to wspaniała przygoda, która wchłonie was na bardzo długi czas i nie pozwoli o sobie zapomnieć.

Tytuł obowiązkowy dla każdego fana klasycznych gier strategicznych/ekonomicznych. Nie będę oszukiwać, powyższa produkcja to monstrualny „zjadacz czasu”. Tytuł od którego bardzo trudno się oderwać, przedstawiający bardzo rozbudowaną, choć już klasyczną strukturę rozgrywki.

[i]Mała dygresja:[/i]

1. Jestem ogromnym fanem tytułów z gatunku gier strategii-ekonomicznych w tym seria Sid Meier’s Civilization od samego początku istnienia znajduje się na szczycie moich ulubionych gier w którą zagrywałem i do tej pory zagrywam się godzinami – jak również jestem szczęśliwym posiadaczem fizycznych egzemplarzy wszystkich dostępnych na rynku tytułów z tej serii. 

2. Nie zwracajcie uwagi na mój czas gry na platformie Steam, gdyż jest nieadekwatny z realnym czasem spędzonym z tym tytułem (to tysiące godzin), edycja  fizyczna (pudełkowa) gry – nie wymaga ona rejestracji/ podpięcia pod żadną z istniejących cyfrowych platform do gier. 

3. W odróżnieniu od podstawowej wersji gry, edycja Complete posiada w sobie również dwa duże dodatki – „Play the World” oraz  „Conquests”.

4. Wersje cyfrowe w tym Steam nie posiadają spolszczenia  (tylko język angielski), jedynie wydanie pudełkowe takową posiadała (polskie napisy) – którą można nadal kupić nowa bądź używaną w Internecie, występującej w edycji  Kolekcja Klasyki.

[h1]Ale do rzeczy:[/h1]

Jak już zdołałem wspomnieć na samym początku tej recenzji mamy tym razem do czynienia z tytułem z gatunku gier strategiczno-ekonomicznych (turowy) w której to gracz wciela się w wielkich światowych przywódców, zadaniem których będzie rozwój podległej im nacji - przeprowadzenie jej od samej kolebki poprzez wielki bujnego rozkwitu, aż po współczesność. Rozwijając dana nację wedle własnego uznania, w kierunku w jakim uznacie za słuszny, opracowując ówczesne technologie, odkrywając czy tez wznosząc ku świetności cuda i monumenty realnego świata – jest to wspaniała przygoda, która wchłonie was na bardzo długi czas i nie pozwoli o sobie zapomnieć.

Podstawowa rozgrywka, jej fundament turowej zabawy pozostaje praktycznie niezmieniony względem poprzednich a nawet pierwotnych jej części. Skupiająca się na rozgrywce dla pojedynczego gracza, którego zadaniem będzie zarządzanie i rozwój w szerokim tego słowa znaczeniu, dowolnie wybranej przez gracza jednej z wielu historycznych cywilizacji. A co za tym idzie budowaniu i późniejszym rozwoju miast, dostosowaniu pod własne potrzeby podległych im terenów, dbaniu o swoich mieszkańców w wielu sferach w tym ogólną ekonomie, politykę, wojsko itp. Po czym doprowadzenie jej do wzniosłego zwycięstwa nad innymi rywalizującymi  z nami w tym samym czasie nacjami.

[h1]Dalej:[/h1]

Przeciwnik komputerowy nie jest głupi, wykorzysta waszą nierozwagę czy też słabość,  nawet będzie używał podstępów aby zająć korzystne pozycje do ataku (np. podpisując czasowy pakt o przemieszczaniu się jednostek na waszym terytorium, zbliży się do miast i wiecie co dalej…). 

W zależności od ustalonych pierwotnie zasad zwycięstwa mogą one narzucać inny charakter prowadzenia rozgrywki w tym również rozwoju naszego społeczeństwa  – zwycięstwo dyplomatyczne, kulturowe, naukowe, przez dominację, punktowe itp. Choć można je tez wszystkie wyłączyć i grać do momentu pozostania na mapie tylko jednego globalnego imperium.

Nie zabraknie również możliwość przeniesienia tej samej zabawy na poziom gry wieloosobowej ustawiając rozgrywkę dowolnie, wedle uznania hosta lub preferencji biorących udział w zabawie graczy. Dla bardziej wymagających zostały przygotowane specjalne scenariusze (mini kampanie), które odwołują się do historycznych zdarzeń i pozwalają graczowi wziąć w nich czynny udział.

Co do oprawy audiowizualnej jest dobra, weźcie pod uwagę że jest to tytuł który ma 23 lata więc nie spodziewajcie się wizualnych fajerwerków rodem z najnowszych produkcji które i tak czerpią garściami z tego właśnie klasyka. Sterowanie jednostkami bądź obsługa interfejsu jest banalnie prosta, wręcz intuicyjna – w grze jest dołączony samouczek, który nauczy każdego podstaw rozgrywki.

[h1]Podsumowanie:[/h1]

Sid Meier's Civilization III Complete to rewelacyjny klasyczny tytuł z gatunku gier strategiczno-ekonomicznych (turowy) w której to gracz wciela się w wielkich światowych przywódców.

Polecam!


[quote]Zachęcam wszystkich do obserwacji [url=https://store.steampowered.com/curator/32785706/ ]kuratora[/url], by na bieżąco otrzymywać świeże informacje o nowo zrecenzowanych tytułach.[/quote]",1710696336,1710696336,True,3,0,0.565217375755310059,0,True,False,False,True,
160766120,"{'steamid': '76561198317414462', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 770, 'playtime_last_two_weeks': 539, 'playtime_at_review': 600, 'last_played': 1710884239}",brazilian,Melhor jogo da série Sid Meier's Civilization.,1710684801,1710684801,True,0,0,0,0,True,False,False,True,
160749718,"{'steamid': '76561198021999939', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 1621, 'playtime_last_two_weeks': 807, 'playtime_at_review': 1532, 'last_played': 1710797529}",english,"This is a best Civilization game ever released. I love it, even now. Definitely needs to be Remastered and fit to 1080p resolution.",1710670713,1710670713,True,0,0,0,0,True,False,False,True,
