recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
162137986,"{'steamid': '76561198297899102', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 18, 'playtime_last_two_weeks': 18, 'playtime_at_review': 18, 'last_played': 1712175824}",english,"It was fun, I think? But wtf was going on?",1712175869,1712175869,True,0,0,0,0,True,False,False,True,,,
155013049,"{'steamid': '76561198041746142', 'num_games_owned': 0, 'num_reviews': 275, 'playtime_forever': 6, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6, 'last_played': 1704148480}",english,A decent action-shooter with a low price tag. I especially like the art style.,1704148518,1704148518,True,0,0,0,0,True,False,False,True,,,
153481476,"{'steamid': '76561199440902504', 'num_games_owned': 6, 'num_reviews': 5, 'playtime_forever': 260, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30, 'last_played': 1703609024}",brazilian,"Bem,eu paguei 2 conto nisso(consegui desconto por causa de insignia)e enfim,jogo bem legal!",1702433092,1702433092,True,0,0,0,0,True,False,False,True,,,
145205844,"{'steamid': '76561199499784491', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 172, 'playtime_last_two_weeks': 0, 'playtime_at_review': 77, 'last_played': 1698856799}",schinese,"  非常不错的一款小游戏，如果有优惠劵就买了吧。游戏里一共有四种载具，需要互相配合，与队友贴近到一定距离后会触发补给效果（坦克可以给弹药，悬浮车回血，直升机回盾，自行火炮则是移动的重生点）但也要注意不要挡到队友的枪线。游戏没友伤，子弹打到队友就消失了。可以无限复活，但是有冷却。
  目的就是拆家，要先把防御塔周围的巨型昆虫打完才能攻击防御塔，打完防御塔才能攻击基地。一局游戏大概12分钟，会出现平局，游戏结束后会按得分升级载具武器，杀人、助攻、推塔都可以得分（有人在火炮边重生时火炮也能得分）。可以在游戏途中重生时更换载具，游戏中也能通过击杀敌人来获得他的武器，不过不同种载具间武器不一定通用。
PS：
  进游戏时和开始匹配时都会出现绿屏，是正在加载的意思。可能会开始匹配游戏后出现绿屏并回退到主界面的情况，重试两次就行了
  十分推荐自行火炮。因为贴近队友才有补给，所以经常遇到一大堆载具挤一起的情况，能范围伤害的火炮绝对可以疯狂捞分。但是建议先试射几炮了解一下弹道，不然容易射半天打不到人。想打狙的话火炮升级后会解锁狙击枪，一定要先按鼠标右键等准星的散布圈缩小后再开枪，不然打不到人的。",1693238305,1693238305,True,0,0,0,0,True,False,False,True,,,
140679154,"{'steamid': '76561198947445150', 'num_games_owned': 198, 'num_reviews': 78, 'playtime_forever': 101, 'playtime_last_two_weeks': 0, 'playtime_at_review': 101, 'last_played': 1676616372}",schinese,"[h1]游戏绝对是个好游戏，但是还是逃不过它在仓库里喜加一的命运，
一个简易版的坦克大战，消磨时间的一个好游戏，分为两种模式。
至于里面是不是人机对战还是玩家对战就不清楚了，反正回回基本都能满员一起玩儿。
不过麻雀虽小，五脏俱全，车种，火力种类等一些都可以选择。
所以，还是喜加一吧。。
",1687706259,1687706259,True,0,0,0,0,True,False,False,True,,,
139306594,"{'steamid': '76561198304553340', 'num_games_owned': 0, 'num_reviews': 27, 'playtime_forever': 3443, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1767, 'last_played': 1701766580}",schinese,特别简洁直白的小游戏，作为曾经经典坦克大战的狂热粉丝，不但着迷第一视角对抗，更高兴于坦克和火炮载具走的抛物线哈哈哈用起来特别舒服。服务器有时候会宕一阵子不清楚为什么，但喜欢简洁卡通的竞技对抗的请一定来试试。,1685520850,1685520850,True,0,0,0,0,True,False,False,True,,,
138584301,"{'steamid': '76561199245838791', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 86, 'playtime_last_two_weeks': 0, 'playtime_at_review': 86, 'last_played': 1681666829}",english,amesome game really fun and amesome when you get the hang of the controls if you have 5 bucks or a little more and want a sweet shooter gun then get it,1684550446,1684550446,True,0,0,0,0,True,True,False,True,,,
138295621,"{'steamid': '76561199379306204', 'num_games_owned': 33, 'num_reviews': 1, 'playtime_forever': 95, 'playtime_last_two_weeks': 0, 'playtime_at_review': 55, 'last_played': 1688816358}",schinese,挺有意思的坦克战（？）游戏，75折买的血赚，虽然第一次接触这种但上手很快。,1684077683,1684077683,True,0,0,0,0,True,False,False,True,,,
138136760,"{'steamid': '76561198954012603', 'num_games_owned': 82, 'num_reviews': 20, 'playtime_forever': 60, 'playtime_last_two_weeks': 0, 'playtime_at_review': 58, 'last_played': 1683882382}",russian,"то самое чувство когда ты один хочешь налететь на статую, но местные жители отымели тебя",1683811956,1683811956,True,0,0,0,0,True,False,False,True,,,
136568412,"{'steamid': '76561198015824375', 'num_games_owned': 1354, 'num_reviews': 210, 'playtime_forever': 804, 'playtime_last_two_weeks': 0, 'playtime_at_review': 306, 'last_played': 1683390410}",english,While the game itself is fun to play the grind of achievements is a pain.,1681297813,1681297813,False,1,0,0.52173912525177002,0,True,False,False,True,,,
