recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
153385649,"{'steamid': '76561198986794634', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 483, 'playtime_last_two_weeks': 0, 'playtime_at_review': 483, 'last_played': 1672990026}",english,A fun and engaging interpretation of the Super Dungeon Explore game system.  I only wish that the board game was an adaptation more faithful to this interpretation of the game.,1702313894,1702313894,True,1,0,0,0,True,False,False,True,,,
141679456,"{'steamid': '76561198134276387', 'num_games_owned': 44, 'num_reviews': 6, 'playtime_forever': 943, 'playtime_last_two_weeks': 0, 'playtime_at_review': 483, 'last_played': 1689857620}",thai,ตัวเกมดีแต่ผู้พัฒนาไม่อัพเดทไรแล้ว บัคก็เยอะเกิน ไปหาเกมอื่นเล่นดีกว่าคับ เล่นแล้วหงุดหงิดกับบัคสุดๆ เล่นๆอยู่หน้าจอเลื่อนเองแล้วเลื่อนกลับมาที่เดิมไม่ได้ทำให้เล่นต่อไม่ได้บ่อยมาก เสียเวลาเล่นอะ,1688908441,1693118050,False,0,0,0,0,True,False,False,True,,,
137474401,"{'steamid': '76561198131069216', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 3054, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2982, 'last_played': 1682885563}",english,This is a really great game. It is fun and there is a board game,1682764375,1682764375,True,1,0,0,0,False,False,False,True,,,
131094950,"{'steamid': '76561198334274040', 'num_games_owned': 35, 'num_reviews': 15, 'playtime_forever': 898, 'playtime_last_two_weeks': 0, 'playtime_at_review': 680, 'last_played': 1710687065}",english,"cool and loony


edit: for same reason my saves flies don't show up",1674058592,1693421045,True,0,0,0.486714959144592285,0,True,False,False,True,,,
131092032,"{'steamid': '76561198103769905', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 2957, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2772, 'last_played': 1674083797}",english,"always enjoyed this game.  JUST wish there was more DLC such as more heroes to play, more plotlines.",1674055197,1674055197,True,1,0,0,0,True,False,False,True,,,
121739753,"{'steamid': '76561198047774011', 'num_games_owned': 0, 'num_reviews': 19, 'playtime_forever': 2491, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2451, 'last_played': 1670060004}",french,"Un assez bon jeu, qui rappel bien le jeu de plateau, avec l'aspect rng qui va avec.
l'histoire est assez basique, mais le jeu en lui même est intéressant, avec assez d'option pour adapté le rooster a mon type de jeu.

le gameplay m'a suffisament plus pour tenter un second run, qui était tout aussi intéressant.",1662305206,1662305206,True,0,0,0,0,True,False,False,True,,,
117865498,"{'steamid': '76561198005439390', 'num_games_owned': 989, 'num_reviews': 1265, 'playtime_forever': 34, 'playtime_last_two_weeks': 0, 'playtime_at_review': 34, 'last_played': 1656515407}",english,Cute chibi waifus.,1656515510,1656515510,True,1,0,0,0,True,False,False,False,,,
114339591,"{'steamid': '76561198954848007', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2534, 'playtime_last_two_weeks': 0, 'playtime_at_review': 314, 'last_played': 1651331224}",english,Very funny game.,1650723189,1650723189,True,1,0,0.486714959144592285,0,True,False,False,False,,,
110149391,"{'steamid': '76561198407676368', 'num_games_owned': 204, 'num_reviews': 82, 'playtime_forever': 30, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30, 'last_played': 1644763324}",russian,"Интересная концепция, но спорная :(",1644763367,1644763367,False,0,0,0,0,True,False,False,False,,,
105303688,"{'steamid': '76561198034884274', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 1877, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1876, 'last_played': 1646040558}",polish,"Kupiłem za grosze i jestem wręcz oczarowany.
Genialna gra dla kogoś, kto w turówkach lubi po prostu turową walkę w wariancie niemal epickich bojów - bo z dosłownie dziesiątkami jednostek wroga, napływających kolejnymi falami. I to wszystko na pięknych mapach, z których każda jest inna, projektowana pod dane wydarzenie - a to chroni się budynek przed podpalaczami, musząc wybić ich, nie polec i wygasić ileś tam źródeł ognia w tyle a tyle tur, a to czyści się z sił zła kopalnię czy jaskinię, broni budynku, atakuje budynek...
Nie wiem czemu w recenzji napisano o losowości i rzutach kością w ramach walki - bo gdy już się walczy, to akurat los nie ma wiele do powiedzenia. Kości są ważne na starcie do każdej kolejnej tury: rzuca się wszystkimi, od każdej postaci jej własną, a potem wybiera się pasujący bonus wg kolejności ustalonej siłami wojowników. Przykładowo: trzech naszych, potem jakiś zły, potem nasz, potem znów jacyś od nich... I gdy już każda postać dostała swoje wzmocnienie (albo trupią czaszkę, która potrafi osłabić) - dalej jedziemy zgodnie z tym, co ma postać w rozpisce. Jak zadaje 5 obrażeń, to zadaje ich 5, nie ma zlituj, tyle że rozmaite osłony mogą z nich zrobić 1 trafienie albo i żadnego gdy wróg napakowany.
Ciekawa mechanika jest tu stosowana, fajnie się sprawdzająca i pozwalająca bawić się w taktyczne ustawki. Oto w ramach ochrony przed ciosem każda postać ma ileś tam punktów pancerza - 1,2...7 (mój chwilowy lider) itd. I te punkty - tracone przy każdym ciosie, odnawiają się w kolejnych turach. Czyli gość z pancerzem 7 dopiero trafiony za ósmym razem zaczyna tracić serduszka, czyli życie. Oprócz pancerza są jednak jeszcze tarczki - nie dosłownie tarcze, tych w grze nie ma. To otrzymywane z kości ekstra bonusy, tym różniące się od niszczonego pancerza, że nie da się ich zniszczyć - i kto ma taką tarczę wartości 2, ten od każdego ciosu odejmuje 2 pkt. i dopiero nadwyżkę bierze na elementy ulegające niszczeniu - czyli pancerz i zdrowie.
Piękna sprawa - można zaliczyć Termopile, gdy oto nasza szóstka (tylu ich w misji było) stoi w szerokiej na 3 osoby bramie i fala po fali bierze na klaty hordy koboldów. Po zabiciu 30 - wódz napastników gratuluje nam męstwa. Mówiąc inaczej: właśnie taką epickością potrafi powiać. Bo na widok tej hordy, wielokrotnie liczniejszej od garstki gracza, palec odruchowo pomyka ku białej fladze i ucieczce.
Gra jest liniowa, z dość zabawnymi dialogami, za to bez możliwości wybierania czegokolwiek - przynajmniej w tej części, jaką zdążyłem rozegrać. Wybrać można - misję poboczną i treningową. Oba typy nie są konieczne, ale dają w nagrodę lepsze wyposażenie lub prozaiczne wkłady do sakwy w typie mikstur leczących, dopalaczy, tarcz itd. Parę dóbr, ale mocno urozmaicających rozgrywkę - ich odpowiedni dobór, no i oszczędne stosowanie, by nam w jakiejś wielostopniowej misji nie zabrakło - to istotny element taktyki.
Już pisałem, że plansze są śliczne? No właśnie - to ta liniowość tak sprawia. Pasują po prostu do misji i chyba warto to opłacić liniową akcją. To nie RPG, to gra wojenna z zajefajną, bo wielką drużyną - która inna gra oferuje nam po kilkunastu zindywidualizowanych herosów, mogących (choć nie w każdej misji, większość jest bardziej kameralna) tłuc się z jeszcze liczniejszymi zastępami potworów?
Grafika jest fajna, komiksowa ale bez jakichś przegięć i udziwnień, daje wrażenie uczestniczenia w boju serio.
Biorąc pod uwagę, że na jakieś wyprzedaże to trafia po śmiesznej cenie - BARDZO NAPRAWDĘ WARTO! Na Youtube obejrzałem jedną polską zajawkę, autor nie umiał (albo może to była jakaś wczesna wersja) wyłączyć w opcjach potwierdzenia ""wykonaj ruch"" i strasznie narzekał, jakie to niewygodne. Cóż, teraz jest wygodne, da się w to dość płynnie grać, choć nie jest to naturalnie ideał i parę razy bluzgami rzucałem, gdy przenoszony na pozycję łucznik ""spadł mi"" parę pól wcześniej - i straciłem ruch, bo stamtąd pociskami nie sięgał gdzie miał. A w turowej grze, wiadomo - niekiedy jeden taki stracony ruch = przegrana. Ale generalnie jest OK, są skróty klawiaturowe niektórych czynności, mapa się pięknie obraca i skaluje, widoki iście filmowe, gdy tak nią obracamy i zmieniamy ujęcia, obserwując nadbiegających przeciwników.
Kupować i grać, kto lubi tego typu boje.",1638722634,1638722634,True,1,0,0.519230782985687256,0,True,False,False,False,,,
103266800,"{'steamid': '76561198090208001', 'num_games_owned': 0, 'num_reviews': 1217, 'playtime_forever': 2082, 'playtime_last_two_weeks': 0, 'playtime_at_review': 66, 'last_played': 1651447688}",russian,"Няшные пошаговые бои мне понравились, интересная механика с бросанием кубика, лвл дизайн сделан с душой, музыка приятная слуху.
Есть кастомизация персонажа, можно находить лут и разные расходники.
Сюжет жалко правда полностью на английском, есть юмор даже, хотелось бы конечно русскую локализацию, но что имеем то имеем.
Есть основной сюжет, так же есть побочные задания, что проходить в первую очередь выбираете лишь вы.
Покупалась по скидке за смешные 25р, полностью их оправдывает, без большой скидки я бы вряд ли обратил на неё внимание.",1637580660,1637580660,True,1,0,0.496732026338577271,2,True,False,False,False,,,
101560514,"{'steamid': '76561197983253062', 'num_games_owned': 0, 'num_reviews': 59, 'playtime_forever': 649, 'playtime_last_two_weeks': 0, 'playtime_at_review': 607, 'last_played': 1635091756}",french,"Le jeu a beaucoup de potentiel mais il est mal exécuté sur plusieurs points

1- Les items: oui vous trouverez une panoplie d'items. Mais au final il y a très peu de variété. C'est surtout une augmentation des dégâts ou de la défense. Ce qui revient à n'avoir aucune progression. En plus, impossible de vendre les anciens items donc on se retrouve rapidement avec des dizaines de trucs inutiles dans notre inventaire

2- Les classes: encore là une panoplie de classe qui n'ont finalement que les items pour les différencier. Pas de pouvoir unique ou de mécanisme particulier. Et comme les pouvoirs des items se déclenchent seulement sur des résultats de dés précis, on se retrouve à faire des attaques standards 90% du temps

3- Les dés: autre idée mal exploitée. On a beau mettre tout les items qu'on veut pour influencer nos dés, on se retrouve toujours avec des têtes de mort comme résultats. Évidemment l'ennemi lui peut les utiliser. Mais il choisit toujours avant nous, ou presque, alors il ne nous reste que ces têtes. Encore là, au final, les décisions de personnalisation de nos personnages sont inutiles

4- Les ennemies: ici aussi manque d'imagination. Après plusieurs heures de jeu, je n'affronte que des Kobolds. Et ils sont nombreux. Donc on passe 80% du temps à regarder les Kobolds avancer, faire des attaques de 1 (donc sans effet la majorité du temps). Ensuite on joue un personnage pendant 5 secondes et encore une minute à regarder bouger les Kobolds. Ça devient rapidement lassant et redondant.

5- Les tableaux: ça aussi c'est assez ennuyant. On ne fait que tourner en rond autour d'obstacles. Outre l'apparence, il n'y a aucune interaction. Pas moyen de détruire une malheureuse boîte de bois. Ou de pousser l'ennemie à l'eau. Ou encore grimper sur un toît. Ennuyant de chez Ennuyant inc.",1635090892,1635090892,False,0,0,0.481481492519378662,0,True,False,False,False,,,
97122359,"{'steamid': '76561197995115080', 'num_games_owned': 575, 'num_reviews': 5, 'playtime_forever': 546, 'playtime_last_two_weeks': 0, 'playtime_at_review': 536, 'last_played': 1687489022}",english,Super Dungeon Tactics is a great example of a marriage between a table top game and a video game. Including and showing the dice rolls really keeps the feel of a table top experience.   I highly recommend this is you are in to table top games.,1628358974,1628358974,True,1,0,0,0,False,False,False,False,,,
91533321,"{'steamid': '76561198202457998', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2489, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2242, 'last_played': 1632931797}",english,This game is great!!!!,1620309437,1620309437,True,1,0,0.486714959144592285,0,False,False,False,False,,,
90442006,"{'steamid': '76561198254153857', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 1783, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1576, 'last_played': 1674313275}",english,if you're looking for a tactics style game this will fill the itch. the UI  between battles clunky. sorting through the gear system is rather tedious.,1618634224,1618634224,False,0,0,0,0,False,False,False,False,,,
