recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
161296252,"{'steamid': '76561198122519096', 'num_games_owned': 192, 'num_reviews': 12, 'playtime_forever': 1626, 'playtime_last_two_weeks': 1503, 'playtime_at_review': 1626, 'last_played': 1711226768}",english,"Combat is satisfying and addicting (hack n slash done right). 
Story is engaging and benefits from terrific english voice acting, 
Npc's have good dialogue and motivate you to explore the world to fulfill some of their side quests.
Boss battles are a ton of fun, they arent too easy but also not crazy difficult. They can be pretty difficult later on in the game (i played on normal difficulty) but most of the difficulty can be mitigated by reaching certain levels for your character (Adol) and your gear.
OST as with any ys game is great, although this game may have less notable tracks in the OST compared to other ys games. 
Graphics are dated but fit the game very well and are not an eyesore by any means. 

Amazing game and story. As of this review I have played ys origin, ys 1 and 2, memories of celceta, and now oath in felghana. Oath in felghana is by far my favorite.",1711230683,1711230864,True,0,0,0,0,True,False,False,True,,,
160968827,"{'steamid': '76561199305155395', 'num_games_owned': 88, 'num_reviews': 16, 'playtime_forever': 511, 'playtime_last_two_weeks': 0, 'playtime_at_review': 511, 'last_played': 1689836864}",schinese,最喜欢的一部伊苏 老伊苏纯粹的好玩 伊苏7后的玩法就不太喜欢了,1710912596,1710912596,True,0,0,0,0,True,False,False,True,,,
160944288,"{'steamid': '76561198043744924', 'num_games_owned': 555, 'num_reviews': 16, 'playtime_forever': 1166, 'playtime_last_two_weeks': 137, 'playtime_at_review': 1166, 'last_played': 1710878669}",english,What a shitload of motherfucking bullfuck! I'd rather eat snot and diarrhea vomited out of a buffalo's dick,1710881748,1710881748,False,3,2,0.530260384082794189,2,True,False,False,True,,,
160806641,"{'steamid': '76561198024706875', 'num_games_owned': 304, 'num_reviews': 24, 'playtime_forever': 850, 'playtime_last_two_weeks': 850, 'playtime_at_review': 850, 'last_played': 1710716249}",english,"simple and satisfying combat and progression with no BS, good levels with no annoying parts whatsoever, great bossfights, insane OST. fun experience from start to finish (challenging, too. even on normal difficulty)
the only significant flaws i can think of are:
at least one boss (the segmented lava dragon) being broken if you have more than 60 fps
default controls kinda suck (jumping and charging magic at the same time is not convenient), but you can change them
easiest recommend of my life",1710717709,1710717709,True,1,0,0.519230782985687256,0,True,False,False,True,,,
160550520,"{'steamid': '76561198012564453', 'num_games_owned': 0, 'num_reviews': 175, 'playtime_forever': 1096, 'playtime_last_two_weeks': 1096, 'playtime_at_review': 1096, 'last_played': 1710598695}",english,"I think Ys is one of the best action RPG series out there. I played a bit when I was younger, but I truly discovered it in the past years. All games in the series are worth a playthrough and they all have common qualities, although each game feels unique (even if you play the same character -Adol Christin- in most of them!)

Common strengths of the series are: the consistently excellent music; the quick and exciting gameplay, coupled with satisfying level progression; the relatively small scope of each game, especially before the modern party-based entries; the excellent writing and worldbuilding, including an epic story, strong plot twists and a good amount of cheeky humour.

Here's my personal and very subjective list of what to play in the Ys series. Just know that they are all standalone games, and are not published in chronological order of the story.

**MUST-PLAY TIER 
- YS ORIGIN: If you're playing only one, I think it should be this one: as the last game made before modern party-based titles, Origin sits perfectly between Ys eras, and the game itself is set centuries before the rest of the series, offering a good understanding of its foundational lore. It also has 3 interwoven stories that work well together, if you're willing to replay the game.

- YS I & II: The games that started it all! They're not my ultimate pick because of the outdated mechanics and high difficulty limiting their accessibility, but all the strong foundations of the future series are there! All the details I love are already there, like the journal with fun 1-paragraph character descriptions, the weapons and armors grid display, the satisfying progression, the killer soundtrack and so on. 

- YS IV: MEMORIES OF CELCETA: I love Ys IV, its setting and the organic progression of the plot. Compared to ""old Ys"", this is one of the longer modern party-based entries, where you control more than one character. It is a re-imagining of an older Ys IV from the 90's, and as such it is the technical successor of Ys Seven. 

**SHOULD-PLAY TIER 
- YS VI: ARK OF NAPISHTIM: I was surprised how much I enjoyed Ys 6, as it was released a while ago and is technically weaker than Origin and Oath in Felghana, but it has a very strong setting and story. It's not ""must-play"" for me because of its somewhat unbalanced progression, some plot holes in an otherwise excellent story, and a bland endgame boss. 

- YS: OATH IN FELGHANA: I don't love this one as much as other people do, but it is a very nice game if you already have love for the series. The unbalanced progression and unfair boss difficulty prevents it from being an instant recommendation for me, but it's also a great reimagining of the old Ys III: Wanderers from Ys on SNES.

- YS SEVEN: I honestly thought I would hate this one, but I was wrong! I love that it comes right after the Ys VI story, including some recurring characters. It is the first of the party-based era of ""modern Ys"", with somewhat rough but efficient mechanics, and your friend Dogi the wall-breaker as a playable character for the first time! Even with a lot of clichés all around the place, it is still a strong and very satisfying entry.

- Finally, I didn't play VIII or IX yet, but from reviews and my own experience with the series, I'm pretty sure they are very much worthy of your time and money!",1710463601,1710828451,True,0,0,0,0,True,False,False,True,,,
160520749,"{'steamid': '76561199202594675', 'num_games_owned': 68, 'num_reviews': 2, 'playtime_forever': 1276, 'playtime_last_two_weeks': 357, 'playtime_at_review': 1276, 'last_played': 1710094435}",schinese,高难度的boss战，错综复杂的地图，令人皱眉的跳跃关卡设计，鼓励刷级的等级机制，构成了我心目中最为纯正的一部伊苏。,1710432483,1710432483,True,0,0,0,0,True,False,False,True,,,
160436987,"{'steamid': '76561198800719980', 'num_games_owned': 669, 'num_reviews': 179, 'playtime_forever': 1071, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1071, 'last_played': 1672493062}",schinese,"最近游戏荒，玩了下老游戏，把伊苏F打完了。
实际上游戏流程就9个小时左右，其他时间都是以前没玩挂卡的时间。
我个人没玩过伊苏3原版，这个重置版剧情感觉一般，没什么亮点。
这次的故事舞台是在多奇的故乡，阿豆19岁的故事，前面已经经历了伊苏1跟2还有伊苏4树海了，阿豆也变得成熟了不少。
制作时间是伊苏6之后，起源之前，所以能看到很多起源跟6代的影子。
6F0感觉都是一个战斗系统框架。
这是我玩过历代最难的伊苏，哪怕是普通难度都非常折磨，像我这种伊苏老玩家习惯困难起手能改难度后期改噩梦的简直太难了。
绝大部分BOSS这一作难度都非常高，在没拿到土属性手镯无敌技能之前，大部分BOSS的难度甚至感觉比魂类游戏难多了，就算有土属性手镯无敌技能，后期很多BOSS难度还是很高，特别是最终BOSS不熟悉机制的情况死个7到10次以上都很正常。
BOSS战难度高即是缺点也是优点，好几个BOSS给我留下了深刻印象，打起来真的太刺激了。
地图中还有一堆跳跳乐，充斥着大量恶意的跳跳乐，有的地方跳失败就直接回到起点要从头开始跳。。

最后没什么好说的，伊苏系列粉丝强烈推荐玩这一作。
购买推荐：只有本体
个人评分：9分（有伊苏系列粉丝滤镜加成，实际上分没那么高）",1710319045,1710319045,True,2,0,0.547439455986022949,0,True,False,False,True,,,
159996175,"{'steamid': '76561199440168067', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 861, 'playtime_last_two_weeks': 0, 'playtime_at_review': 861, 'last_played': 1709760544}",english,"The game is good but with a few flaws. A few of the bosses are less than fun, oftentimes feeling unfair rather than actually challenging. The game is also brutally punishing with the distance between checkpoints, meaning you can lose quite a lot of progress if you happen to die on a difficult section. Otherwise though, the story is quite good and emotional, the level design is unique and challenging, and as always in the Ys series, the soundtrack is absolutely phenomenal.",1709760920,1709760920,True,0,0,0,0,True,False,False,True,,,
159759127,"{'steamid': '76561198973213764', 'num_games_owned': 0, 'num_reviews': 100, 'playtime_forever': 4171, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2462, 'last_played': 1709749617}",tchinese,"我非常喜歡伊蘇系列，但這遊戲我實在給不了好評。
如果不是粉絲，建議別浪費生命玩了。
理由：
一、成就太刁鑽，很多成就都是令人煩悶且過份。
像是要求60等級，但經驗值要升到60等得耗很久；
或要求5小時內通過，不只影片及對話無法跳過，甚至達成條件時，成就也沒跑出來。
二、boss的攻擊不合理，操作系統本來就不是很好，很難閃避攻擊。
三、無繁體中文化。

113.3.7。終於拿到全成就了，至於方法就別提了，懂的都懂。
後來想了一下，這遊戲不能只有我玩。
強力推薦，這樣才能感受一下這遊戲的精髓：成就超級麻煩。

對了，經測試，使用遊戲的密技，有些成就拿不到。",1709460663,1709747147,True,0,0,0,0,True,False,False,True,,,
159698393,"{'steamid': '76561199032900435', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 789, 'playtime_last_two_weeks': 0, 'playtime_at_review': 789, 'last_played': 1709396604}",english,Good fun! A leap in gameplay compared to the previous intallments,1709396646,1709396646,True,0,0,0,0,True,False,False,True,,,
