recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response
130451829,"{'steamid': '76561198082649849', 'num_games_owned': 3116, 'num_reviews': 256, 'playtime_forever': 219, 'playtime_last_two_weeks': 0, 'playtime_at_review': 219, 'last_played': 1458069313}",english,"[h1]
Nice platformer with a little bit of monster slashing if you know what I mean.
[/h1]",1673203568,1673203568,True,3,1,0.537572264671325684,2,False,False,False,True,,,
121056744,"{'steamid': '76561198995387103', 'num_games_owned': 6507, 'num_reviews': 3379, 'playtime_forever': 242, 'playtime_last_two_weeks': 0, 'playtime_at_review': 10, 'last_played': 1661400882}",schinese,we need chinese and cloud save. 没中文差评。we need Ach. 我们需要成就模式。游戏像素风还行，其它各方面较差，不推荐。202208fanatical，humble，杉果，支付宝红包，本平台，本平台掉卡零钱，淘宝，它处自定义包入的本体约3元。目前就这，看以后追评。,1661183398,1661401098,False,0,0,0,0,False,False,False,False,,,
96200748,"{'steamid': '76561198053376582', 'num_games_owned': 0, 'num_reviews': 79, 'playtime_forever': 168, 'playtime_last_two_weeks': 0, 'playtime_at_review': 168, 'last_played': 1626976228}",spanish,"Interesante juego de plataformas con un buen curro de pixel art sobre los hombros. Lo apoyé en Kickstarter y sinceramente me ha dejado planchado en cuanto a duración, el cual he acabado en menos de tres horas. Hay muchas características en las que flaquea pero consigue acercarse a la sensación arcade y ahí gana muchos puntos. Los controles necesitan pulirse un poco, la esfera de invulnerabilidad es un poder inútil, desplazarse hacia abajo es casi ir a ciegas y los jefes son interesantes pero tampoco un gran reto.

Los demás niveles y detalles si son divertidos, pero me gustaría ver una segunda parte con mucho más contenido, poderes y niveles menos centrados en hacer spam de combos. Quizás algo más enfocado al estilo de la saga Wario Land le haría mucha justicia, en un principio era la premisa que esperaba con Olympia Rising.

¿Merece la pena? Sin duda, es un título que puedes acabar en una tarde pero las horas se van a pasar volando. Y al final eso es lo importante.",1626982887,1626982887,True,3,0,0.566929101943969727,0,False,False,False,False,,,
95407446,"{'steamid': '76561198135989477', 'num_games_owned': 0, 'num_reviews': 54, 'playtime_forever': 78, 'playtime_last_two_weeks': 0, 'playtime_at_review': 79, 'last_played': 1625839622}",english,"Given how obscure this game is, I don't want to give it a thumbs down, because, for the most part, it's well made, and I know there's people out there who would enjoy it. Yet at the same time, I can't possibly recommend this in good conscience.

I should start off by saying this is unapologetically old-school. Not necessarily a good or bad thing, but it's worth noting.

I won't say it's brutally difficult because there's way more challenging (new and old) 2D platformers out there. 

But it does feel pretty barren as far as content goes.

The game is relatively short, and there's no unlockables or extra modes or side content. The replayability past the first playthrough is decent if you're into speedruns, but for the average player, you most likely won't want to touch this game ever again in your life, if you can even make it to the end.

Also there's no resolution settings, no achievements, no cloud saves etc.
It really feels like a bad port of a 90's game. Which sounds cool, until you realize you could be emulating some snes games instead.

The 2D sprite art is actually very nice, and despite the intentional retro look, it's actually rather colorful and detailed.
The mythological theme of the game is also a nice touch, and while keeping lore to a minimum, it still delivered some aesthetic flavor.

The soundtrack feels rather outdated, and uninspired. It conforms to the old school nature of this game, but the compositions don't fit the game's theme. In a sense, it feels like it could have been made for any retro game out there, not necessarily this one. And unlike some of the soundtrack gems from old retro games, this isn't any memorable or interesting at all.

Gameplay-wise, the controls feel very responsive, yet the level design ends up rather punishing for no good reason.
What I mean by that is, it gives you an arsenal of tools that are rather op, you can grab and hold onto walls indefinitely, chain wall jump on a single wall up to the ceiling, you can double jump, you can dash mid-air, you can even hover float upwards mid-air, you can attack around you mid-air, and all of it feels very responsive.
Yet at the same time, the game will still bend you over by overhead platforms that you can bump into mid-air as you try to navigate upwards and fall all the way down (often times in ""lava"" floor that will instantly kill you), sometimes you'll take damage as you try to hit an enemy mid-air (there's no invisibility as you slash so you have to make sure the enemy will be within your sword swing and not too close to you, which is common sense really, but not as easy to execute accurately while trying to chain combos mid-air, as you're watching out for platforms over your head, and trying not to fall into the chasing lava floor.) 
Maybe if some of those ""frustrations"" were not in place, your kit would end up too op, or the game would end up too easy, but bs level design is not the right way to balance this or make the game feel satisfyingly challenging.
Of course I'm not going to get all entitled over this, as I know that if someone cared enough to replay each level enough times to master it, it's absolutely possible to build up a lot of momentum and flow in this game. It's a high risk high reward kind of approach.
This lack of handholding, and somewhat steep learning curve as far as nailing a flawless execution goes (despite the straight forward and responsive controls), conform to the overall unapologetic, repetition based, old school take of this game, but at the end of the day, and as ""rewarding"" as a perfect combo chain should feel in theory, in reality, the game still isn't all that fun to play and feels rather gimmicky.

tl;dr: honestly, this game is total shit, and considering all the great 2D platformers out there, skip this one, even if you're a fan of the genre, whether you're looking for a challenge, or feel nostalgic.

P.S. Want a challenging retro style 2D platformer that's actually fun? Try Volgarr the Viking.
Want a good 2D game with a Hellenic/mythological theme that nails that aesthetic? Play Apotheon.",1625843562,1632669763,False,2,0,0.545454561710357666,0,True,False,False,False,,,
94566885,"{'steamid': '76561198047688264', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 348, 'playtime_last_two_weeks': 0, 'playtime_at_review': 348, 'last_played': 1621049340}",english,"This was a fun, pick up and play type game. I love the theme! To me its kind of like a Wizards & Warriors combined with Kid Icarus. The beginning is a little rough since you only start out with three hearts for your life, which made me have a very hard time with the first boss but you get more hearts with each world you pass and the rest of the game becomes more manageable. There are also passwords so you don't have to start over every time. I actually finished it in one 3-4 hour session (had to restart).  It's a neat little game, give it a shot when it's on sale.",1624869888,1624869888,True,0,0,0,0,True,False,False,False,,,
89934472,"{'steamid': '76561197998598944', 'num_games_owned': 2059, 'num_reviews': 1149, 'playtime_forever': 30, 'playtime_last_two_weeks': 0, 'playtime_at_review': 30, 'last_played': 1617874933}",english,"If this game had some sort of progression (like Metroidvanias such as Hollow Knight or Ori and the Blind Forest) it would be perfect.  Without that, you have a well-made game with a somewhat shallow gameplay loop.  After 10 minutes you've experienced everything the game has to offer, and you either move on from it or decide to stick with it because ""I want to say that I've beaten this game.""",1617875073,1617875073,False,0,0,0,0,False,False,False,False,,,
65659550,"{'steamid': '76561198020789907', 'num_games_owned': 0, 'num_reviews': 139, 'playtime_forever': 623, 'playtime_last_two_weeks': 0, 'playtime_at_review': 623, 'last_played': 1584999979}",english,"The controls for Keyboard are simply terrible, I've never been so lost trying to learn how to play a game and you cannot rebind them. Otherwise the game would've been a good recommendation for me, it's not amazing but it does work well to pass some time.",1585000118,1585000118,False,0,0,0,0,True,False,False,False,,,
64249752,"{'steamid': '76561198054690449', 'num_games_owned': 1377, 'num_reviews': 182, 'playtime_forever': 148, 'playtime_last_two_weeks': 0, 'playtime_at_review': 148, 'last_played': 1582833906}",english,"I honestly can't recommend this one.  There was a lot of potential for acrobatics, but the controls are too slippery and the panning is not enough for you to make full use of your abilities.  You're liable to run straight into enemies with not enough time to react and even if you succeed enemies don't flinch; you're liable to take damage from any enemy that doesn't die in one hit.  Also, the coin mechanic seems forced and out of place.",1582904950,1582904950,False,0,0,0,0,True,False,False,False,,,
56428747,"{'steamid': '76561198046802520', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 245, 'playtime_last_two_weeks': 0, 'playtime_at_review': 245, 'last_played': 1572784974}",italian,"A conti fatti, Olympia Rising farebbe un figurone in una cartuccia per Super Nintendo o Mega Drive. 

L'avventura di Iola, guerriera caduta per mano del classico cattivaccio da mitologia spicciola, è infatti alla stregua di tutti quei platform dell'era 8 e 16 bit in cui bastava davvero poco per sentirsi degli eroi: tantissimi salti da una piattaforma all'altra, un fendente di spada come attacco primario, qualche potere magico come asso nella manica e tonnellate di nemici da abbattere. E monete da collezionare. Una valagna di monete da collezionare, visto che serviranno per pagare pedaggio ad un avarissimo Caronte ed accedere al livello successivo. Parliamo di un gioco tanto semplice e immediato, quanto impegnativo e bastardo al punto giusto, in cui la soddisfazione più grande è data dal tenere a bada orde di nemici a colpi di spada o con i tre poteri elementali che otterremo raccogliendo delle pergamene sparse per i livelli (un po' come le armi secondarie in Castlevania). Avremo il fuoco per arrostire i nemici con una fiammata, il fulmine per potenziare i colpi di spada e l'acqua per creare una barriera protettiva attorno alla nostra eroina. Il tutto, fino ad esaurimento della classica barra del mana a nostra disposizione.

Tuttavia, Olympia Rising ha qualche problema qui e lì che potrebbe rendere l'esperienza di gioco un tantino più frustrante del solito, come il fatto che il menu di pausa non metta effettivamente in pausa il gioco, costringendoci a battere in ritirata per metterci al sicuro. I nemici, tra l'altro, sono estremamente aggressivi, e dal momento che le hit-box sono piuttosto generose, in alcuni casi dovremo fare affidamento sulla classica tattica del combattimento mordi-e-fuggi. Qualora dovessimo soccombere ai nostri nemici, poi, verremo rispediti all'inizio del livello, con i progressi azzerati e senza magia elementale. Nelle prime fasi è un difetto di poco conto, ma nelle zone successive, con livelli enormi e centinaia di monete da raccogliere, il problema diventa un tantino più grande.

Ciò nonostante, l'esperienza di gioco resta comunque piacevole lungo le quattro/cinque ore che saranno necessarie per arrivare alla fine dell'avventura, soprattutto grazie alla foggia tipicamente retrò di cui è intriso Olympia Rising, compresa la gradevole pixel art che lo impreziosisce e una colonna sonora chiptune davvero orecchiabile. Se siete giocatori old-school che vivono di pane e pixel, o se cercate semplicemente un titolo dal gusto classico che sappia regalarvi qualche ora di sano divertimento, questo è il gioco che fa per voi.",1572808842,1660084069,True,9,0,0.629797399044036865,2,True,False,False,False,,,
53677374,"{'steamid': '76561198201855922', 'num_games_owned': 300, 'num_reviews': 211, 'playtime_forever': 246, 'playtime_last_two_weeks': 0, 'playtime_at_review': 246, 'last_played': 1517907836}",polish,Polecam!,1562341502,1562341502,True,0,0,0,0,False,False,False,False,,,
